latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
16.6015,18445.0117,13.4454,12.4375,12.9863,14.0488,20.3828,29939.0508,49.06097298,12509.7637,,,,
17.5059,18462.5176,14.0645,12.4668,12.8261,13.9668,19.875,29958.9258,50.31446541,12529.6387,,,,
16.5664,18479.084,13.918,12.4239,12.793,14.0332,20.0566,29978.9824,49.85889931,12549.6953,,,,
17.0371,18496.1211,13.6367,12.4199,12.8555,14.0781,20.6641,29999.6465,48.39310689,12570.3594,,,,
16.9824,18513.1035,13.3652,12.4785,12.9336,14.1426,20.8594,30020.5059,47.94001745,12591.2188,,,,
17.8906,18530.9941,13.3437,12.4023,12.9433,14.2597,21.2304,30041.7363,47.10226845,12612.4492,,,,
16.6055,18547.5996,13.7754,12.4433,12.8809,14.0273,19.2774,30061.0137,51.8742154,12631.7266,,,,
16.7246,18564.3242,13.2852,12.4082,13.0293,14.0352,19.7851,30080.7988,50.54308545,12651.5117,,,,
17.8379,18582.1621,13.539,12.42,12.9668,14.1484,20.2442,30101.043,49.39686429,12671.7559,,,,
16.7324,18598.8945,14.0586,12.4278,13.0117,14.2129,19.6015,30120.6445,51.01650384,12691.3574,,,,
16.9317,18615.8262,13.5625,12.3574,12.9395,14.0664,20.125,30140.7695,49.68944099,12711.4824,,,,
17.6582,18633.4844,13.7968,12.4317,12.9805,14.2344,19.9649,30160.7344,50.08790427,12731.4473,,,,
16.4336,18649.918,13.7832,12.4082,12.9453,13.9472,19.664,30180.3984,50.85435313,12751.1113,,,,
17.1093,18667.0273,13.834,12.3828,12.8535,14.0527,20.3164,30200.7148,49.22131874,12771.4277,,,,
16.9766,18684.0039,13.5156,12.4688,12.7812,14.002,19.9356,30220.6504,50.16152009,12791.3633,,,,
16.4785,18700.4824,13.5234,12.4395,13.1895,13.9766,21.9687,30242.6191,45.51930701,12813.332,,,,
16.8906,18717.373,13.7305,12.9882,12.9199,14.0546,19.8868,30262.5059,50.2846109,12833.2188,,,,
17.375,18734.748,13.3536,12.4532,12.9493,14.0117,19.9394,30282.4453,50.15196044,12853.1582,,,,
16.4493,18751.1973,13.9981,12.5625,12.9219,13.9668,21.1817,30303.627,47.21056384,12874.3399,,,,
16.5429,18767.7402,13.5839,12.4688,13,14.002,20.7421,30324.3691,48.21112616,12895.082,,,,
16.7149,18784.4551,13.5351,12.6836,12.8672,14.1758,20.5352,30344.9043,48.69687171,12915.6172,,,,
16.8242,18801.2793,14.2422,12.332,12.9708,14.3789,20.4492,30365.3535,48.90166852,12936.0664,,,,
16.7012,18817.9805,14.1094,12.4063,12.8867,14.3867,20.2344,30385.5879,49.42078836,12956.3008,,,,
17.1797,18835.1602,13.6954,13.1602,12.9336,14.1894,20.4121,30406,48.99054972,12976.7129,,,,
16.5976,18851.7578,13.4825,12.4199,13.1113,14.1934,19.5996,30425.5996,51.02144942,12996.3125,,,,
16.4785,18868.2363,13.5625,12.4472,12.9825,14.0274,20.4766,30446.0762,48.83623258,13016.7891,,,,
16.7364,18884.9727,13.9824,12.5098,13.0156,14.1953,19.4472,30465.5234,51.4212843,13036.2363,,,,
16.4335,18901.4062,13.7891,12.373,12.9746,14.1543,19.92,30485.4434,50.20080321,13056.1563,,,,
16.6719,18918.0781,13.793,12.3847,12.9824,14.2754,20.0449,30505.4883,49.88800144,13076.2012,,,,
17.3516,18935.4297,13.9336,12.3848,13.0254,14.0234,19.8437,30525.332,50.39382776,13096.0449,,,,
16.4297,18951.8594,13.8555,12.4394,12.8632,14.0469,20.8223,30546.1543,48.02543427,13116.8672,,,,
16.5097,18968.3691,13.8281,12.4551,12.9493,14.1054,19.6895,30565.8438,50.78849133,13136.5567,,,,
16.3184,18984.6875,13.6484,12.3867,13.1992,13.961,20.9316,30586.7754,47.7746565,13157.4883,,,,
16.2422,19000.9297,14.1836,12.4356,12.8438,13.9063,19.6269,30606.4023,50.95048123,13177.1152,,,,
16.4863,19017.416,13.5098,12.5391,12.9004,14.1699,19.5997,30626.002,51.0211891,13196.7149,,,,
17.2402,19034.6562,13.9453,12.4082,12.9765,14.2403,20.6992,30646.7012,48.31104584,13217.4141,,,,
16.459,19051.1152,13.6328,12.4785,12.9609,14.1934,20.0273,30666.7285,49.93184303,13237.4414,,,,
16.4649,19067.5801,13.2461,12.4512,13.0254,14.0352,20.3906,30687.1191,49.04220572,13257.832,,,,
16.332,19083.9121,13.7695,12.4961,12.92,14.0137,21.0567,30708.1758,47.4908224,13278.8887,,,,
16.5156,19100.4277,13.7911,12.4336,12.9433,14.0312,19.9629,30728.1387,50.09292237,13298.8516,,,,
17.7149,19118.1426,13.4101,12.3926,12.9219,14.4532,21.1679,30749.3066,47.24134184,13320.0195,,,,
17.3262,19135.4688,13.4531,12.4062,12.9219,13.9297,19.4024,30768.709,51.54001567,13339.4219,,,,
16.4492,19151.918,13.3965,12.4218,12.791,13.9258,19.8262,30788.5352,50.4383089,13359.2481,,,,
17.4804,19169.3984,13.3027,12.4023,13.0664,14.0039,20.6523,30809.1875,48.42075701,13379.9004,,,,
16.6582,19186.0566,13.8536,12.4336,13.1387,14.0371,19.8477,30829.0352,50.38367166,13399.7481,,,,
16.9395,19202.9961,13.4883,12.4179,12.8575,14.0254,21.8457,30850.8809,45.77559886,13421.5938,,,,
17.0059,19220.002,13.9024,12.4062,12.8067,14.1113,20.3203,30871.2012,49.21187187,13441.9141,,,,
17.3691,19237.3711,13.6406,12.3945,12.9473,14.1445,22.0039,30893.2051,45.44648903,13463.918,,,,
16.498,19253.8691,13.3808,12.4141,12.9472,13.9805,20.875,30914.0801,47.90419162,13484.793,,,,
17.002,19270.8711,13.9727,12.4746,12.7481,14.2636,20.1094,30934.1895,49.72798791,13504.9024,,,,
17.1641,19288.0352,13.7285,12.5117,12.959,14.0996,20.2207,30954.4102,49.45427211,13525.1231,,,,
17.2832,19305.3184,13.8398,12.4218,12.9101,14.1386,21.1777,30975.5879,47.21948087,13546.3008,,,,
17.1171,19322.4355,13.6074,12.4258,12.9844,13.9863,20.5586,30996.1465,48.64144446,13566.8594,,,,
18.1348,19340.5703,13.9473,13.0293,12.83,14.2441,19.3594,31015.5059,51.65449342,13586.2188,,,,
16.8652,19357.4355,13.9511,12.3984,12.8633,14.0996,19.7441,31035.25,50.64804169,13605.9629,,,,
17.0137,19374.4492,13.8223,12.5234,12.9473,13.9981,20.9023,31056.1523,47.84162508,13626.8652,,,,
17.3106,19391.7598,14.2715,12.4043,12.8575,14.1289,19.7872,31075.9395,50.53772136,13646.6524,,,,
17.0312,19408.791,13.6934,12.4218,13.0293,14.0117,19.248,31095.1875,51.95344971,13665.9004,,,,
16.9024,19425.6934,14.4179,12.4902,13.0058,14.0254,20.3926,31115.5801,49.03739592,13686.293,,,,
17.8398,19443.5332,14.2031,12.4043,12.8281,14.1739,19.834,31135.4141,50.41847333,13706.127,,,,
16.582,19460.1152,14.0957,12.4941,12.8887,13.9785,20.4824,31155.8965,48.82240362,13726.6094,,,,
17.166,19477.2812,13.9258,12.4531,13.1777,14.1953,19.7265,31175.623,50.69322992,13746.3359,,,,
16.6036,19493.8848,13.541,12.3613,12.9375,14.0449,20.2051,31195.8281,49.49245488,13766.541,,,,
16.5957,19510.4805,13.8926,12.4121,12.8613,13.9218,21.0899,31216.918,47.41606172,13787.6309,,,,
16.6386,19527.1191,14.2227,12.4355,13.1191,14.1543,20.4824,31237.4004,48.82240362,13808.1133,,,,
17.4356,19544.5547,14.248,12.5723,12.9453,14.168,20.7285,31258.1289,48.24275756,13828.8418,,,,
16.3008,19560.8555,13.6699,12.9297,12.8848,14.084,20.8828,31279.0117,47.88629877,13849.7246,,,,
16.4043,19577.2598,13.9473,12.5058,13.086,14.1074,20.877,31299.8887,47.89960243,13870.6016,,,,
16.3906,19593.6504,13.8379,12.4004,12.75,14.0371,19.7656,31319.6543,50.59294937,13890.3672,,,,
16.459,19610.1094,14.0039,12.4844,12.7344,14.0586,19.8164,31339.4707,50.46325266,13910.1836,,,,
16.5156,19626.625,13.7754,12.4004,12.789,14.0704,20.457,31359.9277,48.88302293,13930.6406,,,,
17.3926,19644.0176,14.2519,12.4199,12.914,14.041,19.6778,31379.6055,50.81868908,13950.3184,,,,
16.416,19660.4336,14.2128,12.4317,12.7558,14.0918,19.8047,31399.4102,50.49306478,13970.1231,,,,
16.3223,19676.7559,13.8203,12.4238,12.914,13.9511,19.3964,31418.8066,51.55595884,13989.5195,,,,
16.4472,19693.2031,13.5957,12.4121,12.7949,14.0156,19.7598,31438.5664,50.60779967,14009.2793,,,,
16.4727,19709.6758,14.125,12.5176,12.9062,14.0039,20.1914,31458.7578,49.52603584,14029.4707,,,,
16.6406,19726.3164,14.0859,12.4043,12.9492,14.1133,20.3223,31479.0801,49.20702873,14049.793,,,,
17.1582,19743.4746,13.9355,12.4004,13.0195,13.8906,19.7851,31498.8652,50.54308545,14069.5781,,,,
16.084,19759.5586,14.1114,12.4004,12.9141,13.918,20.336,31519.2012,49.17387884,14089.9141,,,,
16.5508,19776.1094,13.7832,12.461,12.8457,14.1543,19.1777,31538.3789,52.1438963,14109.0918,,,,
16.541,19792.6504,13.9942,12.4531,12.9863,14.0078,20.3613,31558.7402,49.11277767,14129.4531,,,,
16.7012,19809.3516,13.7304,12.7949,12.9843,14.1445,19.4317,31578.1719,51.46230129,14148.8848,,,,
16.4961,19825.8477,13.5469,12.459,13.1329,14.0527,19.7285,31597.9004,50.68809083,14168.6133,,,,
17.2714,19843.1191,13.6133,12.4121,13.0215,14.1992,19.8359,31617.7363,50.41364395,14188.4492,,,,
16.6172,19859.7363,13.6992,12.375,12.9746,14.2285,19.9336,31637.6699,50.16655296,14208.3828,,,,
16.5528,19876.2891,13.9121,12.502,12.9961,14.166,19.9863,31657.6562,50.03427348,14228.3691,,,,
16.4824,19892.7715,14.1953,12.4551,12.918,14.168,19.2208,31676.877,52.02697078,14247.5899,,,,
17.3105,19910.082,14.1172,12.4551,13.1016,14.3007,19.582,31696.459,51.06730671,14267.1719,,,,
16.877,19926.959,14.0176,12.3965,13.0683,14.1855,20.2988,31716.7578,49.2639959,14287.4707,,,,
17.2305,19944.1895,13.9414,12.5117,12.9121,14.1738,20.4121,31737.1699,48.99054972,14307.8828,,,,
16.3632,19960.5527,13.8184,12.3652,13.0097,14.1133,20.5762,31757.7461,48.59983865,14328.459,,,,
16.9785,19977.5312,14.7422,12.4278,13.0293,14.0645,21.4453,31779.1914,46.63026397,14349.9043,,,,
17.5313,19995.0625,14.5215,12.4121,12.8789,14.2246,19.5508,31798.7422,51.1488021,14369.4551,,,,
16.9766,20012.0391,13.543,12.4101,13.205,14.2578,19.4004,31818.1426,51.54532896,14388.8555,,,,
18.4179,20030.457,13.5605,12.9277,13.0196,14.2402,19.1308,31837.2734,52.27172936,14407.9863,,,,
18.5313,20048.9883,13.6075,12.4648,12.8828,14.2071,20.3164,31857.5898,49.22131874,14428.3027,,,,
17.25,20066.2383,14.0684,12.416,12.8672,14.5137,19.9395,31877.5293,50.15170892,14448.2422,,,,
16.916,20083.1543,13.3926,12.7168,12.9473,14.3574,19.4824,31897.0117,51.32837843,14467.7246,,,,
17.0078,20100.1621,13.4981,12.4864,13.416,14.1152,20.1758,31917.1875,49.56432954,14487.9004,,,,
17.8496,20118.0117,13.543,12.5508,13.0391,14.3203,19.957,31937.1445,50.10773162,14507.8574,,,,
16.459,20134.4707,13.5371,12.5704,13.0898,14.0976,20.6953,31957.8398,48.32014999,14528.5527,,,,
17.5684,20152.0391,13.5508,12.5137,12.8868,14.0117,19.6836,31977.5234,50.80371477,14548.2363,,,,
17.2187,20169.2578,14.1269,12.3906,12.9844,14.0136,19.875,31997.3984,50.31446541,14568.1113,,,,
17.0274,20186.2852,14.0098,12.4825,12.8829,13.9316,20.3067,32017.7051,49.24483052,14588.418,,,,
16.8593,20203.1445,13.5957,12.4532,12.8614,14.0215,20.4179,32038.123,48.97663325,14608.8359,,,,
18.1934,20221.3379,14.7578,12.3867,13.1211,14.0547,20.6504,32058.7734,48.4252121,14629.4863,,,,
16.8848,20238.2227,13.4629,12.4941,12.9785,14.0976,19.5176,32078.291,51.23580768,14649.0039,,,,
16.8496,20255.0723,14.2383,12.4199,12.998,13.9746,19.5742,32097.8652,51.0876562,14668.5781,,,,
16.6914,20271.7637,13.8438,12.4297,13.0371,13.9121,19.5723,32117.4375,51.09261558,14688.1504,,,,
16.7715,20288.5352,13.502,12.496,13.0449,14.0606,19.541,32136.9785,51.17445371,14707.6914,,,,
16.9218,20305.457,13.8262,12.4746,13.2012,14.0449,22.0625,32159.041,45.32577904,14729.7539,,,,
17.7285,20323.1855,14.0547,12.4863,13.0469,13.9844,20.1641,32179.2051,49.59308871,14749.918,,,,
16.5372,20339.7227,13.4336,12.4102,12.8985,14.0938,20.3301,32199.5352,49.18814959,14770.2481,,,,
16.9863,20356.709,13.623,12.4414,12.9296,13.9219,20.2656,32219.8008,49.34470235,14790.5137,,,,
17.0664,20373.7754,13.375,12.3965,13.0722,13.9922,20.6601,32240.4609,48.40247627,14811.1738,,,,
16.6074,20390.3828,14.0782,12.4355,12.9687,14.0254,21.75,32262.2109,45.97701149,14832.9238,,,,
16.582,20406.9648,13.8437,12.4082,13.0352,13.9219,20.1621,32282.373,49.59800814,14853.0859,,,,
17.1211,20424.0859,13.3144,12.4668,12.8868,13.9668,19.836,32302.209,50.4133898,14872.9219,,,,
16.5293,20440.6152,13.7129,12.4629,12.9981,14.0938,20.6094,32322.8184,48.52154842,14893.5313,,,,
16.502,20457.1172,13.8379,12.4101,13.0195,14.127,19.3339,32342.1523,51.72262192,14912.8652,,,,
16.2383,20473.3555,13.6621,12.4394,12.8574,13.9434,20.5098,32362.6621,48.75717949,14933.375,,,,
16.373,20489.7285,13.711,12.4063,13.1719,13.9766,20.4668,32383.1289,48.85961655,14953.8418,,,,
16.3906,20506.1191,13.4434,12.4043,13.0996,14.0332,20.8184,32403.9473,48.03443108,14974.6602,,,,
17.2188,20523.3379,14.1426,12.4219,12.9121,13.9668,19.7715,32423.7188,50.57785196,14994.4317,,,,
16.3164,20539.6543,13.3575,12.6445,12.9882,13.9082,19.4121,32443.1309,51.51426172,15013.8438,,,,
16.5293,20556.1836,14.0489,13.1055,12.9101,14.0957,20.8632,32463.9941,47.93128571,15034.707,,,,
16.7402,20572.9238,13.2988,12.3887,12.7852,14.1875,19.4727,32483.4668,51.35394681,15054.1797,,,,
16.6758,20589.5996,13.8886,12.4551,12.8261,14.1933,19.4961,32502.9629,51.29230974,15073.6758,,,,
16.6699,20606.2695,14.4316,12.4492,12.9727,14.1895,19.7637,32522.7266,50.59781316,15093.4395,,,,
17.1192,20623.3887,13.3515,12.5254,12.8242,14.0039,19.9511,32542.6777,50.12254963,15113.3906,,,,
16.2168,20639.6055,13.998,12.4551,13.0977,14.0019,21.5118,32564.1895,46.4861146,15134.9024,,,,
16.4121,20656.0176,14.002,12.4746,12.9668,14.0429,19.6992,32583.8887,50.76348278,15154.6016,,,,
16.4453,20672.4629,13.8437,12.4492,12.9219,14.0957,19.8847,32603.7734,50.2899214,15174.4863,,,,
16.2598,20688.7227,13.5371,12.4551,13.0235,13.9707,19.8067,32623.5801,50.48796619,15194.293,,,,
16.748,20705.4707,13.5762,12.5058,12.9785,14.3516,20.373,32643.9531,49.08457272,15214.666,,,,
17.4219,20722.8926,14.3457,12.4766,12.9629,14.209,21.2715,32665.2246,47.0112592,15235.9375,,,,
16.5605,20739.4531,14.1289,12.4902,12.9668,14.2461,19.0313,32684.2559,52.54501794,15254.9688,,,,
16.5899,20756.043,14.0566,12.4629,12.9141,14.1973,20.3203,32704.5762,49.21187187,15275.2891,,,,
17.0175,20773.0605,13.9882,12.5586,12.9415,14.5488,19.8398,32724.416,50.40373391,15295.1289,,,,
16.92,20789.9805,13.8164,12.3965,12.795,14.0645,19.5059,32743.9219,51.26653987,15314.6348,,,,
16.8222,20806.8027,13.3848,12.3789,13.0527,14.0313,20.9375,32764.8594,47.76119403,15335.5723,,,,
17.8262,20824.6289,13.8945,12.5157,12.9356,14.0723,19.3398,32784.1992,51.70684288,15354.9121,,,,
16.9941,20841.623,13.8379,12.4765,12.8203,14.2383,20.5039,32804.7031,48.77120938,15375.416,,,,
16.918,20858.541,13.8867,12.3926,12.9668,14.1309,19.586,32824.2891,51.05687736,15395.002,,,,
16.9356,20875.4766,13.9805,12.4355,12.8242,14.0371,19.3437,32843.6328,51.69641796,15414.3457,,,,
17.5175,20892.9941,13.4082,12.3769,12.8105,14.0254,20.5117,32864.1445,48.75266311,15434.8574,,,,
16.8789,20909.873,13.3575,12.4609,12.9433,13.9141,20.1524,32884.2969,49.62188126,15455.0098,,,,
17.8731,20927.7461,14.0195,12.4258,13.082,13.9727,20.4531,32904.75,48.89234395,15475.4629,,,,
17.1777,20944.9238,13.9414,12.3906,12.9629,13.9433,19.3906,32924.1406,51.57137995,15494.8535,,,,
17.545,20962.4688,13.8086,12.4395,13.0196,14.1309,19.9727,32944.1133,50.06834329,15514.8262,,,,
16.8242,20979.293,13.377,12.6777,12.9101,13.9511,21.3476,32965.4609,46.84367329,15536.1738,,,,
16.8886,20996.1816,14.1523,12.4746,12.8867,13.9043,20.5196,32985.9805,48.73389345,15556.6934,,,,
17.9981,21014.1797,13.6191,12.373,12.9336,14.2754,20.0468,33006.0273,49.88327314,15576.7402,,,,
16.8594,21031.0391,14.086,12.4434,13.1816,13.9844,19.3985,33025.4258,51.55037761,15596.1387,,,,
16.8437,21047.8828,14.0723,12.3672,13.1035,13.8907,19.9922,33045.418,50.01950761,15616.1309,,,,
16.8672,21064.75,13.5977,12.4277,12.8262,13.9786,21.9843,33067.4023,45.48700664,15638.1152,,,,
16.4258,21081.1758,13.3555,12.4004,12.9043,14.0195,21.0391,33088.4414,47.53055026,15659.1543,,,,
17.6777,21098.8535,14.5605,12.4571,12.8808,14.0508,20.6172,33109.0586,48.50319151,15679.7715,,,,
17.6445,21116.498,13.4824,12.4863,13.08,14.1816,20.168,33129.2266,49.58349861,15699.9395,,,,
16.4024,21132.9004,13.375,12.4668,13.041,14.0117,19.6484,33148.875,50.89472934,15719.5879,,,,
16.9687,21149.8691,13.9805,12.4063,12.875,14.0215,21.1953,33170.0703,47.1802711,15740.7832,,,,
17.0196,21166.8887,13.75,12.4277,13.0957,14.1347,20.9453,33191.0156,47.74340783,15761.7285,,,,
17.0957,21183.9844,13.5683,12.4316,13.1504,14.1465,20.8516,33211.8672,47.95795047,15782.5801,,,,
17.2695,21201.2539,13.6641,12.4414,12.9589,14.1778,20.8711,33232.7383,47.91314305,15803.4512,,,,
17.7324,21218.9863,13.4629,12.4043,12.9668,14.0528,19.5742,33252.3125,51.0876562,15823.0254,,,,
17.0371,21236.0234,13.836,12.4297,12.7813,14.0352,20.2422,33272.5547,49.40174487,15843.2676,,,,
17.2168,21253.2402,13.6582,12.418,12.7871,14.2324,20.4375,33292.9922,48.92966361,15863.7051,,,,
16.9707,21270.2109,13.5313,12.4942,12.8965,13.9531,19.4648,33312.457,51.37478936,15883.1699,,,,
16.67,21286.8809,13.8633,12.4375,12.9727,13.9961,19.961,33332.418,50.0976905,15903.1309,,,,
16.7929,21303.6738,13.9707,12.4297,12.8593,13.998,20.8711,33353.2891,47.91314305,15924.002,,,,
17.3477,21321.0215,13.6016,12.418,12.8613,13.9903,21.125,33374.4141,47.33727811,15945.127,,,,
16.7168,21337.7383,13.5664,12.4297,13.0977,13.9981,19.3828,33393.7969,51.59213323,15964.5098,,,,
16.7832,21354.5215,13.3867,12.3613,13.1153,14.1992,20.1484,33413.9453,49.63173254,15984.6582,,,,
16.7656,21371.2871,13.7207,12.42,12.9063,14.0039,19.9727,33433.918,50.06834329,16004.6309,,,,
16.4941,21387.7812,13.6445,12.4336,12.9101,13.9512,20.1914,33454.1094,49.52603584,16024.8223,,,,
16.3633,21404.1445,13.9961,12.418,12.7637,13.9531,20.2265,33474.3359,49.44009097,16045.0488,,,,
17.0606,21421.2051,14.3223,12.3887,12.8144,13.8926,21.1211,33495.457,47.34601891,16066.1699,,,,
16.1758,21437.3809,13.6894,12.4941,12.8262,13.9766,19.8516,33515.3086,50.3737734,16086.0215,,,,
16.6738,21454.0547,13.5215,12.3809,12.8242,14.0781,19.8398,33535.1484,50.40373391,16105.8613,,,,
16.584,21470.6387,14.2363,12.3789,13.0723,14.1133,20.1993,33555.3477,49.50666607,16126.0606,,,,
16.5078,21487.1465,13.5899,12.3535,13.0176,14.0703,19.9843,33575.332,50.03928084,16146.0449,,,,
16.4844,21503.6309,14.1992,12.6132,12.8907,13.959,19.2149,33594.5469,52.04294584,16165.2598,,,,
17.1054,21520.7363,13.8164,12.4648,13.2051,14.0762,20.1406,33614.6875,49.65095379,16185.4004,,,,
16.3731,21537.1094,13.9063,12.5019,12.9161,14.0332,19.3359,33634.0234,51.71727202,16204.7363,,,,
16.5625,21553.6719,13.6953,12.4199,12.9551,14.082,20.1211,33654.1445,49.69907212,16224.8574,,,,
16.6172,21570.2891,14.3222,12.5136,12.918,14.1543,20.9571,33675.1016,47.71652566,16245.8145,,,,
16.8652,21587.1543,14.2558,12.4219,12.9922,14.1875,19.8476,33694.9492,50.38392551,16265.6621,,,,
16.5742,21603.7285,14.164,12.4219,12.9824,14.2832,20.293,33715.2422,49.27807618,16285.9551,,,,
17.5703,21621.2988,14.0039,12.4121,13.0723,14.2735,20.5625,33735.8047,48.63221884,16306.5176,,,,
16.418,21637.7168,14.0918,12.4414,13.0215,14.1094,20.8437,33756.6484,47.97612708,16327.3613,,,,
16.7383,21654.4551,14.0527,12.4746,13.0292,14.2168,21.6836,33778.332,46.11780332,16349.0449,,,,
16.5605,21671.0156,13.5996,12.416,12.9024,14.1816,20.6875,33799.0195,48.33836858,16369.7324,,,,
16.461,21687.4766,13.4297,12.416,12.7617,14.1152,19.711,33818.7305,50.7330932,16389.4434,,,,
16.7109,21704.1875,13.8515,12.4297,12.9043,13.9922,19.3711,33838.1016,51.6232945,16408.8145,,,,
17.6719,21721.8594,14.5762,12.4043,13.0859,14.0762,20.4218,33858.5234,48.96728006,16429.2363,,,,
16.6386,21738.498,14.1738,12.5684,12.7929,14.1836,20.0508,33878.5742,49.87332176,16449.2871,,,,
16.6641,21755.1621,14.1153,12.4785,12.9648,14.1269,22.918,33901.4922,43.63382494,16472.2051,,,,
17.416,21772.5781,13.545,12.3906,13.2226,14.0176,22.918,33924.4102,43.63382494,16495.1231,,,,
17.0176,21789.5957,13.3008,12.4434,12.8828,13.959,20.1718,33944.582,49.57415798,16515.2949,,,,
17.2461,21806.8418,13.9004,12.3672,12.9296,13.9941,19.4297,33964.0117,51.46759857,16534.7246,,,,
17.5879,21824.4297,13.6308,12.4375,12.9355,14.0254,20.4805,33984.4922,48.82693294,16555.2051,,,,
16.7754,21841.2051,13.3672,12.4141,13.0136,13.916,19.0469,34003.5391,52.50198195,16574.252,,,,
17.0996,21858.3047,13.9649,12.4278,13.041,14.0977,19.6953,34023.2344,50.7735348,16593.9473,,,,
16.7285,21875.0332,13.3946,12.502,12.8828,13.918,20.3828,34043.6172,49.06097298,16614.3301,,,,
16.7441,21891.7773,13.9511,12.5566,12.8457,14.1289,19.5234,34063.1406,51.22058658,16633.8535,,,,
17.168,21908.9453,13.8477,12.5567,12.9082,14.0488,20.0664,34083.207,49.8345493,16653.9199,,,,
17.7832,21926.7285,13.916,12.416,12.8984,14.0234,19.9805,34103.1875,50.04879758,16673.9004,,,,
16.7539,21943.4824,13.9746,12.4024,12.9355,13.9942,20.25,34123.4375,49.38271605,16694.1504,,,,
17.2227,21960.7051,13.5781,12.4218,12.8769,14.1153,20.1406,34143.5781,49.65095379,16714.291,,,,
17.2402,21977.9453,13.3242,12.459,12.9179,14.123,19.9844,34163.5625,50.03903044,16734.2754,,,,
16.8145,21994.7598,14.3145,12.7207,13.1133,13.8379,21.1367,34184.6992,47.31107505,16755.4121,,,,
17.0332,22011.793,13.8027,12.5371,12.9883,14.0273,20.2305,34204.9297,49.43031561,16775.6426,,,,
17.8144,22029.6074,13.7851,12.4726,12.8496,14.0528,19.5547,34224.4844,51.13860095,16795.1973,,,,
16.8067,22046.4141,13.7773,12.4355,12.8497,13.957,20.8476,34245.332,47.96715209,16816.0449,,,,
16.9101,22063.3242,14.0898,12.5528,13.0215,13.9355,20.0313,34265.3633,49.92187227,16836.0762,,,,
17.086,22080.4102,14.0254,12.541,12.9864,14.0937,21.039,34286.4023,47.53077618,16857.1152,,,,
16.4101,22096.8203,13.834,12.457,12.9063,13.9961,19.0625,34305.4648,52.45901639,16876.1777,,,,
16.5391,22113.3594,13.875,12.8145,12.9239,13.9395,20.5391,34326.0039,48.68762507,16896.7168,,,,
17.4609,22130.8203,13.7734,12.4707,13.0625,14.1582,19.9063,34345.9102,50.23535263,16916.6231,,,,
16.3945,22147.2148,14.1328,12.4336,13.0332,14.0214,20.2148,34366.125,49.4687061,16936.8379,,,,
16.4805,22163.6953,13.4609,12.3965,12.83,14.1289,20.457,34386.582,48.88302293,16957.2949,,,,
16.5254,22180.2207,13.7129,12.42,13.0449,14.0449,20.5977,34407.1797,48.54910985,16977.8926,,,,
16.4766,22196.6973,13.9394,12.4024,12.8926,14.0761,20.6758,34427.8555,48.36572225,16998.5684,,,,
16.4355,22213.1328,13.8691,12.4082,13.0273,14.1426,19.5507,34447.4062,51.14906372,17018.1191,,,,
17.1758,22230.3086,14.4688,12.3926,12.9687,14.0879,19.293,34466.6992,51.83227077,17037.4121,,,,
16.5937,22246.9023,13.4922,12.3789,12.9297,14.1777,20.8867,34487.5859,47.87735736,17058.2988,,,,
16.3438,22263.2461,14.1855,12.4551,13.0722,13.9921,18.9688,34506.5547,52.7181477,17077.2676,,,,
16.3691,22279.6152,13.9199,12.8652,12.9375,13.9961,19.5664,34526.1211,51.10802192,17096.834,,,,
16.541,22296.1562,14.1563,12.4922,12.7696,14.1836,20.1211,34546.2422,49.69907212,17116.9551,,,,
16.6231,22312.7793,13.6445,12.416,12.9336,14.2676,20.5078,34566.75,48.76193448,17137.4629,,,,
17.6504,22330.4297,13.7793,12.5059,13.0391,14.3184,20.7656,34587.5156,48.15656663,17158.2285,,,,
16.3555,22346.7852,14.1446,12.3828,13.1153,14.2929,19.7266,34607.2422,50.69297294,17177.9551,,,,
16.3691,22363.1543,14.0078,12.4024,12.9414,14.0274,20.25,34627.4922,49.38271605,17198.2051,,,,
16.5273,22379.6816,13.4824,12.4003,12.8925,14.1406,19.7539,34647.2461,50.62291497,17217.959,,,,
16.3438,22396.0254,13.7422,12.4785,12.9316,14.0313,20.3906,34667.6367,49.04220572,17238.3496,,,,
16.4687,22412.4941,13.916,12.5156,12.9551,14.0567,21.0781,34688.7148,47.44260631,17259.4277,,,,
17.295,22429.7891,13.3555,12.3691,12.8008,14.0742,21.0899,34709.8047,47.41606172,17280.5176,,,,
16.4277,22446.2168,13.4023,12.4941,12.9805,14.0879,19.8789,34729.6836,50.30459432,17300.3965,,,,
16.5723,22462.7891,13.9511,12.4316,12.9336,14.0625,19.3203,34749.0039,51.75903066,17319.7168,,,,
16.8105,22479.5996,13.8164,12.4082,13.127,14.3105,20.3789,34769.3828,49.07036199,17340.0957,,,,
17.1348,22496.7344,13.4258,12.3828,13.043,14.1093,21.4063,34790.7891,46.71521935,17361.502,,,,
16.9726,22513.707,13.3945,12.4082,13.127,13.9512,21.0703,34811.8594,47.46016905,17382.5723,,,,
17.6524,22531.3594,13.5137,12.4043,13.0527,14.1289,20.6211,34832.4805,48.49401826,17403.1934,,,,
16.1406,22547.5,13.3281,12.4882,12.8672,13.9766,20.4336,34852.9141,48.93900243,17423.627,,,,
