timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:47.987, Tesla T4, 0, 85 %, 166 MiB, 67.34 W
2024/01/07 20:20:47.995, Tesla T4, 1, 100 %, 129 MiB, 69.93 W
2024/01/07 20:20:48.000, Tesla T4, 2, 91 %, 130 MiB, 70.17 W
2024/01/07 20:20:48.004, Tesla T4, 3, 85 %, 130 MiB, 67.43 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:48.813, Tesla T4, 0, 86 %, 166 MiB, 67.72 W
2024/01/07 20:20:48.823, Tesla T4, 1, 100 %, 129 MiB, 69.69 W
2024/01/07 20:20:48.827, Tesla T4, 2, 90 %, 130 MiB, 66.75 W
2024/01/07 20:20:48.834, Tesla T4, 3, 83 %, 130 MiB, 69.51 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:49.644, Tesla T4, 0, 85 %, 166 MiB, 65.55 W
2024/01/07 20:20:49.649, Tesla T4, 1, 100 %, 129 MiB, 69.84 W
2024/01/07 20:20:49.653, Tesla T4, 2, 88 %, 130 MiB, 69.79 W
2024/01/07 20:20:49.662, Tesla T4, 3, 84 %, 130 MiB, 69.99 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:50.474, Tesla T4, 0, 87 %, 166 MiB, 72.06 W
2024/01/07 20:20:50.479, Tesla T4, 1, 100 %, 129 MiB, 69.40 W
2024/01/07 20:20:50.485, Tesla T4, 2, 92 %, 130 MiB, 68.77 W
2024/01/07 20:20:50.489, Tesla T4, 3, 84 %, 130 MiB, 70.85 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:51.299, Tesla T4, 0, 87 %, 166 MiB, 72.15 W
2024/01/07 20:20:51.303, Tesla T4, 1, 100 %, 129 MiB, 68.44 W
2024/01/07 20:20:51.312, Tesla T4, 2, 92 %, 130 MiB, 67.71 W
2024/01/07 20:20:51.317, Tesla T4, 3, 85 %, 130 MiB, 68.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:52.127, Tesla T4, 0, 85 %, 166 MiB, 73.45 W
2024/01/07 20:20:52.137, Tesla T4, 1, 100 %, 129 MiB, 68.34 W
2024/01/07 20:20:52.141, Tesla T4, 2, 91 %, 130 MiB, 68.73 W
2024/01/07 20:20:52.147, Tesla T4, 3, 83 %, 130 MiB, 70.71 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:52.958, Tesla T4, 0, 86 %, 166 MiB, 69.41 W
2024/01/07 20:20:52.962, Tesla T4, 1, 100 %, 129 MiB, 69.50 W
2024/01/07 20:20:52.967, Tesla T4, 2, 91 %, 130 MiB, 69.98 W
2024/01/07 20:20:52.973, Tesla T4, 3, 84 %, 130 MiB, 71.33 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:20:53.781, Tesla T4, 0, 84 %, 166 MiB, 73.21 W
2024/01/07 20:20:53.787, Tesla T4, 1, 100 %, 129 MiB, 70.61 W
