timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:10.436, Tesla T4, 0, 36 %, 191 MiB, 42.64 W
2024/01/07 18:59:10.440, Tesla T4, 1, 63 %, 155 MiB, 72.92 W
2024/01/07 18:59:10.445, Tesla T4, 2, 80 %, 155 MiB, 63.80 W
2024/01/07 18:59:10.451, Tesla T4, 3, 56 %, 155 MiB, 60.23 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:11.255, Tesla T4, 0, 37 %, 191 MiB, 55.28 W
2024/01/07 18:59:11.260, Tesla T4, 1, 63 %, 155 MiB, 58.18 W
2024/01/07 18:59:11.265, Tesla T4, 2, 82 %, 155 MiB, 75.23 W
2024/01/07 18:59:11.269, Tesla T4, 3, 55 %, 155 MiB, 48.48 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:12.071, Tesla T4, 0, 36 %, 191 MiB, 45.32 W
2024/01/07 18:59:12.076, Tesla T4, 1, 65 %, 155 MiB, 71.04 W
2024/01/07 18:59:12.080, Tesla T4, 2, 82 %, 155 MiB, 64.18 W
2024/01/07 18:59:12.085, Tesla T4, 3, 57 %, 155 MiB, 66.76 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:12.889, Tesla T4, 0, 38 %, 191 MiB, 53.67 W
2024/01/07 18:59:12.893, Tesla T4, 1, 63 %, 155 MiB, 59.11 W
2024/01/07 18:59:12.898, Tesla T4, 2, 81 %, 155 MiB, 61.13 W
2024/01/07 18:59:12.902, Tesla T4, 3, 55 %, 155 MiB, 52.58 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:13.705, Tesla T4, 0, 36 %, 191 MiB, 55.19 W
2024/01/07 18:59:13.709, Tesla T4, 1, 63 %, 155 MiB, 59.59 W
2024/01/07 18:59:13.714, Tesla T4, 2, 80 %, 155 MiB, 64.43 W
2024/01/07 18:59:13.718, Tesla T4, 3, 55 %, 155 MiB, 48.42 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:14.521, Tesla T4, 0, 36 %, 191 MiB, 53.45 W
2024/01/07 18:59:14.525, Tesla T4, 1, 63 %, 155 MiB, 61.04 W
2024/01/07 18:59:14.529, Tesla T4, 2, 80 %, 155 MiB, 64.76 W
2024/01/07 18:59:14.534, Tesla T4, 3, 55 %, 155 MiB, 51.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:15.336, Tesla T4, 0, 36 %, 191 MiB, 54.90 W
2024/01/07 18:59:15.340, Tesla T4, 1, 63 %, 155 MiB, 68.15 W
2024/01/07 18:59:15.350, Tesla T4, 2, 80 %, 155 MiB, 70.99 W
2024/01/07 18:59:15.355, Tesla T4, 3, 55 %, 155 MiB, 50.32 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:16.158, Tesla T4, 0, 35 %, 191 MiB, 50.00 W
2024/01/07 18:59:16.162, Tesla T4, 1, 62 %, 155 MiB, 68.25 W
2024/01/07 18:59:16.167, Tesla T4, 2, 80 %, 155 MiB, 72.92 W
2024/01/07 18:59:16.172, Tesla T4, 3, 56 %, 155 MiB, 53.09 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:16.976, Tesla T4, 0, 36 %, 191 MiB, 43.02 W
2024/01/07 18:59:16.982, Tesla T4, 1, 62 %, 155 MiB, 66.84 W
2024/01/07 18:59:16.987, Tesla T4, 2, 79 %, 155 MiB, 72.73 W
2024/01/07 18:59:16.991, Tesla T4, 3, 55 %, 155 MiB, 60.71 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:17.793, Tesla T4, 0, 36 %, 191 MiB, 43.41 W
2024/01/07 18:59:17.798, Tesla T4, 1, 63 %, 155 MiB, 68.00 W
2024/01/07 18:59:17.806, Tesla T4, 2, 80 %, 155 MiB, 73.50 W
2024/01/07 18:59:17.810, Tesla T4, 3, 56 %, 155 MiB, 62.99 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:18.613, Tesla T4, 0, 36 %, 191 MiB, 43.51 W
2024/01/07 18:59:18.617, Tesla T4, 1, 63 %, 155 MiB, 71.28 W
2024/01/07 18:59:18.621, Tesla T4, 2, 81 %, 155 MiB, 73.79 W
2024/01/07 18:59:18.626, Tesla T4, 3, 56 %, 155 MiB, 62.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:19.431, Tesla T4, 0, 36 %, 191 MiB, 43.80 W
2024/01/07 18:59:19.435, Tesla T4, 1, 64 %, 155 MiB, 71.86 W
2024/01/07 18:59:19.439, Tesla T4, 2, 81 %, 155 MiB, 70.99 W
2024/01/07 18:59:19.444, Tesla T4, 3, 55 %, 155 MiB, 64.34 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:20.247, Tesla T4, 0, 36 %, 191 MiB, 46.09 W
2024/01/07 18:59:20.252, Tesla T4, 1, 63 %, 155 MiB, 68.34 W
2024/01/07 18:59:20.257, Tesla T4, 2, 81 %, 155 MiB, 72.53 W
2024/01/07 18:59:20.265, Tesla T4, 3, 56 %, 155 MiB, 65.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:21.071, Tesla T4, 0, 35 %, 191 MiB, 52.03 W
2024/01/07 18:59:21.076, Tesla T4, 1, 64 %, 155 MiB, 68.10 W
2024/01/07 18:59:21.083, Tesla T4, 2, 80 %, 155 MiB, 73.69 W
2024/01/07 18:59:21.089, Tesla T4, 3, 55 %, 155 MiB, 58.11 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:21.895, Tesla T4, 0, 36 %, 191 MiB, 56.34 W
2024/01/07 18:59:21.899, Tesla T4, 1, 63 %, 155 MiB, 61.10 W
2024/01/07 18:59:21.903, Tesla T4, 2, 80 %, 155 MiB, 72.92 W
2024/01/07 18:59:21.908, Tesla T4, 3, 55 %, 155 MiB, 52.61 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:22.710, Tesla T4, 0, 36 %, 191 MiB, 54.70 W
2024/01/07 18:59:22.715, Tesla T4, 1, 64 %, 155 MiB, 70.71 W
2024/01/07 18:59:22.719, Tesla T4, 2, 81 %, 155 MiB, 61.81 W
2024/01/07 18:59:22.724, Tesla T4, 3, 55 %, 155 MiB, 58.43 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:59:23.537, Tesla T4, 0, 36 %, 191 MiB, 53.70 W
2024/01/07 18:59:23.541, Tesla T4, 1, 63 %, 155 MiB, 72.15 W
