timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:33:53.500, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96112, ./DemoServer, 142 MiB
2024/01/07 18:33:53.500, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96146, ./RayTracer, 22 MiB
2024/01/07 18:33:53.501, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:53.502, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:53.504, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 96112, ./DemoServer, 163 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:33:54.327, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96112, ./DemoServer, 142 MiB
2024/01/07 18:33:54.327, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96146, ./RayTracer, 22 MiB
2024/01/07 18:33:54.328, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:54.329, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:54.330, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 96112, ./DemoServer, 163 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:33:55.157, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96112, ./DemoServer, 142 MiB
2024/01/07 18:33:55.157, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96146, ./RayTracer, 22 MiB
2024/01/07 18:33:55.158, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:55.159, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 96112, ./DemoServer, 163 MiB
2024/01/07 18:33:55.160, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 96112, ./DemoServer, 163 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:33:55.980, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 96112, ./DemoServer, 142 MiB
