timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:26.978, Tesla T4, 0, 0 %, 154 MiB, 37.38 W
2024/01/07 18:22:26.982, Tesla T4, 1, 0 %, 118 MiB, 37.76 W
2024/01/07 18:22:26.987, Tesla T4, 2, 0 %, 118 MiB, 34.97 W
2024/01/07 18:22:26.991, Tesla T4, 3, 0 %, 118 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:27.799, Tesla T4, 0, 0 %, 154 MiB, 37.38 W
2024/01/07 18:22:27.803, Tesla T4, 1, 0 %, 118 MiB, 37.57 W
2024/01/07 18:22:27.809, Tesla T4, 2, 0 %, 118 MiB, 34.87 W
2024/01/07 18:22:27.813, Tesla T4, 3, 0 %, 118 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:28.619, Tesla T4, 0, 0 %, 191 MiB, 48.97 W
2024/01/07 18:22:28.623, Tesla T4, 1, 8 %, 155 MiB, 49.48 W
2024/01/07 18:22:28.628, Tesla T4, 2, 0 %, 155 MiB, 69.21 W
2024/01/07 18:22:28.632, Tesla T4, 3, 3 %, 155 MiB, 61.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:29.443, Tesla T4, 0, 30 %, 191 MiB, 41.69 W
2024/01/07 18:22:29.449, Tesla T4, 1, 48 %, 155 MiB, 69.79 W
2024/01/07 18:22:29.453, Tesla T4, 2, 64 %, 155 MiB, 58.76 W
2024/01/07 18:22:29.461, Tesla T4, 3, 48 %, 155 MiB, 46.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:30.272, Tesla T4, 0, 31 %, 191 MiB, 46.19 W
2024/01/07 18:22:30.277, Tesla T4, 1, 53 %, 155 MiB, 58.28 W
2024/01/07 18:22:30.281, Tesla T4, 2, 69 %, 155 MiB, 72.10 W
2024/01/07 18:22:30.286, Tesla T4, 3, 44 %, 155 MiB, 55.57 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:31.098, Tesla T4, 0, 29 %, 191 MiB, 44.45 W
2024/01/07 18:22:31.103, Tesla T4, 1, 49 %, 155 MiB, 68.73 W
2024/01/07 18:22:31.107, Tesla T4, 2, 63 %, 155 MiB, 56.54 W
2024/01/07 18:22:31.111, Tesla T4, 3, 43 %, 155 MiB, 44.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:31.921, Tesla T4, 0, 28 %, 191 MiB, 43.99 W
2024/01/07 18:22:31.926, Tesla T4, 1, 54 %, 155 MiB, 51.42 W
2024/01/07 18:22:31.930, Tesla T4, 2, 66 %, 155 MiB, 64.90 W
2024/01/07 18:22:31.934, Tesla T4, 3, 48 %, 155 MiB, 58.14 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:32.745, Tesla T4, 0, 28 %, 191 MiB, 42.27 W
2024/01/07 18:22:32.749, Tesla T4, 1, 54 %, 155 MiB, 68.91 W
2024/01/07 18:22:32.754, Tesla T4, 2, 63 %, 155 MiB, 61.48 W
2024/01/07 18:22:32.758, Tesla T4, 3, 43 %, 155 MiB, 45.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:33.561, Tesla T4, 0, 31 %, 191 MiB, 41.60 W
2024/01/07 18:22:33.566, Tesla T4, 1, 50 %, 155 MiB, 62.93 W
2024/01/07 18:22:33.574, Tesla T4, 2, 67 %, 155 MiB, 61.71 W
2024/01/07 18:22:33.584, Tesla T4, 3, 48 %, 155 MiB, 62.54 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:34.386, Tesla T4, 0, 30 %, 191 MiB, 48.19 W
2024/01/07 18:22:34.392, Tesla T4, 1, 51 %, 155 MiB, 52.35 W
2024/01/07 18:22:34.399, Tesla T4, 2, 67 %, 155 MiB, 57.54 W
2024/01/07 18:22:34.406, Tesla T4, 3, 42 %, 155 MiB, 50.03 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:35.209, Tesla T4, 0, 30 %, 191 MiB, 41.01 W
2024/01/07 18:22:35.214, Tesla T4, 1, 54 %, 155 MiB, 72.44 W
2024/01/07 18:22:35.221, Tesla T4, 2, 64 %, 155 MiB, 71.67 W
2024/01/07 18:22:35.225, Tesla T4, 3, 48 %, 155 MiB, 46.58 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:36.027, Tesla T4, 0, 30 %, 191 MiB, 49.35 W
2024/01/07 18:22:36.032, Tesla T4, 1, 49 %, 155 MiB, 50.06 W
2024/01/07 18:22:36.036, Tesla T4, 2, 68 %, 155 MiB, 52.74 W
2024/01/07 18:22:36.040, Tesla T4, 3, 43 %, 155 MiB, 63.53 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:36.841, Tesla T4, 0, 31 %, 191 MiB, 42.93 W
2024/01/07 18:22:36.846, Tesla T4, 1, 51 %, 155 MiB, 70.94 W
2024/01/07 18:22:36.850, Tesla T4, 2, 63 %, 155 MiB, 72.82 W
2024/01/07 18:22:36.854, Tesla T4, 3, 47 %, 155 MiB, 53.48 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:37.654, Tesla T4, 0, 27 %, 191 MiB, 51.93 W
2024/01/07 18:22:37.660, Tesla T4, 1, 53 %, 155 MiB, 63.60 W
2024/01/07 18:22:37.665, Tesla T4, 2, 68 %, 155 MiB, 52.03 W
2024/01/07 18:22:37.669, Tesla T4, 3, 45 %, 155 MiB, 59.94 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:38.471, Tesla T4, 0, 32 %, 191 MiB, 51.84 W
2024/01/07 18:22:38.476, Tesla T4, 1, 53 %, 155 MiB, 52.06 W
2024/01/07 18:22:38.480, Tesla T4, 2, 63 %, 155 MiB, 70.12 W
2024/01/07 18:22:38.488, Tesla T4, 3, 48 %, 155 MiB, 47.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:22:39.288, Tesla T4, 0, 28 %, 191 MiB, 42.66 W
2024/01/07 18:22:39.292, Tesla T4, 1, 47 %, 155 MiB, 71.19 W
