timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:06:59.798, Tesla T4, 0, 84 %, 287 MiB, 60.87 W
2024/01/07 20:06:59.804, Tesla T4, 1, 100 %, 285 MiB, 66.36 W
2024/01/07 20:06:59.809, Tesla T4, 2, 91 %, 285 MiB, 66.90 W
2024/01/07 20:06:59.815, Tesla T4, 3, 86 %, 285 MiB, 68.11 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:00.627, Tesla T4, 0, 81 %, 287 MiB, 67.20 W
2024/01/07 20:07:00.633, Tesla T4, 1, 100 %, 285 MiB, 69.93 W
2024/01/07 20:07:00.638, Tesla T4, 2, 89 %, 285 MiB, 77.92 W
2024/01/07 20:07:00.645, Tesla T4, 3, 88 %, 285 MiB, 61.39 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:01.458, Tesla T4, 0, 83 %, 287 MiB, 79.26 W
2024/01/07 20:07:01.463, Tesla T4, 1, 100 %, 285 MiB, 69.40 W
2024/01/07 20:07:01.468, Tesla T4, 2, 91 %, 285 MiB, 64.14 W
2024/01/07 20:07:01.475, Tesla T4, 3, 87 %, 285 MiB, 75.66 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:02.294, Tesla T4, 0, 83 %, 287 MiB, 69.89 W
2024/01/07 20:07:02.299, Tesla T4, 1, 100 %, 285 MiB, 75.33 W
2024/01/07 20:07:02.307, Tesla T4, 2, 89 %, 285 MiB, 68.34 W
2024/01/07 20:07:02.312, Tesla T4, 3, 88 %, 285 MiB, 73.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:03.125, Tesla T4, 0, 81 %, 287 MiB, 69.45 W
2024/01/07 20:07:03.136, Tesla T4, 1, 100 %, 285 MiB, 60.07 W
2024/01/07 20:07:03.141, Tesla T4, 2, 89 %, 285 MiB, 69.02 W
2024/01/07 20:07:03.152, Tesla T4, 3, 87 %, 285 MiB, 66.18 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:03.963, Tesla T4, 0, 81 %, 287 MiB, 62.85 W
2024/01/07 20:07:03.969, Tesla T4, 1, 100 %, 285 MiB, 69.79 W
2024/01/07 20:07:03.974, Tesla T4, 2, 89 %, 285 MiB, 77.25 W
2024/01/07 20:07:03.984, Tesla T4, 3, 87 %, 285 MiB, 72.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:04.799, Tesla T4, 0, 83 %, 287 MiB, 80.46 W
2024/01/07 20:07:04.804, Tesla T4, 1, 100 %, 285 MiB, 66.36 W
2024/01/07 20:07:04.810, Tesla T4, 2, 89 %, 285 MiB, 69.02 W
2024/01/07 20:07:04.815, Tesla T4, 3, 88 %, 285 MiB, 70.37 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:05.626, Tesla T4, 0, 81 %, 287 MiB, 68.16 W
2024/01/07 20:07:05.632, Tesla T4, 1, 100 %, 285 MiB, 73.35 W
2024/01/07 20:07:05.637, Tesla T4, 2, 91 %, 285 MiB, 68.53 W
2024/01/07 20:07:05.642, Tesla T4, 3, 87 %, 285 MiB, 73.84 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:06.456, Tesla T4, 0, 81 %, 287 MiB, 80.70 W
2024/01/07 20:07:06.461, Tesla T4, 1, 100 %, 285 MiB, 68.34 W
2024/01/07 20:07:06.466, Tesla T4, 2, 90 %, 285 MiB, 69.98 W
2024/01/07 20:07:06.475, Tesla T4, 3, 87 %, 285 MiB, 65.84 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:07.286, Tesla T4, 0, 81 %, 287 MiB, 66.08 W
2024/01/07 20:07:07.291, Tesla T4, 1, 100 %, 285 MiB, 74.89 W
2024/01/07 20:07:07.296, Tesla T4, 2, 88 %, 285 MiB, 69.11 W
2024/01/07 20:07:07.304, Tesla T4, 3, 84 %, 285 MiB, 71.29 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:08.116, Tesla T4, 0, 80 %, 287 MiB, 67.78 W
2024/01/07 20:07:08.120, Tesla T4, 1, 100 %, 285 MiB, 76.67 W
2024/01/07 20:07:08.126, Tesla T4, 2, 89 %, 285 MiB, 61.33 W
2024/01/07 20:07:08.134, Tesla T4, 3, 86 %, 285 MiB, 71.72 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:08.949, Tesla T4, 0, 83 %, 287 MiB, 65.20 W
2024/01/07 20:07:08.954, Tesla T4, 1, 100 %, 285 MiB, 66.55 W
2024/01/07 20:07:08.959, Tesla T4, 2, 88 %, 285 MiB, 76.86 W
2024/01/07 20:07:08.965, Tesla T4, 3, 87 %, 285 MiB, 61.39 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:09.776, Tesla T4, 0, 81 %, 287 MiB, 67.29 W
2024/01/07 20:07:09.781, Tesla T4, 1, 100 %, 285 MiB, 76.67 W
2024/01/07 20:07:09.787, Tesla T4, 2, 90 %, 285 MiB, 59.49 W
2024/01/07 20:07:09.795, Tesla T4, 3, 85 %, 285 MiB, 72.25 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:10.607, Tesla T4, 0, 80 %, 287 MiB, 80.70 W
2024/01/07 20:07:10.612, Tesla T4, 1, 100 %, 285 MiB, 61.19 W
2024/01/07 20:07:10.617, Tesla T4, 2, 87 %, 285 MiB, 75.81 W
2024/01/07 20:07:10.625, Tesla T4, 3, 89 %, 285 MiB, 71.43 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:11.437, Tesla T4, 0, 83 %, 287 MiB, 66.13 W
2024/01/07 20:07:11.448, Tesla T4, 1, 100 %, 285 MiB, 71.28 W
2024/01/07 20:07:11.458, Tesla T4, 2, 91 %, 285 MiB, 73.83 W
2024/01/07 20:07:11.463, Tesla T4, 3, 87 %, 285 MiB, 71.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:12.279, Tesla T4, 0, 80 %, 287 MiB, 79.60 W
2024/01/07 20:07:12.284, Tesla T4, 1, 100 %, 285 MiB, 60.75 W
2024/01/07 20:07:12.290, Tesla T4, 2, 89 %, 285 MiB, 74.22 W
2024/01/07 20:07:12.295, Tesla T4, 3, 90 %, 285 MiB, 60.33 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:13.109, Tesla T4, 0, 81 %, 287 MiB, 63.72 W
2024/01/07 20:07:13.114, Tesla T4, 1, 100 %, 285 MiB, 74.03 W
2024/01/07 20:07:13.120, Tesla T4, 2, 89 %, 285 MiB, 70.42 W
2024/01/07 20:07:13.125, Tesla T4, 3, 85 %, 285 MiB, 61.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:13.938, Tesla T4, 0, 80 %, 287 MiB, 66.66 W
2024/01/07 20:07:13.943, Tesla T4, 1, 100 %, 285 MiB, 71.38 W
2024/01/07 20:07:13.951, Tesla T4, 2, 89 %, 285 MiB, 64.63 W
2024/01/07 20:07:13.955, Tesla T4, 3, 90 %, 285 MiB, 75.66 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:14.767, Tesla T4, 0, 82 %, 287 MiB, 69.18 W
2024/01/07 20:07:14.774, Tesla T4, 1, 100 %, 285 MiB, 70.22 W
2024/01/07 20:07:14.780, Tesla T4, 2, 89 %, 285 MiB, 75.09 W
2024/01/07 20:07:14.784, Tesla T4, 3, 88 %, 285 MiB, 62.70 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:15.597, Tesla T4, 0, 82 %, 287 MiB, 76.96 W
2024/01/07 20:07:15.603, Tesla T4, 1, 100 %, 285 MiB, 67.96 W
2024/01/07 20:07:15.608, Tesla T4, 2, 88 %, 285 MiB, 76.58 W
2024/01/07 20:07:15.613, Tesla T4, 3, 88 %, 285 MiB, 67.72 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:16.426, Tesla T4, 0, 82 %, 287 MiB, 64.01 W
2024/01/07 20:07:16.431, Tesla T4, 1, 100 %, 285 MiB, 73.93 W
2024/01/07 20:07:16.438, Tesla T4, 2, 89 %, 285 MiB, 60.75 W
2024/01/07 20:07:16.443, Tesla T4, 3, 87 %, 285 MiB, 74.89 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:17.255, Tesla T4, 0, 81 %, 287 MiB, 73.07 W
2024/01/07 20:07:17.261, Tesla T4, 1, 100 %, 285 MiB, 62.16 W
2024/01/07 20:07:17.269, Tesla T4, 2, 91 %, 285 MiB, 74.51 W
2024/01/07 20:07:17.274, Tesla T4, 3, 87 %, 285 MiB, 73.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:18.084, Tesla T4, 0, 81 %, 287 MiB, 76.67 W
2024/01/07 20:07:18.089, Tesla T4, 1, 100 %, 285 MiB, 74.12 W
2024/01/07 20:07:18.098, Tesla T4, 2, 89 %, 285 MiB, 70.71 W
2024/01/07 20:07:18.103, Tesla T4, 3, 88 %, 285 MiB, 57.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:18.918, Tesla T4, 0, 82 %, 287 MiB, 77.63 W
2024/01/07 20:07:18.928, Tesla T4, 1, 100 %, 285 MiB, 74.61 W
2024/01/07 20:07:18.934, Tesla T4, 2, 91 %, 285 MiB, 68.92 W
2024/01/07 20:07:18.944, Tesla T4, 3, 88 %, 285 MiB, 72.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:19.760, Tesla T4, 0, 84 %, 287 MiB, 60.00 W
2024/01/07 20:07:19.765, Tesla T4, 1, 100 %, 285 MiB, 69.50 W
2024/01/07 20:07:19.776, Tesla T4, 2, 89 %, 285 MiB, 71.57 W
2024/01/07 20:07:19.781, Tesla T4, 3, 88 %, 285 MiB, 72.25 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:20.594, Tesla T4, 0, 82 %, 287 MiB, 68.83 W
2024/01/07 20:07:20.605, Tesla T4, 1, 100 %, 285 MiB, 65.97 W
2024/01/07 20:07:20.611, Tesla T4, 2, 90 %, 285 MiB, 74.22 W
2024/01/07 20:07:20.622, Tesla T4, 3, 89 %, 285 MiB, 73.36 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:21.440, Tesla T4, 0, 80 %, 287 MiB, 68.98 W
2024/01/07 20:07:21.445, Tesla T4, 1, 100 %, 285 MiB, 73.55 W
2024/01/07 20:07:21.457, Tesla T4, 2, 87 %, 285 MiB, 62.74 W
2024/01/07 20:07:21.462, Tesla T4, 3, 88 %, 285 MiB, 60.71 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:22.274, Tesla T4, 0, 83 %, 287 MiB, 77.15 W
2024/01/07 20:07:22.284, Tesla T4, 1, 100 %, 285 MiB, 73.83 W
2024/01/07 20:07:22.290, Tesla T4, 2, 90 %, 285 MiB, 70.17 W
2024/01/07 20:07:22.301, Tesla T4, 3, 88 %, 285 MiB, 71.10 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:23.120, Tesla T4, 0, 79 %, 287 MiB, 65.64 W
2024/01/07 20:07:23.125, Tesla T4, 1, 100 %, 285 MiB, 70.75 W
2024/01/07 20:07:23.136, Tesla T4, 2, 89 %, 285 MiB, 68.97 W
2024/01/07 20:07:23.141, Tesla T4, 3, 88 %, 285 MiB, 68.30 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:23.953, Tesla T4, 0, 81 %, 287 MiB, 63.43 W
2024/01/07 20:07:23.962, Tesla T4, 1, 100 %, 285 MiB, 64.72 W
2024/01/07 20:07:23.968, Tesla T4, 2, 89 %, 285 MiB, 73.26 W
2024/01/07 20:07:23.973, Tesla T4, 3, 86 %, 285 MiB, 72.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:24.785, Tesla T4, 0, 82 %, 287 MiB, 59.23 W
2024/01/07 20:07:24.792, Tesla T4, 1, 100 %, 285 MiB, 73.16 W
2024/01/07 20:07:24.798, Tesla T4, 2, 90 %, 285 MiB, 68.82 W
2024/01/07 20:07:24.803, Tesla T4, 3, 88 %, 285 MiB, 67.05 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:25.616, Tesla T4, 0, 78 %, 287 MiB, 75.52 W
2024/01/07 20:07:25.622, Tesla T4, 1, 100 %, 285 MiB, 71.86 W
2024/01/07 20:07:25.628, Tesla T4, 2, 89 %, 285 MiB, 73.11 W
2024/01/07 20:07:25.633, Tesla T4, 3, 88 %, 285 MiB, 68.01 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:26.446, Tesla T4, 0, 81 %, 287 MiB, 75.57 W
2024/01/07 20:07:26.452, Tesla T4, 1, 100 %, 285 MiB, 71.57 W
2024/01/07 20:07:26.458, Tesla T4, 2, 89 %, 285 MiB, 63.51 W
2024/01/07 20:07:26.463, Tesla T4, 3, 87 %, 285 MiB, 65.80 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:27.278, Tesla T4, 0, 82 %, 287 MiB, 61.77 W
2024/01/07 20:07:27.283, Tesla T4, 1, 100 %, 285 MiB, 65.49 W
2024/01/07 20:07:27.289, Tesla T4, 2, 89 %, 285 MiB, 72.68 W
2024/01/07 20:07:27.300, Tesla T4, 3, 87 %, 285 MiB, 71.29 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:28.115, Tesla T4, 0, 82 %, 287 MiB, 71.77 W
2024/01/07 20:07:28.120, Tesla T4, 1, 100 %, 285 MiB, 72.05 W
2024/01/07 20:07:28.125, Tesla T4, 2, 87 %, 285 MiB, 73.16 W
2024/01/07 20:07:28.130, Tesla T4, 3, 88 %, 285 MiB, 73.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:28.946, Tesla T4, 0, 80 %, 287 MiB, 63.53 W
2024/01/07 20:07:28.957, Tesla T4, 1, 100 %, 285 MiB, 71.38 W
2024/01/07 20:07:28.968, Tesla T4, 2, 89 %, 285 MiB, 73.07 W
2024/01/07 20:07:28.973, Tesla T4, 3, 87 %, 285 MiB, 70.08 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:29.788, Tesla T4, 0, 81 %, 287 MiB, 73.17 W
2024/01/07 20:07:29.793, Tesla T4, 1, 100 %, 285 MiB, 74.41 W
2024/01/07 20:07:29.799, Tesla T4, 2, 89 %, 285 MiB, 60.36 W
2024/01/07 20:07:29.810, Tesla T4, 3, 87 %, 285 MiB, 71.14 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:30.623, Tesla T4, 0, 81 %, 287 MiB, 76.00 W
2024/01/07 20:07:30.634, Tesla T4, 1, 100 %, 285 MiB, 62.64 W
2024/01/07 20:07:30.640, Tesla T4, 2, 89 %, 285 MiB, 70.51 W
2024/01/07 20:07:30.644, Tesla T4, 3, 88 %, 285 MiB, 63.04 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:31.456, Tesla T4, 0, 79 %, 287 MiB, 65.80 W
2024/01/07 20:07:31.465, Tesla T4, 1, 100 %, 285 MiB, 66.55 W
2024/01/07 20:07:31.476, Tesla T4, 2, 89 %, 285 MiB, 72.05 W
2024/01/07 20:07:31.481, Tesla T4, 3, 89 %, 285 MiB, 71.10 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:32.300, Tesla T4, 0, 84 %, 287 MiB, 64.39 W
2024/01/07 20:07:32.305, Tesla T4, 1, 100 %, 285 MiB, 61.19 W
2024/01/07 20:07:32.310, Tesla T4, 2, 89 %, 285 MiB, 69.93 W
2024/01/07 20:07:32.320, Tesla T4, 3, 88 %, 285 MiB, 62.18 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:33.133, Tesla T4, 0, 81 %, 287 MiB, 60.10 W
2024/01/07 20:07:33.138, Tesla T4, 1, 100 %, 285 MiB, 67.96 W
2024/01/07 20:07:33.143, Tesla T4, 2, 88 %, 285 MiB, 71.38 W
2024/01/07 20:07:33.150, Tesla T4, 3, 85 %, 285 MiB, 68.83 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:33.962, Tesla T4, 0, 82 %, 287 MiB, 66.53 W
2024/01/07 20:07:33.968, Tesla T4, 1, 100 %, 285 MiB, 70.51 W
2024/01/07 20:07:33.973, Tesla T4, 2, 88 %, 285 MiB, 75.09 W
2024/01/07 20:07:33.982, Tesla T4, 3, 88 %, 285 MiB, 71.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:34.795, Tesla T4, 0, 82 %, 287 MiB, 63.37 W
2024/01/07 20:07:34.806, Tesla T4, 1, 100 %, 285 MiB, 71.38 W
2024/01/07 20:07:34.812, Tesla T4, 2, 88 %, 285 MiB, 63.89 W
2024/01/07 20:07:34.817, Tesla T4, 3, 87 %, 285 MiB, 72.25 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:35.635, Tesla T4, 0, 79 %, 287 MiB, 65.03 W
2024/01/07 20:07:35.640, Tesla T4, 1, 100 %, 285 MiB, 70.13 W
2024/01/07 20:07:35.647, Tesla T4, 2, 88 %, 285 MiB, 74.89 W
2024/01/07 20:07:35.652, Tesla T4, 3, 89 %, 285 MiB, 72.44 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:36.468, Tesla T4, 0, 82 %, 287 MiB, 71.34 W
2024/01/07 20:07:36.473, Tesla T4, 1, 100 %, 285 MiB, 71.47 W
2024/01/07 20:07:36.478, Tesla T4, 2, 90 %, 285 MiB, 62.45 W
2024/01/07 20:07:36.482, Tesla T4, 3, 88 %, 285 MiB, 72.64 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:37.295, Tesla T4, 0, 82 %, 287 MiB, 73.36 W
2024/01/07 20:07:37.300, Tesla T4, 1, 100 %, 285 MiB, 73.83 W
2024/01/07 20:07:37.306, Tesla T4, 2, 89 %, 285 MiB, 65.30 W
2024/01/07 20:07:37.310, Tesla T4, 3, 88 %, 285 MiB, 73.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:38.126, Tesla T4, 0, 82 %, 287 MiB, 71.87 W
2024/01/07 20:07:38.131, Tesla T4, 1, 100 %, 285 MiB, 65.01 W
2024/01/07 20:07:38.136, Tesla T4, 2, 90 %, 285 MiB, 71.76 W
2024/01/07 20:07:38.141, Tesla T4, 3, 89 %, 285 MiB, 61.10 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:38.956, Tesla T4, 0, 79 %, 287 MiB, 72.11 W
2024/01/07 20:07:38.961, Tesla T4, 1, 100 %, 285 MiB, 72.15 W
2024/01/07 20:07:38.967, Tesla T4, 2, 88 %, 285 MiB, 73.35 W
2024/01/07 20:07:38.972, Tesla T4, 3, 88 %, 285 MiB, 66.37 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:39.783, Tesla T4, 0, 81 %, 287 MiB, 71.87 W
2024/01/07 20:07:39.789, Tesla T4, 1, 100 %, 285 MiB, 71.67 W
2024/01/07 20:07:39.795, Tesla T4, 2, 87 %, 285 MiB, 70.13 W
2024/01/07 20:07:39.800, Tesla T4, 3, 88 %, 285 MiB, 66.51 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:40.617, Tesla T4, 0, 81 %, 287 MiB, 75.52 W
2024/01/07 20:07:40.622, Tesla T4, 1, 100 %, 285 MiB, 66.55 W
2024/01/07 20:07:40.628, Tesla T4, 2, 90 %, 285 MiB, 73.26 W
2024/01/07 20:07:40.633, Tesla T4, 3, 90 %, 285 MiB, 65.03 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:41.445, Tesla T4, 0, 82 %, 287 MiB, 67.82 W
2024/01/07 20:07:41.450, Tesla T4, 1, 100 %, 285 MiB, 67.86 W
2024/01/07 20:07:41.457, Tesla T4, 2, 89 %, 285 MiB, 75.37 W
2024/01/07 20:07:41.462, Tesla T4, 3, 87 %, 285 MiB, 70.04 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:42.276, Tesla T4, 0, 82 %, 287 MiB, 72.97 W
2024/01/07 20:07:42.280, Tesla T4, 1, 100 %, 285 MiB, 68.82 W
2024/01/07 20:07:42.287, Tesla T4, 2, 91 %, 285 MiB, 71.52 W
2024/01/07 20:07:42.292, Tesla T4, 3, 88 %, 285 MiB, 72.15 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:07:43.109, Tesla T4, 0, 81 %, 287 MiB, 75.33 W
2024/01/07 20:07:43.117, Tesla T4, 1, 100 %, 285 MiB, 65.97 W
2024/01/07 20:07:43.122, Tesla T4, 2, 88 %, 285 MiB, 61.04 W
2024/01/07 20:07:43.129, Tesla T4, 3, 87 %, 285 MiB, 71.48 W
