timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:19.534, Tesla T4, 0, 86 %, 175 MiB, 60.19 W
2024/01/07 20:36:19.539, Tesla T4, 1, 100 %, 173 MiB, 72.05 W
2024/01/07 20:36:19.548, Tesla T4, 2, 100 %, 173 MiB, 72.34 W
2024/01/07 20:36:19.553, Tesla T4, 3, 75 %, 173 MiB, 73.40 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:20.371, Tesla T4, 0, 85 %, 175 MiB, 61.39 W
2024/01/07 20:36:20.379, Tesla T4, 1, 100 %, 173 MiB, 71.23 W
2024/01/07 20:36:20.384, Tesla T4, 2, 100 %, 173 MiB, 72.34 W
2024/01/07 20:36:20.394, Tesla T4, 3, 74 %, 173 MiB, 72.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:21.205, Tesla T4, 0, 85 %, 175 MiB, 60.48 W
2024/01/07 20:36:21.211, Tesla T4, 1, 100 %, 173 MiB, 72.15 W
2024/01/07 20:36:21.216, Tesla T4, 2, 100 %, 173 MiB, 71.86 W
2024/01/07 20:36:21.224, Tesla T4, 3, 73 %, 173 MiB, 66.37 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:22.038, Tesla T4, 0, 83 %, 175 MiB, 61.54 W
2024/01/07 20:36:22.043, Tesla T4, 1, 100 %, 173 MiB, 71.86 W
2024/01/07 20:36:22.054, Tesla T4, 2, 100 %, 173 MiB, 71.38 W
2024/01/07 20:36:22.059, Tesla T4, 3, 73 %, 173 MiB, 65.89 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:22.871, Tesla T4, 0, 82 %, 175 MiB, 61.93 W
2024/01/07 20:36:22.876, Tesla T4, 1, 100 %, 173 MiB, 70.27 W
2024/01/07 20:36:22.886, Tesla T4, 2, 100 %, 173 MiB, 71.38 W
2024/01/07 20:36:22.891, Tesla T4, 3, 72 %, 173 MiB, 64.58 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:23.706, Tesla T4, 0, 84 %, 175 MiB, 62.02 W
2024/01/07 20:36:23.711, Tesla T4, 1, 100 %, 173 MiB, 69.40 W
2024/01/07 20:36:23.717, Tesla T4, 2, 100 %, 173 MiB, 70.51 W
2024/01/07 20:36:23.722, Tesla T4, 3, 73 %, 173 MiB, 72.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:24.533, Tesla T4, 0, 84 %, 175 MiB, 62.76 W
2024/01/07 20:36:24.538, Tesla T4, 1, 100 %, 173 MiB, 69.59 W
2024/01/07 20:36:24.543, Tesla T4, 2, 100 %, 173 MiB, 70.51 W
2024/01/07 20:36:24.548, Tesla T4, 3, 73 %, 173 MiB, 68.93 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:25.363, Tesla T4, 0, 85 %, 175 MiB, 62.99 W
2024/01/07 20:36:25.368, Tesla T4, 1, 100 %, 173 MiB, 71.14 W
2024/01/07 20:36:25.373, Tesla T4, 2, 100 %, 173 MiB, 70.71 W
2024/01/07 20:36:25.378, Tesla T4, 3, 73 %, 173 MiB, 59.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:26.190, Tesla T4, 0, 85 %, 175 MiB, 67.76 W
2024/01/07 20:36:26.195, Tesla T4, 1, 100 %, 173 MiB, 70.71 W
2024/01/07 20:36:26.200, Tesla T4, 2, 100 %, 173 MiB, 70.61 W
2024/01/07 20:36:26.205, Tesla T4, 3, 73 %, 173 MiB, 65.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:27.020, Tesla T4, 0, 86 %, 175 MiB, 71.87 W
2024/01/07 20:36:27.025, Tesla T4, 1, 100 %, 173 MiB, 69.74 W
2024/01/07 20:36:27.030, Tesla T4, 2, 100 %, 173 MiB, 70.03 W
2024/01/07 20:36:27.035, Tesla T4, 3, 74 %, 173 MiB, 71.72 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:27.851, Tesla T4, 0, 86 %, 175 MiB, 72.54 W
2024/01/07 20:36:27.856, Tesla T4, 1, 100 %, 173 MiB, 70.22 W
2024/01/07 20:36:27.861, Tesla T4, 2, 100 %, 173 MiB, 68.00 W
2024/01/07 20:36:27.866, Tesla T4, 3, 76 %, 173 MiB, 74.32 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:28.676, Tesla T4, 0, 84 %, 175 MiB, 75.09 W
2024/01/07 20:36:28.681, Tesla T4, 1, 100 %, 173 MiB, 68.53 W
2024/01/07 20:36:28.687, Tesla T4, 2, 100 %, 173 MiB, 66.36 W
2024/01/07 20:36:28.692, Tesla T4, 3, 75 %, 173 MiB, 73.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:29.509, Tesla T4, 0, 84 %, 175 MiB, 73.93 W
2024/01/07 20:36:29.514, Tesla T4, 1, 99 %, 173 MiB, 67.42 W
2024/01/07 20:36:29.520, Tesla T4, 2, 100 %, 173 MiB, 71.19 W
2024/01/07 20:36:29.525, Tesla T4, 3, 73 %, 173 MiB, 73.31 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:30.338, Tesla T4, 0, 84 %, 175 MiB, 69.51 W
2024/01/07 20:36:30.343, Tesla T4, 1, 99 %, 173 MiB, 71.09 W
2024/01/07 20:36:30.349, Tesla T4, 2, 100 %, 173 MiB, 70.51 W
2024/01/07 20:36:30.354, Tesla T4, 3, 73 %, 173 MiB, 70.90 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:31.164, Tesla T4, 0, 83 %, 175 MiB, 61.50 W
2024/01/07 20:36:31.170, Tesla T4, 1, 99 %, 173 MiB, 70.51 W
2024/01/07 20:36:31.175, Tesla T4, 2, 100 %, 173 MiB, 70.27 W
2024/01/07 20:36:31.180, Tesla T4, 3, 73 %, 173 MiB, 60.96 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:31.996, Tesla T4, 0, 83 %, 175 MiB, 68.30 W
2024/01/07 20:36:32.001, Tesla T4, 1, 99 %, 173 MiB, 69.02 W
2024/01/07 20:36:32.006, Tesla T4, 2, 100 %, 173 MiB, 69.40 W
2024/01/07 20:36:32.011, Tesla T4, 3, 76 %, 173 MiB, 69.31 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:32.825, Tesla T4, 0, 86 %, 175 MiB, 73.84 W
2024/01/07 20:36:32.830, Tesla T4, 1, 100 %, 173 MiB, 67.13 W
2024/01/07 20:36:32.839, Tesla T4, 2, 100 %, 173 MiB, 67.90 W
2024/01/07 20:36:32.844, Tesla T4, 3, 74 %, 173 MiB, 73.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:33.655, Tesla T4, 0, 83 %, 175 MiB, 70.33 W
2024/01/07 20:36:33.660, Tesla T4, 1, 100 %, 173 MiB, 69.74 W
2024/01/07 20:36:33.666, Tesla T4, 2, 100 %, 173 MiB, 70.80 W
2024/01/07 20:36:33.672, Tesla T4, 3, 73 %, 173 MiB, 69.41 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:34.486, Tesla T4, 0, 83 %, 175 MiB, 62.76 W
2024/01/07 20:36:34.490, Tesla T4, 1, 99 %, 173 MiB, 69.74 W
2024/01/07 20:36:34.499, Tesla T4, 2, 100 %, 173 MiB, 69.84 W
2024/01/07 20:36:34.504, Tesla T4, 3, 73 %, 173 MiB, 61.83 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:35.318, Tesla T4, 0, 85 %, 175 MiB, 72.64 W
2024/01/07 20:36:35.323, Tesla T4, 1, 98 %, 173 MiB, 67.71 W
2024/01/07 20:36:35.328, Tesla T4, 2, 100 %, 173 MiB, 70.80 W
2024/01/07 20:36:35.334, Tesla T4, 3, 74 %, 173 MiB, 68.39 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:36.147, Tesla T4, 0, 84 %, 175 MiB, 74.22 W
2024/01/07 20:36:36.152, Tesla T4, 1, 100 %, 173 MiB, 70.80 W
2024/01/07 20:36:36.158, Tesla T4, 2, 100 %, 173 MiB, 67.90 W
2024/01/07 20:36:36.163, Tesla T4, 3, 74 %, 173 MiB, 75.28 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:36.978, Tesla T4, 0, 85 %, 175 MiB, 73.07 W
2024/01/07 20:36:36.983, Tesla T4, 1, 100 %, 173 MiB, 69.84 W
2024/01/07 20:36:36.989, Tesla T4, 2, 100 %, 173 MiB, 71.67 W
2024/01/07 20:36:36.997, Tesla T4, 3, 73 %, 173 MiB, 68.83 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:37.809, Tesla T4, 0, 83 %, 175 MiB, 60.48 W
2024/01/07 20:36:37.814, Tesla T4, 1, 100 %, 173 MiB, 66.84 W
2024/01/07 20:36:37.819, Tesla T4, 2, 100 %, 173 MiB, 69.50 W
2024/01/07 20:36:37.831, Tesla T4, 3, 75 %, 173 MiB, 58.07 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:38.642, Tesla T4, 0, 84 %, 175 MiB, 70.18 W
2024/01/07 20:36:38.647, Tesla T4, 1, 99 %, 173 MiB, 70.80 W
2024/01/07 20:36:38.657, Tesla T4, 2, 100 %, 173 MiB, 69.26 W
2024/01/07 20:36:38.663, Tesla T4, 3, 74 %, 173 MiB, 73.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 20:36:39.473, Tesla T4, 0, 86 %, 175 MiB, 72.88 W
