timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:55.139, Tesla T4, 0, 51 %, 175 MiB, 68.88 W
2024/01/07 18:44:55.145, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:44:55.149, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:44:55.153, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:55.959, Tesla T4, 0, 97 %, 175 MiB, 73.26 W
2024/01/07 18:44:55.966, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:44:55.970, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:44:55.974, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:56.776, Tesla T4, 0, 96 %, 175 MiB, 71.62 W
2024/01/07 18:44:56.782, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:44:56.786, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:44:56.790, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:57.595, Tesla T4, 0, 96 %, 175 MiB, 71.24 W
2024/01/07 18:44:57.600, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:44:57.605, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:44:57.609, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:58.417, Tesla T4, 0, 96 %, 175 MiB, 69.84 W
2024/01/07 18:44:58.423, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:44:58.427, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:44:58.431, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:44:59.236, Tesla T4, 0, 96 %, 175 MiB, 62.12 W
2024/01/07 18:44:59.245, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:44:59.252, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:44:59.256, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:45:00.065, Tesla T4, 0, 95 %, 175 MiB, 70.85 W
2024/01/07 18:45:00.075, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:45:00.079, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:45:00.083, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:45:00.892, Tesla T4, 0, 97 %, 175 MiB, 74.94 W
2024/01/07 18:45:00.897, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:45:00.901, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:45:00.905, Tesla T4, 3, 0 %, 9 MiB, 36.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:45:01.715, Tesla T4, 0, 97 %, 175 MiB, 71.62 W
2024/01/07 18:45:01.720, Tesla T4, 1, 0 %, 9 MiB, 36.52 W
2024/01/07 18:45:01.725, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:45:01.729, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:45:02.537, Tesla T4, 0, 97 %, 175 MiB, 70.47 W
2024/01/07 18:45:02.542, Tesla T4, 1, 0 %, 9 MiB, 36.52 W
2024/01/07 18:45:02.546, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:45:02.550, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:45:03.357, Tesla T4, 0, 97 %, 175 MiB, 59.55 W
