timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:25:56.708, Tesla T4, 0, 100 %, 175 MiB, 68.30 W
2024/01/07 19:25:56.717, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:25:56.721, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 19:25:56.725, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:25:57.525, Tesla T4, 0, 100 %, 175 MiB, 72.10 W
2024/01/07 19:25:57.531, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 19:25:57.535, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 19:25:57.539, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:25:58.343, Tesla T4, 0, 100 %, 175 MiB, 65.64 W
2024/01/07 19:25:58.349, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:25:58.353, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 19:25:58.357, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:25:59.162, Tesla T4, 0, 100 %, 175 MiB, 71.43 W
2024/01/07 19:25:59.168, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:25:59.172, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 19:25:59.176, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:25:59.978, Tesla T4, 0, 100 %, 175 MiB, 68.88 W
2024/01/07 19:25:59.984, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:25:59.989, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:25:59.993, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:00.796, Tesla T4, 0, 100 %, 175 MiB, 70.85 W
2024/01/07 19:26:00.802, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:26:00.807, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:00.813, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:01.616, Tesla T4, 0, 100 %, 175 MiB, 70.57 W
2024/01/07 19:26:01.622, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 19:26:01.626, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:01.630, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:02.429, Tesla T4, 0, 100 %, 175 MiB, 70.47 W
2024/01/07 19:26:02.435, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:26:02.439, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:02.443, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:03.243, Tesla T4, 0, 100 %, 175 MiB, 70.37 W
2024/01/07 19:26:03.256, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 19:26:03.260, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:03.264, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:04.067, Tesla T4, 0, 100 %, 175 MiB, 67.34 W
2024/01/07 19:26:04.072, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 19:26:04.076, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:04.082, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:04.884, Tesla T4, 0, 100 %, 175 MiB, 70.95 W
2024/01/07 19:26:04.891, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 19:26:04.895, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 19:26:04.899, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:05.704, Tesla T4, 0, 100 %, 175 MiB, 69.36 W
2024/01/07 19:26:05.709, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 19:26:05.713, Tesla T4, 2, 0 %, 9 MiB, 35.26 W
2024/01/07 19:26:05.718, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:06.517, Tesla T4, 0, 100 %, 175 MiB, 71.91 W
2024/01/07 19:26:06.526, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 19:26:06.530, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:06.534, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:07.338, Tesla T4, 0, 100 %, 175 MiB, 70.47 W
2024/01/07 19:26:07.343, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 19:26:07.347, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:07.352, Tesla T4, 3, 0 %, 9 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:08.157, Tesla T4, 0, 100 %, 175 MiB, 68.49 W
2024/01/07 19:26:08.163, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 19:26:08.167, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 19:26:08.171, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 19:26:08.986, Tesla T4, 0, 100 %, 175 MiB, 72.10 W
