timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:53.565, Tesla T4, 0, 76 %, 165 MiB, 65.45 W
2024/01/07 18:00:53.570, Tesla T4, 1, 0 %, 9 MiB, 36.14 W
2024/01/07 18:00:53.574, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:00:53.578, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:54.384, Tesla T4, 0, 78 %, 165 MiB, 54.32 W
2024/01/07 18:00:54.389, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:00:54.393, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:00:54.397, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:55.206, Tesla T4, 0, 78 %, 165 MiB, 53.64 W
2024/01/07 18:00:55.214, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:00:55.218, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:00:55.222, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:56.032, Tesla T4, 0, 78 %, 165 MiB, 70.85 W
2024/01/07 18:00:56.042, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 18:00:56.047, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:00:56.052, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:56.860, Tesla T4, 0, 77 %, 165 MiB, 69.79 W
2024/01/07 18:00:56.869, Tesla T4, 1, 0 %, 9 MiB, 36.41 W
2024/01/07 18:00:56.873, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:00:56.877, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:57.680, Tesla T4, 0, 79 %, 165 MiB, 58.72 W
2024/01/07 18:00:57.684, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:00:57.688, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:00:57.694, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:58.503, Tesla T4, 0, 79 %, 165 MiB, 54.22 W
2024/01/07 18:00:58.507, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:00:58.511, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:00:58.516, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:00:59.326, Tesla T4, 0, 79 %, 165 MiB, 72.34 W
2024/01/07 18:00:59.331, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:00:59.337, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:00:59.341, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:00.149, Tesla T4, 0, 78 %, 165 MiB, 76.43 W
2024/01/07 18:01:00.158, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:01:00.162, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:01:00.166, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:00.972, Tesla T4, 0, 79 %, 165 MiB, 63.81 W
2024/01/07 18:01:01.008, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:01:01.012, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:01.018, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:01.827, Tesla T4, 0, 80 %, 165 MiB, 69.93 W
2024/01/07 18:01:01.835, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:01.840, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:01:01.845, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:02.656, Tesla T4, 0, 81 %, 165 MiB, 76.24 W
2024/01/07 18:01:02.664, Tesla T4, 1, 0 %, 9 MiB, 36.41 W
2024/01/07 18:01:02.668, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:01:02.673, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:03.484, Tesla T4, 0, 81 %, 165 MiB, 77.20 W
2024/01/07 18:01:03.492, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:03.497, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:03.501, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:04.310, Tesla T4, 0, 79 %, 165 MiB, 73.55 W
2024/01/07 18:01:04.319, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:04.323, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:04.328, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:05.135, Tesla T4, 0, 75 %, 165 MiB, 72.78 W
2024/01/07 18:01:05.139, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:01:05.143, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:01:05.148, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:05.952, Tesla T4, 0, 75 %, 165 MiB, 71.43 W
2024/01/07 18:01:05.957, Tesla T4, 1, 0 %, 9 MiB, 36.31 W
2024/01/07 18:01:05.961, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:05.965, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:06.770, Tesla T4, 0, 77 %, 165 MiB, 71.43 W
2024/01/07 18:01:06.781, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:01:06.785, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:06.789, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:07.597, Tesla T4, 0, 78 %, 165 MiB, 68.20 W
2024/01/07 18:01:07.602, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:07.606, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:07.610, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:08.414, Tesla T4, 0, 80 %, 165 MiB, 55.57 W
2024/01/07 18:01:08.419, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:01:08.425, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:08.429, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:09.235, Tesla T4, 0, 79 %, 165 MiB, 74.03 W
2024/01/07 18:01:09.246, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:09.250, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:09.254, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:10.063, Tesla T4, 0, 79 %, 165 MiB, 60.36 W
2024/01/07 18:01:10.073, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:10.077, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:10.081, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:10.891, Tesla T4, 0, 80 %, 165 MiB, 72.01 W
2024/01/07 18:01:10.899, Tesla T4, 1, 0 %, 9 MiB, 36.33 W
2024/01/07 18:01:10.903, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:10.908, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:11.715, Tesla T4, 0, 79 %, 165 MiB, 75.42 W
2024/01/07 18:01:11.725, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:11.729, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:01:11.733, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:12.540, Tesla T4, 0, 77 %, 165 MiB, 71.82 W
2024/01/07 18:01:12.544, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:01:12.548, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:12.554, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:13.359, Tesla T4, 0, 76 %, 165 MiB, 71.72 W
2024/01/07 18:01:13.363, Tesla T4, 1, 0 %, 9 MiB, 36.21 W
2024/01/07 18:01:13.367, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:13.371, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:14.178, Tesla T4, 0, 75 %, 165 MiB, 63.76 W
2024/01/07 18:01:14.186, Tesla T4, 1, 0 %, 9 MiB, 36.23 W
2024/01/07 18:01:14.191, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:01:14.195, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:01:15.000, Tesla T4, 0, 78 %, 165 MiB, 66.95 W
2024/01/07 18:01:15.004, Tesla T4, 1, 0 %, 9 MiB, 36.52 W
2024/01/07 18:01:15.008, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
