timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:13.717, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:13.717, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:14.539, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:14.539, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:15.360, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:15.360, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:16.178, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:16.178, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:16.995, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:16.995, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:17.815, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:17.815, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:18.633, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:18.633, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:19.451, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:19.451, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:20.273, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:20.273, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:21.093, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:21.093, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:21.909, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
2024/01/07 19:20:21.909, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114095, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:20:22.723, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 114056, ./DemoServer, 253 MiB
