timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:25.938, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:25.938, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:26.759, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:26.759, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:27.580, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:27.580, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:28.394, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:28.394, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:29.214, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:29.214, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:30.028, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:30.028, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:30.845, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:30.845, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:31.660, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:31.660, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:32.478, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:32.478, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:33.292, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:33.292, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:34.113, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:34.113, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:34.931, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:34.931, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:35.744, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:35.744, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:42:36.557, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99708, ./DemoServer, 132 MiB
2024/01/07 18:42:36.557, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 99738, ./RayTracer, 22 MiB
