timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:32.784, Tesla T4, 1, 65 %, 188 MiB, 48.32 W
2024/01/08 12:05:32.788, Tesla T4, 2, 76 %, 188 MiB, 67.57 W
2024/01/08 12:05:32.793, Tesla T4, 3, 54 %, 188 MiB, 43.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:33.602, Tesla T4, 0, 34 %, 242 MiB, 41.79 W
2024/01/08 12:05:33.607, Tesla T4, 1, 59 %, 188 MiB, 56.50 W
2024/01/08 12:05:33.612, Tesla T4, 2, 79 %, 188 MiB, 75.57 W
2024/01/08 12:05:33.619, Tesla T4, 3, 45 %, 188 MiB, 69.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:34.428, Tesla T4, 0, 30 %, 242 MiB, 47.52 W
2024/01/08 12:05:34.432, Tesla T4, 1, 59 %, 188 MiB, 69.02 W
2024/01/08 12:05:34.439, Tesla T4, 2, 80 %, 188 MiB, 56.92 W
2024/01/08 12:05:34.449, Tesla T4, 3, 57 %, 188 MiB, 49.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:35.259, Tesla T4, 0, 32 %, 242 MiB, 51.35 W
2024/01/08 12:05:35.264, Tesla T4, 1, 63 %, 188 MiB, 58.59 W
2024/01/08 12:05:35.268, Tesla T4, 2, 78 %, 188 MiB, 74.89 W
2024/01/08 12:05:35.279, Tesla T4, 3, 49 %, 188 MiB, 69.79 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:36.089, Tesla T4, 0, 32 %, 242 MiB, 45.71 W
2024/01/08 12:05:36.094, Tesla T4, 1, 63 %, 188 MiB, 49.84 W
2024/01/08 12:05:36.098, Tesla T4, 2, 84 %, 188 MiB, 56.05 W
2024/01/08 12:05:36.103, Tesla T4, 3, 59 %, 188 MiB, 42.15 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:36.912, Tesla T4, 0, 34 %, 242 MiB, 47.90 W
2024/01/08 12:05:36.916, Tesla T4, 1, 58 %, 188 MiB, 68.68 W
2024/01/08 12:05:36.928, Tesla T4, 2, 79 %, 188 MiB, 78.02 W
2024/01/08 12:05:36.933, Tesla T4, 3, 51 %, 188 MiB, 75.47 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:37.746, Tesla T4, 0, 30 %, 242 MiB, 42.54 W
2024/01/08 12:05:37.750, Tesla T4, 1, 64 %, 188 MiB, 45.93 W
2024/01/08 12:05:37.755, Tesla T4, 2, 78 %, 188 MiB, 71.76 W
2024/01/08 12:05:37.763, Tesla T4, 3, 51 %, 188 MiB, 48.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:38.575, Tesla T4, 0, 35 %, 242 MiB, 56.21 W
2024/01/08 12:05:38.579, Tesla T4, 1, 62 %, 188 MiB, 74.17 W
2024/01/08 12:05:38.583, Tesla T4, 2, 84 %, 188 MiB, 54.25 W
2024/01/08 12:05:38.591, Tesla T4, 3, 59 %, 188 MiB, 54.80 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:39.403, Tesla T4, 0, 30 %, 242 MiB, 41.60 W
2024/01/08 12:05:39.407, Tesla T4, 1, 58 %, 188 MiB, 59.46 W
2024/01/08 12:05:39.411, Tesla T4, 2, 79 %, 188 MiB, 74.70 W
2024/01/08 12:05:39.423, Tesla T4, 3, 50 %, 188 MiB, 70.33 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:40.236, Tesla T4, 0, 27 %, 242 MiB, 64.49 W
2024/01/08 12:05:40.240, Tesla T4, 1, 57 %, 188 MiB, 55.28 W
2024/01/08 12:05:40.244, Tesla T4, 2, 80 %, 188 MiB, 51.38 W
2024/01/08 12:05:40.249, Tesla T4, 3, 54 %, 188 MiB, 42.93 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:41.058, Tesla T4, 0, 35 %, 242 MiB, 44.09 W
2024/01/08 12:05:41.063, Tesla T4, 1, 62 %, 188 MiB, 54.12 W
2024/01/08 12:05:41.067, Tesla T4, 2, 79 %, 188 MiB, 78.02 W
2024/01/08 12:05:41.075, Tesla T4, 3, 49 %, 188 MiB, 69.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:41.887, Tesla T4, 0, 27 %, 242 MiB, 65.07 W
2024/01/08 12:05:41.891, Tesla T4, 1, 62 %, 188 MiB, 58.72 W
2024/01/08 12:05:41.895, Tesla T4, 2, 79 %, 188 MiB, 65.20 W
2024/01/08 12:05:41.900, Tesla T4, 3, 59 %, 188 MiB, 46.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:42.715, Tesla T4, 0, 34 %, 242 MiB, 43.41 W
2024/01/08 12:05:42.720, Tesla T4, 1, 57 %, 188 MiB, 72.97 W
2024/01/08 12:05:42.725, Tesla T4, 2, 77 %, 188 MiB, 68.00 W
2024/01/08 12:05:42.729, Tesla T4, 3, 50 %, 188 MiB, 77.34 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:43.542, Tesla T4, 0, 30 %, 242 MiB, 41.60 W
2024/01/08 12:05:43.546, Tesla T4, 1, 66 %, 188 MiB, 49.26 W
2024/01/08 12:05:43.550, Tesla T4, 2, 83 %, 188 MiB, 61.58 W
2024/01/08 12:05:43.558, Tesla T4, 3, 58 %, 188 MiB, 43.70 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:44.367, Tesla T4, 0, 35 %, 242 MiB, 48.48 W
2024/01/08 12:05:44.372, Tesla T4, 1, 58 %, 188 MiB, 76.38 W
2024/01/08 12:05:44.376, Tesla T4, 2, 81 %, 188 MiB, 68.29 W
2024/01/08 12:05:44.384, Tesla T4, 3, 54 %, 188 MiB, 60.29 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:45.197, Tesla T4, 0, 27 %, 242 MiB, 56.60 W
2024/01/08 12:05:45.201, Tesla T4, 1, 61 %, 188 MiB, 43.29 W
2024/01/08 12:05:45.205, Tesla T4, 2, 78 %, 188 MiB, 75.09 W
2024/01/08 12:05:45.210, Tesla T4, 3, 49 %, 188 MiB, 57.62 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:46.020, Tesla T4, 0, 34 %, 242 MiB, 44.48 W
2024/01/08 12:05:46.025, Tesla T4, 1, 66 %, 188 MiB, 63.95 W
2024/01/08 12:05:46.029, Tesla T4, 2, 83 %, 188 MiB, 71.38 W
2024/01/08 12:05:46.038, Tesla T4, 3, 58 %, 188 MiB, 49.61 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:46.850, Tesla T4, 0, 34 %, 242 MiB, 41.98 W
2024/01/08 12:05:46.854, Tesla T4, 1, 55 %, 188 MiB, 59.46 W
2024/01/08 12:05:46.858, Tesla T4, 2, 78 %, 188 MiB, 76.24 W
2024/01/08 12:05:46.866, Tesla T4, 3, 48 %, 188 MiB, 71.39 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:47.673, Tesla T4, 0, 31 %, 242 MiB, 52.77 W
2024/01/08 12:05:47.677, Tesla T4, 1, 68 %, 188 MiB, 48.32 W
2024/01/08 12:05:47.685, Tesla T4, 2, 80 %, 188 MiB, 60.65 W
2024/01/08 12:05:47.694, Tesla T4, 3, 56 %, 188 MiB, 46.09 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:48.514, Tesla T4, 0, 31 %, 242 MiB, 50.97 W
2024/01/08 12:05:48.518, Tesla T4, 1, 59 %, 188 MiB, 73.98 W
2024/01/08 12:05:48.524, Tesla T4, 2, 84 %, 188 MiB, 66.26 W
2024/01/08 12:05:48.528, Tesla T4, 3, 49 %, 188 MiB, 74.32 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:49.341, Tesla T4, 0, 34 %, 242 MiB, 48.77 W
2024/01/08 12:05:49.345, Tesla T4, 1, 67 %, 188 MiB, 45.51 W
2024/01/08 12:05:49.350, Tesla T4, 2, 80 %, 188 MiB, 72.49 W
2024/01/08 12:05:49.354, Tesla T4, 3, 58 %, 188 MiB, 44.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:05:50.165, Tesla T4, 0, 0 %, 7 MiB, 39.78 W
2024/01/08 12:05:50.169, Tesla T4, 1, 0 %, 7 MiB, 37.35 W
2024/01/08 12:05:50.173, Tesla T4, 2, 0 %, 7 MiB, 37.67 W
2024/01/08 12:05:50.177, Tesla T4, 3, 0 %, 7 MiB, 38.88 W
