timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:24.379, Tesla T4, 0, 1 %, 205 MiB, 39.58 W
2024/01/08 12:14:24.383, Tesla T4, 1, 1 %, 151 MiB, 35.73 W
2024/01/08 12:14:24.387, Tesla T4, 2, 0 %, 151 MiB, 36.04 W
2024/01/08 12:14:24.391, Tesla T4, 3, 0 %, 151 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:25.193, Tesla T4, 0, 0 %, 205 MiB, 39.10 W
2024/01/08 12:14:25.198, Tesla T4, 1, 0 %, 151 MiB, 36.12 W
2024/01/08 12:14:25.204, Tesla T4, 2, 0 %, 151 MiB, 36.02 W
2024/01/08 12:14:25.208, Tesla T4, 3, 0 %, 151 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:26.004, Tesla T4, 0, 0 %, 205 MiB, 39.10 W
2024/01/08 12:14:26.009, Tesla T4, 1, 0 %, 151 MiB, 36.02 W
2024/01/08 12:14:26.013, Tesla T4, 2, 0 %, 151 MiB, 35.94 W
2024/01/08 12:14:26.017, Tesla T4, 3, 0 %, 151 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:26.817, Tesla T4, 0, 71 %, 242 MiB, 68.39 W
2024/01/08 12:14:26.822, Tesla T4, 1, 34 %, 188 MiB, 70.03 W
2024/01/08 12:14:26.826, Tesla T4, 2, 12 %, 188 MiB, 69.88 W
2024/01/08 12:14:26.838, Tesla T4, 3, 97 %, 188 MiB, 71.05 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:27.648, Tesla T4, 0, 100 %, 242 MiB, 70.22 W
2024/01/08 12:14:27.653, Tesla T4, 1, 97 %, 188 MiB, 66.99 W
2024/01/08 12:14:27.661, Tesla T4, 2, 92 %, 188 MiB, 65.69 W
2024/01/08 12:14:27.665, Tesla T4, 3, 100 %, 188 MiB, 68.59 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:28.473, Tesla T4, 0, 100 %, 242 MiB, 68.88 W
2024/01/08 12:14:28.478, Tesla T4, 1, 95 %, 188 MiB, 72.58 W
2024/01/08 12:14:28.492, Tesla T4, 2, 92 %, 188 MiB, 69.02 W
2024/01/08 12:14:28.497, Tesla T4, 3, 99 %, 188 MiB, 67.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:29.313, Tesla T4, 0, 100 %, 242 MiB, 68.20 W
2024/01/08 12:14:29.318, Tesla T4, 1, 96 %, 188 MiB, 65.30 W
2024/01/08 12:14:29.322, Tesla T4, 2, 91 %, 188 MiB, 74.61 W
2024/01/08 12:14:29.332, Tesla T4, 3, 97 %, 188 MiB, 70.23 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 12:14:30.142, Tesla T4, 0, 100 %, 242 MiB, 70.08 W
