timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:26:26.823, Tesla T4, 0, 1 %, 128 MiB, 39.10 W
2024/01/08 11:26:26.828, Tesla T4, 1, 1 %, 100 MiB, 36.12 W
2024/01/08 11:26:26.835, Tesla T4, 2, 0 %, 100 MiB, 36.04 W
2024/01/08 11:26:26.840, Tesla T4, 3, 1 %, 100 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:26:27.643, Tesla T4, 0, 0 %, 128 MiB, 39.10 W
2024/01/08 11:26:27.648, Tesla T4, 1, 0 %, 100 MiB, 36.02 W
2024/01/08 11:26:27.652, Tesla T4, 2, 0 %, 100 MiB, 36.04 W
2024/01/08 11:26:27.656, Tesla T4, 3, 0 %, 100 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:26:28.460, Tesla T4, 0, 38 %, 165 MiB, 49.74 W
2024/01/08 11:26:28.464, Tesla T4, 1, 53 %, 138 MiB, 59.40 W
2024/01/08 11:26:28.468, Tesla T4, 2, 71 %, 138 MiB, 64.32 W
2024/01/08 11:26:28.472, Tesla T4, 3, 48 %, 138 MiB, 52.71 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:26:29.273, Tesla T4, 0, 37 %, 165 MiB, 47.26 W
2024/01/08 11:26:29.278, Tesla T4, 1, 54 %, 138 MiB, 58.14 W
2024/01/08 11:26:29.282, Tesla T4, 2, 70 %, 138 MiB, 58.85 W
2024/01/08 11:26:29.288, Tesla T4, 3, 47 %, 138 MiB, 54.09 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:26:30.085, Tesla T4, 0, 37 %, 165 MiB, 46.00 W
2024/01/08 11:26:30.089, Tesla T4, 1, 53 %, 138 MiB, 55.61 W
2024/01/08 11:26:30.093, Tesla T4, 2, 69 %, 138 MiB, 66.07 W
2024/01/08 11:26:30.097, Tesla T4, 3, 48 %, 138 MiB, 59.46 W
