timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 21:21:52.881, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 142992, ./DemoServer, 127 MiB
2024/01/07 21:21:52.881, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 143059, ./RayTracer, 22 MiB
2024/01/07 21:21:52.883, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:52.883, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:52.885, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 142992, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 21:21:53.696, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 142992, ./DemoServer, 127 MiB
2024/01/07 21:21:53.696, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 143059, ./RayTracer, 22 MiB
2024/01/07 21:21:53.697, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:53.698, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:53.699, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 142992, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 21:21:54.508, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 142992, ./DemoServer, 127 MiB
2024/01/07 21:21:54.508, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 143059, ./RayTracer, 22 MiB
2024/01/07 21:21:54.509, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:54.510, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 142992, ./DemoServer, 124 MiB
2024/01/07 21:21:54.511, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 142992, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
