timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:41.702, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:41.702, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:41.703, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:41.704, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:41.705, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:42.520, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:42.520, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:42.521, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:42.522, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:42.523, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:43.337, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:43.337, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:43.338, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:43.339, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:43.340, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:44.156, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:44.156, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:44.158, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:44.159, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:44.160, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:44.973, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:44.973, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:44.975, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:44.976, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:44.977, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:45.790, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:45.790, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:45.792, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:45.793, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:45.794, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:46.606, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:46.606, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:46.608, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:46.608, Tesla T4, GPU-5ba9e85e-68d8-cbfd-490d-f47fe06e328d, 137755, ./DemoServer, 124 MiB
2024/01/07 20:57:46.610, Tesla T4, GPU-a7146350-8b9c-7888-c01a-54b5a0818148, 137755, ./DemoServer, 124 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 20:57:47.425, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137755, ./DemoServer, 127 MiB
2024/01/07 20:57:47.425, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 137789, ./RayTracer, 22 MiB
2024/01/07 20:57:47.427, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 137755, ./DemoServer, 124 MiB
