timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:54.082, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 95 MiB
2024/01/08 11:47:54.082, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:54.083, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:54.084, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:54.085, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 90 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:54.900, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 95 MiB
2024/01/08 11:47:54.900, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:54.901, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:54.902, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:54.903, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 90 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:55.709, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 95 MiB
2024/01/08 11:47:55.709, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:55.710, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:55.711, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 90 MiB
2024/01/08 11:47:55.712, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 90 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:56.519, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 132 MiB
2024/01/08 11:47:56.519, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:56.520, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:56.521, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:56.522, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 127 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:57.330, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 132 MiB
2024/01/08 11:47:57.330, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:57.332, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:57.332, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:57.334, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 127 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:58.141, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 132 MiB
2024/01/08 11:47:58.141, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:58.142, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:58.143, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:58.145, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 127 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:58.960, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 132 MiB
2024/01/08 11:47:58.960, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:58.961, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:58.962, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:58.963, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 37372, ./DemoServer, 127 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:47:59.772, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37372, ./DemoServer, 132 MiB
2024/01/08 11:47:59.772, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 37439, ./RayTracer, 22 MiB
2024/01/08 11:47:59.773, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 37372, ./DemoServer, 127 MiB
2024/01/08 11:47:59.774, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 37372, ./DemoServer, 127 MiB
