timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:29.694, Tesla T4, 0, 90 %, 191 MiB, 71.38 W
2024/01/07 21:47:29.699, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:47:29.704, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:47:29.708, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:30.508, Tesla T4, 0, 88 %, 191 MiB, 74.12 W
2024/01/07 21:47:30.512, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:47:30.516, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:47:30.520, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:31.318, Tesla T4, 0, 94 %, 191 MiB, 61.00 W
2024/01/07 21:47:31.323, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:47:31.327, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:47:31.331, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:32.134, Tesla T4, 0, 89 %, 191 MiB, 71.53 W
2024/01/07 21:47:32.142, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 21:47:32.146, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:47:32.151, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:32.952, Tesla T4, 0, 90 %, 191 MiB, 75.52 W
2024/01/07 21:47:32.956, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 21:47:32.960, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:47:32.964, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:33.767, Tesla T4, 0, 95 %, 191 MiB, 48.42 W
2024/01/07 21:47:33.773, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 21:47:33.779, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:47:33.783, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:47:34.586, Tesla T4, 0, 90 %, 191 MiB, 72.78 W
2024/01/07 21:47:34.591, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 21:47:34.595, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:47:34.599, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
