timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:24.319, Tesla T4, 0, 100 %, 191 MiB, 70.90 W
2024/01/07 22:00:24.324, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 22:00:24.328, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:00:24.332, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:25.141, Tesla T4, 0, 100 %, 191 MiB, 70.42 W
2024/01/07 22:00:25.147, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 22:00:25.151, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:00:25.156, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:25.961, Tesla T4, 0, 100 %, 191 MiB, 67.96 W
2024/01/07 22:00:25.966, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:25.970, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:00:25.974, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:26.781, Tesla T4, 0, 100 %, 191 MiB, 71.09 W
2024/01/07 22:00:26.785, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:26.789, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 22:00:26.793, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:27.599, Tesla T4, 0, 100 %, 191 MiB, 70.99 W
2024/01/07 22:00:27.605, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 22:00:27.609, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:00:27.615, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:28.421, Tesla T4, 0, 100 %, 191 MiB, 72.05 W
2024/01/07 22:00:28.432, Tesla T4, 1, 0 %, 9 MiB, 36.72 W
2024/01/07 22:00:28.436, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 22:00:28.440, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:29.243, Tesla T4, 0, 100 %, 191 MiB, 69.17 W
2024/01/07 22:00:29.247, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 22:00:29.251, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:29.256, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:30.061, Tesla T4, 0, 100 %, 191 MiB, 68.68 W
2024/01/07 22:00:30.067, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 22:00:30.071, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:00:30.075, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:30.880, Tesla T4, 0, 100 %, 191 MiB, 68.25 W
2024/01/07 22:00:30.890, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:30.894, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:30.898, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:31.703, Tesla T4, 0, 100 %, 191 MiB, 69.07 W
2024/01/07 22:00:31.707, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:31.711, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:31.715, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:32.517, Tesla T4, 0, 100 %, 191 MiB, 71.33 W
2024/01/07 22:00:32.521, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:32.527, Tesla T4, 2, 0 %, 10 MiB, 34.87 W
2024/01/07 22:00:32.531, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:33.333, Tesla T4, 0, 100 %, 191 MiB, 72.68 W
2024/01/07 22:00:33.337, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 22:00:33.341, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:33.348, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:34.150, Tesla T4, 0, 100 %, 191 MiB, 70.03 W
2024/01/07 22:00:34.155, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 22:00:34.159, Tesla T4, 2, 0 %, 10 MiB, 34.87 W
2024/01/07 22:00:34.163, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:34.967, Tesla T4, 0, 100 %, 191 MiB, 69.26 W
2024/01/07 22:00:34.971, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 22:00:34.978, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:34.982, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:35.789, Tesla T4, 0, 100 %, 191 MiB, 70.80 W
2024/01/07 22:00:35.794, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 22:00:35.799, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:00:35.803, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:36.603, Tesla T4, 0, 100 %, 191 MiB, 70.90 W
2024/01/07 22:00:36.608, Tesla T4, 1, 0 %, 9 MiB, 36.41 W
2024/01/07 22:00:36.612, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 22:00:36.616, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:37.422, Tesla T4, 0, 100 %, 191 MiB, 70.99 W
2024/01/07 22:00:37.427, Tesla T4, 1, 0 %, 9 MiB, 36.41 W
2024/01/07 22:00:37.431, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:00:37.438, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:38.251, Tesla T4, 0, 100 %, 191 MiB, 71.86 W
2024/01/07 22:00:38.258, Tesla T4, 1, 0 %, 9 MiB, 36.50 W
2024/01/07 22:00:38.263, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:00:38.267, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:39.087, Tesla T4, 0, 100 %, 191 MiB, 68.78 W
2024/01/07 22:00:39.092, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 22:00:39.096, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:00:39.101, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:00:39.909, Tesla T4, 0, 100 %, 191 MiB, 69.55 W
