timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:53.952, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:53.952, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:54.762, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:54.762, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:55.576, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:55.576, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:56.387, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:56.387, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:57.196, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:57.196, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:43:58.006, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18858, ./DemoServer, 158 MiB
2024/01/08 10:43:58.006, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 18888, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
