timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:30.918, Tesla T4, 0, 89 %, 191 MiB, 72.34 W
2024/01/08 10:40:30.923, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:30.927, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:30.931, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:31.730, Tesla T4, 0, 90 %, 191 MiB, 70.80 W
2024/01/08 10:40:31.735, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:31.739, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:31.743, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:32.539, Tesla T4, 0, 91 %, 191 MiB, 66.61 W
2024/01/08 10:40:32.543, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:32.548, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:32.552, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:33.349, Tesla T4, 0, 91 %, 191 MiB, 66.03 W
2024/01/08 10:40:33.355, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:33.360, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:33.365, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:34.167, Tesla T4, 0, 89 %, 191 MiB, 72.39 W
2024/01/08 10:40:34.171, Tesla T4, 1, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:34.175, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:34.179, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:34.979, Tesla T4, 0, 90 %, 191 MiB, 70.22 W
2024/01/08 10:40:34.983, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:34.987, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:34.991, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:35.790, Tesla T4, 0, 90 %, 191 MiB, 70.90 W
2024/01/08 10:40:35.795, Tesla T4, 1, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:35.799, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:35.804, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:36.602, Tesla T4, 0, 91 %, 191 MiB, 65.88 W
2024/01/08 10:40:36.611, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:36.616, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:36.620, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:37.418, Tesla T4, 0, 90 %, 191 MiB, 67.47 W
2024/01/08 10:40:37.423, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:40:37.427, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:37.431, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:38.232, Tesla T4, 0, 89 %, 191 MiB, 71.67 W
2024/01/08 10:40:38.237, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:38.241, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:38.245, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:39.050, Tesla T4, 0, 91 %, 191 MiB, 70.22 W
2024/01/08 10:40:39.055, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:40:39.061, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:40:39.065, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:39.870, Tesla T4, 0, 91 %, 191 MiB, 65.93 W
2024/01/08 10:40:39.875, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:40:39.879, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:39.883, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:40:40.684, Tesla T4, 0, 91 %, 191 MiB, 68.00 W
2024/01/08 10:40:40.691, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:40:40.695, Tesla T4, 2, 0 %, 9 MiB, 35.92 W
2024/01/08 10:40:40.699, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
