timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:53.890, Tesla T4, 0, 82 %, 191 MiB, 67.04 W
2024/01/08 10:43:53.894, Tesla T4, 1, 0 %, 9 MiB, 35.63 W
2024/01/08 10:43:53.898, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:43:53.902, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:54.704, Tesla T4, 0, 98 %, 191 MiB, 69.40 W
2024/01/08 10:43:54.708, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:43:54.713, Tesla T4, 2, 0 %, 9 MiB, 35.55 W
2024/01/08 10:43:54.717, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:55.513, Tesla T4, 0, 98 %, 191 MiB, 57.89 W
2024/01/08 10:43:55.523, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:43:55.527, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:43:55.531, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:56.326, Tesla T4, 0, 98 %, 191 MiB, 71.09 W
2024/01/08 10:43:56.331, Tesla T4, 1, 0 %, 9 MiB, 35.63 W
2024/01/08 10:43:56.336, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:43:56.340, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:57.137, Tesla T4, 0, 98 %, 191 MiB, 72.49 W
2024/01/08 10:43:57.142, Tesla T4, 1, 0 %, 9 MiB, 35.63 W
2024/01/08 10:43:57.146, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:43:57.150, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:57.947, Tesla T4, 0, 98 %, 191 MiB, 69.74 W
2024/01/08 10:43:57.952, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:43:57.956, Tesla T4, 2, 0 %, 9 MiB, 35.46 W
2024/01/08 10:43:57.960, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:43:58.758, Tesla T4, 0, 98 %, 191 MiB, 74.32 W
2024/01/08 10:43:58.762, Tesla T4, 1, 0 %, 9 MiB, 35.82 W
2024/01/08 10:43:58.766, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:43:58.772, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
