timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:05.665, Tesla T4, 0, 98 %, 191 MiB, 72.58 W
2024/01/08 10:42:05.673, Tesla T4, 1, 0 %, 9 MiB, 35.53 W
2024/01/08 10:42:05.678, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:05.682, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:06.482, Tesla T4, 0, 96 %, 191 MiB, 62.26 W
2024/01/08 10:42:06.486, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:42:06.490, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:42:06.496, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:07.294, Tesla T4, 0, 94 %, 191 MiB, 70.51 W
2024/01/08 10:42:07.298, Tesla T4, 1, 0 %, 9 MiB, 35.53 W
2024/01/08 10:42:07.303, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:07.307, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:08.105, Tesla T4, 0, 97 %, 191 MiB, 73.74 W
2024/01/08 10:42:08.110, Tesla T4, 1, 0 %, 9 MiB, 35.63 W
2024/01/08 10:42:08.114, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:08.120, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:08.919, Tesla T4, 0, 98 %, 191 MiB, 71.19 W
2024/01/08 10:42:08.923, Tesla T4, 1, 0 %, 9 MiB, 35.73 W
2024/01/08 10:42:08.927, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:08.932, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:09.732, Tesla T4, 0, 96 %, 191 MiB, 56.73 W
2024/01/08 10:42:09.737, Tesla T4, 1, 0 %, 9 MiB, 35.53 W
2024/01/08 10:42:09.741, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:09.745, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:10.541, Tesla T4, 0, 96 %, 191 MiB, 70.71 W
2024/01/08 10:42:10.551, Tesla T4, 1, 0 %, 9 MiB, 35.63 W
2024/01/08 10:42:10.555, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:10.559, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:11.356, Tesla T4, 0, 98 %, 191 MiB, 73.16 W
2024/01/08 10:42:11.360, Tesla T4, 1, 0 %, 9 MiB, 35.53 W
2024/01/08 10:42:11.364, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:42:11.368, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:42:12.167, Tesla T4, 0, 98 %, 191 MiB, 71.82 W
2024/01/08 10:42:12.172, Tesla T4, 1, 0 %, 9 MiB, 35.53 W
