timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:40.347, Tesla T4, 0, 75 %, 191 MiB, 66.51 W
2024/01/07 21:44:40.351, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:40.355, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:44:40.359, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:41.163, Tesla T4, 0, 77 %, 191 MiB, 61.87 W
2024/01/07 21:44:41.167, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:41.173, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:41.177, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:41.978, Tesla T4, 0, 74 %, 191 MiB, 61.71 W
2024/01/07 21:44:41.983, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:44:41.987, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:44:41.991, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:42.788, Tesla T4, 0, 74 %, 191 MiB, 69.07 W
2024/01/07 21:44:42.792, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:42.797, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:44:42.801, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:43.602, Tesla T4, 0, 75 %, 191 MiB, 66.80 W
2024/01/07 21:44:43.606, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:44:43.610, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:44:43.614, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:44.411, Tesla T4, 0, 78 %, 191 MiB, 60.33 W
2024/01/07 21:44:44.416, Tesla T4, 1, 0 %, 9 MiB, 36.62 W
2024/01/07 21:44:44.421, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:44.425, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:45.230, Tesla T4, 0, 78 %, 191 MiB, 58.63 W
2024/01/07 21:44:45.235, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:45.239, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:45.243, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:46.049, Tesla T4, 0, 76 %, 191 MiB, 73.64 W
2024/01/07 21:44:46.059, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:44:46.065, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:46.069, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:46.871, Tesla T4, 0, 74 %, 191 MiB, 73.89 W
2024/01/07 21:44:46.875, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:44:46.880, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:46.884, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:47.686, Tesla T4, 0, 75 %, 191 MiB, 68.88 W
2024/01/07 21:44:47.695, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:47.699, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:47.703, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:48.506, Tesla T4, 0, 78 %, 191 MiB, 62.79 W
2024/01/07 21:44:48.510, Tesla T4, 1, 0 %, 9 MiB, 36.62 W
2024/01/07 21:44:48.515, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:48.520, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:49.324, Tesla T4, 0, 78 %, 191 MiB, 59.40 W
2024/01/07 21:44:49.332, Tesla T4, 1, 0 %, 9 MiB, 36.99 W
2024/01/07 21:44:49.336, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:44:49.342, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:50.144, Tesla T4, 0, 77 %, 191 MiB, 68.25 W
2024/01/07 21:44:50.148, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:44:50.152, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:50.156, Tesla T4, 3, 0 %, 10 MiB, 36.41 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:50.957, Tesla T4, 0, 74 %, 191 MiB, 78.98 W
2024/01/07 21:44:50.968, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:50.972, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:44:50.976, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:51.780, Tesla T4, 0, 73 %, 191 MiB, 65.26 W
2024/01/07 21:44:51.785, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:44:51.789, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:51.793, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:52.595, Tesla T4, 0, 77 %, 191 MiB, 57.21 W
2024/01/07 21:44:52.606, Tesla T4, 1, 0 %, 9 MiB, 36.72 W
2024/01/07 21:44:52.610, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:44:52.614, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:53.417, Tesla T4, 0, 78 %, 191 MiB, 73.35 W
2024/01/07 21:44:53.422, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:44:53.426, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:44:53.430, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:54.244, Tesla T4, 0, 75 %, 191 MiB, 72.01 W
2024/01/07 21:44:54.249, Tesla T4, 1, 0 %, 9 MiB, 36.99 W
2024/01/07 21:44:54.254, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:44:54.259, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:55.065, Tesla T4, 0, 73 %, 191 MiB, 67.82 W
2024/01/07 21:44:55.075, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:55.079, Tesla T4, 2, 0 %, 10 MiB, 34.87 W
2024/01/07 21:44:55.083, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:55.885, Tesla T4, 0, 73 %, 191 MiB, 62.60 W
2024/01/07 21:44:55.889, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:55.893, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:44:55.900, Tesla T4, 3, 0 %, 10 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:56.706, Tesla T4, 0, 77 %, 191 MiB, 59.88 W
2024/01/07 21:44:56.716, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:44:56.722, Tesla T4, 2, 0 %, 10 MiB, 34.87 W
2024/01/07 21:44:56.726, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:57.527, Tesla T4, 0, 0 %, 7 MiB, 38.13 W
2024/01/07 21:44:57.532, Tesla T4, 1, 0 %, 7 MiB, 36.62 W
2024/01/07 21:44:57.537, Tesla T4, 2, 0 %, 7 MiB, 35.17 W
2024/01/07 21:44:57.543, Tesla T4, 3, 0 %, 7 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:44:58.339, Tesla T4, 0, 0 %, 7 MiB, 38.13 W
2024/01/07 21:44:58.343, Tesla T4, 1, 0 %, 7 MiB, 36.72 W
2024/01/07 21:44:58.351, Tesla T4, 2, 0 %, 7 MiB, 35.07 W
2024/01/07 21:44:58.355, Tesla T4, 3, 0 %, 7 MiB, 35.82 W
