timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:18.556, Tesla T4, 0, 83 %, 191 MiB, 68.78 W
2024/01/08 10:38:18.560, Tesla T4, 1, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:18.565, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:18.569, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:19.374, Tesla T4, 0, 82 %, 191 MiB, 62.83 W
2024/01/08 10:38:19.379, Tesla T4, 1, 0 %, 9 MiB, 35.92 W
2024/01/08 10:38:19.384, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:19.388, Tesla T4, 3, 0 %, 9 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:20.188, Tesla T4, 0, 82 %, 191 MiB, 66.99 W
2024/01/08 10:38:20.192, Tesla T4, 1, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:20.196, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:20.200, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:21.003, Tesla T4, 0, 79 %, 191 MiB, 64.63 W
2024/01/08 10:38:21.011, Tesla T4, 1, 0 %, 9 MiB, 35.92 W
2024/01/08 10:38:21.015, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:21.019, Tesla T4, 3, 0 %, 9 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:21.827, Tesla T4, 0, 83 %, 191 MiB, 61.93 W
2024/01/08 10:38:21.837, Tesla T4, 1, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:21.843, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:21.848, Tesla T4, 3, 0 %, 9 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:22.653, Tesla T4, 0, 82 %, 191 MiB, 76.00 W
2024/01/08 10:38:22.664, Tesla T4, 1, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:22.668, Tesla T4, 2, 0 %, 9 MiB, 36.21 W
2024/01/08 10:38:22.672, Tesla T4, 3, 0 %, 9 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:23.479, Tesla T4, 0, 82 %, 191 MiB, 68.05 W
2024/01/08 10:38:23.490, Tesla T4, 1, 0 %, 9 MiB, 36.09 W
2024/01/08 10:38:23.494, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:23.498, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:24.305, Tesla T4, 0, 81 %, 191 MiB, 69.11 W
2024/01/08 10:38:24.309, Tesla T4, 1, 0 %, 9 MiB, 35.92 W
2024/01/08 10:38:24.313, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/08 10:38:24.318, Tesla T4, 3, 0 %, 9 MiB, 37.84 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:38:25.120, Tesla T4, 0, 81 %, 191 MiB, 74.12 W
2024/01/08 10:38:25.126, Tesla T4, 1, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:25.131, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 10:38:25.136, Tesla T4, 3, 0 %, 9 MiB, 37.84 W
