timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:30.977, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:30.977, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:31.788, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:31.788, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:32.598, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:32.598, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:33.415, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:33.415, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:34.226, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:34.226, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:35.038, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:35.038, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:35.850, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:35.850, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:36.666, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
2024/01/08 10:40:36.666, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17573, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:40:37.477, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 17537, ./DemoServer, 158 MiB
