timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:48.683, Tesla T4, 0, 54 %, 287 MiB, 43.90 W
2024/01/07 18:13:48.689, Tesla T4, 1, 83 %, 285 MiB, 50.84 W
2024/01/07 18:13:48.700, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:13:48.704, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:49.505, Tesla T4, 0, 54 %, 287 MiB, 42.27 W
2024/01/07 18:13:49.516, Tesla T4, 1, 83 %, 285 MiB, 44.41 W
2024/01/07 18:13:49.520, Tesla T4, 2, 0 %, 9 MiB, 35.05 W
2024/01/07 18:13:49.526, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:50.327, Tesla T4, 0, 53 %, 287 MiB, 83.96 W
2024/01/07 18:13:50.332, Tesla T4, 1, 84 %, 285 MiB, 56.09 W
2024/01/07 18:13:50.340, Tesla T4, 2, 0 %, 9 MiB, 35.05 W
2024/01/07 18:13:50.344, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:51.144, Tesla T4, 0, 54 %, 287 MiB, 84.15 W
2024/01/07 18:13:51.153, Tesla T4, 1, 83 %, 285 MiB, 75.52 W
2024/01/07 18:13:51.158, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:13:51.162, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:51.963, Tesla T4, 0, 54 %, 287 MiB, 72.87 W
2024/01/07 18:13:51.967, Tesla T4, 1, 83 %, 285 MiB, 72.48 W
2024/01/07 18:13:51.980, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:13:51.984, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:52.789, Tesla T4, 0, 54 %, 287 MiB, 63.60 W
2024/01/07 18:13:52.794, Tesla T4, 1, 83 %, 285 MiB, 55.25 W
2024/01/07 18:13:52.799, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:13:52.803, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:13:53.614, Tesla T4, 0, 53 %, 287 MiB, 57.37 W
2024/01/07 18:13:53.620, Tesla T4, 1, 83 %, 285 MiB, 45.47 W
2024/01/07 18:13:53.625, Tesla T4, 2, 0 %, 9 MiB, 36.50 W
2024/01/07 18:13:53.629, Tesla T4, 3, 0 %, 9 MiB, 36.99 W
