timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:51:57.481, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:51:57.481, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:51:57.482, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:51:58.303, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:51:58.303, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:51:58.304, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:51:59.123, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:51:59.123, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:51:59.124, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:51:59.943, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:51:59.943, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:51:59.944, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:00.762, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:00.762, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:00.764, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:01.588, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:01.588, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:01.589, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:02.419, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:02.419, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:02.420, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:03.240, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:03.240, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:03.241, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:04.055, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:04.055, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:04.056, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:04.872, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:04.872, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:04.873, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:05.686, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:05.686, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:05.687, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:06.505, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:06.505, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:06.506, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:07.320, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:07.320, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:07.321, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:08.138, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:08.138, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:08.139, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 18:52:08.949, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104398, ./DemoServer, 132 MiB
2024/01/07 18:52:08.949, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 104430, ./RayTracer, 22 MiB
2024/01/07 18:52:08.950, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 104398, ./DemoServer, 119 MiB
