timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:51:57.421, Tesla T4, 0, 81 %, 165 MiB, 62.99 W
2024/01/07 18:51:57.425, Tesla T4, 1, 80 %, 129 MiB, 71.91 W
2024/01/07 18:51:57.430, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:51:57.434, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:51:58.239, Tesla T4, 0, 83 %, 165 MiB, 72.10 W
2024/01/07 18:51:58.247, Tesla T4, 1, 79 %, 129 MiB, 71.62 W
2024/01/07 18:51:58.252, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:51:58.256, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:51:59.059, Tesla T4, 0, 84 %, 165 MiB, 72.54 W
2024/01/07 18:51:59.063, Tesla T4, 1, 80 %, 129 MiB, 71.81 W
2024/01/07 18:51:59.072, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:51:59.076, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:51:59.884, Tesla T4, 0, 84 %, 165 MiB, 71.33 W
2024/01/07 18:51:59.888, Tesla T4, 1, 79 %, 129 MiB, 71.04 W
2024/01/07 18:51:59.892, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:51:59.896, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:00.699, Tesla T4, 0, 85 %, 165 MiB, 70.28 W
2024/01/07 18:52:00.704, Tesla T4, 1, 79 %, 129 MiB, 71.96 W
2024/01/07 18:52:00.708, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:52:00.712, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:01.523, Tesla T4, 0, 84 %, 165 MiB, 73.31 W
2024/01/07 18:52:01.529, Tesla T4, 1, 80 %, 129 MiB, 72.15 W
2024/01/07 18:52:01.534, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:01.538, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:02.350, Tesla T4, 0, 83 %, 165 MiB, 70.32 W
2024/01/07 18:52:02.357, Tesla T4, 1, 81 %, 129 MiB, 69.98 W
2024/01/07 18:52:02.363, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:02.369, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:03.174, Tesla T4, 0, 84 %, 165 MiB, 71.14 W
2024/01/07 18:52:03.182, Tesla T4, 1, 80 %, 129 MiB, 72.53 W
2024/01/07 18:52:03.186, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:03.191, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:03.995, Tesla T4, 0, 84 %, 165 MiB, 71.39 W
2024/01/07 18:52:03.999, Tesla T4, 1, 79 %, 129 MiB, 72.34 W
2024/01/07 18:52:04.004, Tesla T4, 2, 0 %, 9 MiB, 35.05 W
2024/01/07 18:52:04.008, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:04.808, Tesla T4, 0, 85 %, 165 MiB, 70.66 W
2024/01/07 18:52:04.817, Tesla T4, 1, 78 %, 129 MiB, 71.23 W
2024/01/07 18:52:04.821, Tesla T4, 2, 0 %, 9 MiB, 35.05 W
2024/01/07 18:52:04.826, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:05.627, Tesla T4, 0, 83 %, 165 MiB, 63.47 W
2024/01/07 18:52:05.631, Tesla T4, 1, 78 %, 129 MiB, 68.82 W
2024/01/07 18:52:05.636, Tesla T4, 2, 0 %, 9 MiB, 35.26 W
2024/01/07 18:52:05.640, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:06.440, Tesla T4, 0, 84 %, 165 MiB, 69.60 W
2024/01/07 18:52:06.446, Tesla T4, 1, 79 %, 129 MiB, 71.96 W
2024/01/07 18:52:06.454, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:06.459, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:07.260, Tesla T4, 0, 82 %, 165 MiB, 70.37 W
2024/01/07 18:52:07.264, Tesla T4, 1, 79 %, 129 MiB, 63.22 W
2024/01/07 18:52:07.269, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:07.273, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:08.072, Tesla T4, 0, 83 %, 165 MiB, 70.66 W
2024/01/07 18:52:08.082, Tesla T4, 1, 80 %, 129 MiB, 70.12 W
2024/01/07 18:52:08.087, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:08.091, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:08.890, Tesla T4, 0, 82 %, 165 MiB, 72.25 W
2024/01/07 18:52:08.894, Tesla T4, 1, 81 %, 129 MiB, 71.62 W
2024/01/07 18:52:08.899, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:08.903, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:09.702, Tesla T4, 0, 82 %, 165 MiB, 69.03 W
2024/01/07 18:52:09.706, Tesla T4, 1, 80 %, 129 MiB, 70.27 W
2024/01/07 18:52:09.711, Tesla T4, 2, 0 %, 9 MiB, 34.78 W
2024/01/07 18:52:09.715, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:10.515, Tesla T4, 0, 82 %, 165 MiB, 70.28 W
2024/01/07 18:52:10.520, Tesla T4, 1, 80 %, 129 MiB, 68.44 W
2024/01/07 18:52:10.525, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:10.530, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:11.331, Tesla T4, 0, 82 %, 165 MiB, 69.36 W
2024/01/07 18:52:11.335, Tesla T4, 1, 78 %, 129 MiB, 74.27 W
2024/01/07 18:52:11.340, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:52:11.344, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:12.151, Tesla T4, 0, 83 %, 165 MiB, 71.53 W
2024/01/07 18:52:12.161, Tesla T4, 1, 79 %, 129 MiB, 66.94 W
2024/01/07 18:52:12.165, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:12.169, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:12.973, Tesla T4, 0, 83 %, 165 MiB, 70.95 W
2024/01/07 18:52:12.983, Tesla T4, 1, 80 %, 129 MiB, 65.69 W
2024/01/07 18:52:12.987, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:52:12.994, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:13.793, Tesla T4, 0, 82 %, 165 MiB, 73.60 W
2024/01/07 18:52:13.797, Tesla T4, 1, 81 %, 129 MiB, 66.94 W
2024/01/07 18:52:13.801, Tesla T4, 2, 0 %, 9 MiB, 34.78 W
2024/01/07 18:52:13.806, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:14.606, Tesla T4, 0, 82 %, 165 MiB, 71.33 W
2024/01/07 18:52:14.616, Tesla T4, 1, 80 %, 129 MiB, 72.34 W
2024/01/07 18:52:14.620, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:14.625, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:15.425, Tesla T4, 0, 82 %, 165 MiB, 74.27 W
2024/01/07 18:52:15.429, Tesla T4, 1, 79 %, 129 MiB, 72.73 W
2024/01/07 18:52:15.436, Tesla T4, 2, 0 %, 9 MiB, 34.85 W
2024/01/07 18:52:15.440, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:16.247, Tesla T4, 0, 83 %, 165 MiB, 67.62 W
2024/01/07 18:52:16.252, Tesla T4, 1, 80 %, 129 MiB, 64.24 W
2024/01/07 18:52:16.256, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:16.262, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:17.062, Tesla T4, 0, 83 %, 165 MiB, 73.89 W
2024/01/07 18:52:17.067, Tesla T4, 1, 80 %, 129 MiB, 68.39 W
2024/01/07 18:52:17.076, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:17.081, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:17.880, Tesla T4, 0, 84 %, 165 MiB, 69.60 W
2024/01/07 18:52:17.884, Tesla T4, 1, 80 %, 129 MiB, 62.93 W
2024/01/07 18:52:17.889, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:52:17.893, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:18.691, Tesla T4, 0, 84 %, 165 MiB, 66.13 W
2024/01/07 18:52:18.696, Tesla T4, 1, 81 %, 129 MiB, 71.33 W
2024/01/07 18:52:18.700, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:18.704, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:19.502, Tesla T4, 0, 83 %, 165 MiB, 68.11 W
2024/01/07 18:52:19.513, Tesla T4, 1, 80 %, 129 MiB, 67.32 W
2024/01/07 18:52:19.517, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:52:19.521, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:20.321, Tesla T4, 0, 83 %, 165 MiB, 73.26 W
2024/01/07 18:52:20.326, Tesla T4, 1, 78 %, 129 MiB, 65.88 W
2024/01/07 18:52:20.331, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:52:20.335, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:21.133, Tesla T4, 0, 83 %, 165 MiB, 66.76 W
2024/01/07 18:52:21.144, Tesla T4, 1, 79 %, 129 MiB, 78.40 W
2024/01/07 18:52:21.149, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:21.153, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:21.950, Tesla T4, 0, 83 %, 165 MiB, 73.79 W
2024/01/07 18:52:21.955, Tesla T4, 1, 78 %, 129 MiB, 64.63 W
2024/01/07 18:52:21.959, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:52:21.963, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:22.763, Tesla T4, 0, 83 %, 165 MiB, 67.53 W
2024/01/07 18:52:22.768, Tesla T4, 1, 79 %, 129 MiB, 73.40 W
2024/01/07 18:52:22.772, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:22.776, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:23.580, Tesla T4, 0, 84 %, 165 MiB, 77.34 W
2024/01/07 18:52:23.585, Tesla T4, 1, 78 %, 129 MiB, 63.06 W
2024/01/07 18:52:23.590, Tesla T4, 2, 0 %, 9 MiB, 36.12 W
2024/01/07 18:52:23.594, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:24.418, Tesla T4, 0, 81 %, 165 MiB, 62.89 W
2024/01/07 18:52:24.429, Tesla T4, 1, 80 %, 129 MiB, 70.08 W
2024/01/07 18:52:24.435, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:24.439, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:25.239, Tesla T4, 0, 82 %, 165 MiB, 70.08 W
2024/01/07 18:52:25.244, Tesla T4, 1, 80 %, 129 MiB, 66.65 W
2024/01/07 18:52:25.248, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:25.252, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:26.055, Tesla T4, 0, 83 %, 165 MiB, 67.62 W
2024/01/07 18:52:26.060, Tesla T4, 1, 78 %, 129 MiB, 78.88 W
2024/01/07 18:52:26.070, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:52:26.074, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:26.874, Tesla T4, 0, 83 %, 165 MiB, 75.42 W
2024/01/07 18:52:26.879, Tesla T4, 1, 80 %, 129 MiB, 63.03 W
2024/01/07 18:52:26.883, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:26.887, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:27.686, Tesla T4, 0, 82 %, 165 MiB, 64.58 W
2024/01/07 18:52:27.694, Tesla T4, 1, 80 %, 129 MiB, 67.76 W
2024/01/07 18:52:27.700, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:27.704, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:28.504, Tesla T4, 0, 83 %, 165 MiB, 76.00 W
2024/01/07 18:52:28.508, Tesla T4, 1, 80 %, 129 MiB, 76.24 W
2024/01/07 18:52:28.512, Tesla T4, 2, 0 %, 9 MiB, 34.85 W
2024/01/07 18:52:28.516, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:29.317, Tesla T4, 0, 82 %, 165 MiB, 63.81 W
2024/01/07 18:52:29.326, Tesla T4, 1, 80 %, 129 MiB, 67.04 W
2024/01/07 18:52:29.333, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:52:29.337, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:30.136, Tesla T4, 0, 82 %, 165 MiB, 67.53 W
2024/01/07 18:52:30.140, Tesla T4, 1, 79 %, 129 MiB, 77.73 W
2024/01/07 18:52:30.145, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:52:30.149, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:30.946, Tesla T4, 0, 84 %, 165 MiB, 78.88 W
2024/01/07 18:52:30.951, Tesla T4, 1, 81 %, 129 MiB, 70.17 W
2024/01/07 18:52:30.955, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:52:30.961, Tesla T4, 3, 0 %, 9 MiB, 35.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:31.759, Tesla T4, 0, 82 %, 165 MiB, 67.28 W
2024/01/07 18:52:31.766, Tesla T4, 1, 79 %, 129 MiB, 64.47 W
2024/01/07 18:52:31.771, Tesla T4, 2, 0 %, 9 MiB, 34.85 W
2024/01/07 18:52:31.775, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:52:32.576, Tesla T4, 0, 82 %, 165 MiB, 62.99 W
