timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:00.311, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:00.311, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:00.312, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:01.130, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:01.130, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:01.131, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:01.953, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:01.953, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:01.954, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:02.791, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:02.791, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:02.792, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:03.612, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:03.612, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:03.614, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:04.435, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:04.435, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:04.436, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:05.259, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:05.259, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:05.260, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:06.080, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:06.080, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:06.081, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:06.902, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:06.902, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:06.903, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:07.738, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:07.738, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:07.739, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:08.563, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:08.563, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:08.564, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:09.386, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:09.386, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:09.387, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:10.209, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:10.209, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:10.210, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:11.031, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:11.031, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:11.032, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:11.849, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:11.849, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:11.850, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:12.668, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:12.668, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:12.669, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:13.516, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:13.516, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:13.517, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:14.337, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:14.337, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:14.338, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:15.164, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:15.164, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:15.165, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:15.990, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:15.990, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:15.991, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:16.807, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:16.807, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:16.808, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:17.627, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:17.627, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:17.628, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:18.444, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:18.444, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:18.446, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:19.265, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:19.265, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:19.266, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:20.084, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:20.084, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:20.085, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:20.902, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:20.902, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:20.904, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:21.718, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:21.718, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:21.719, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/07 19:42:22.537, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123015, ./DemoServer, 132 MiB
2024/01/07 19:42:22.537, Tesla T4, GPU-078d5af1-c65d-08e7-dcd5-c421fd3008f2, 123061, ./RayTracer, 22 MiB
2024/01/07 19:42:22.538, Tesla T4, GPU-3ae88737-b26f-173b-b268-118cf43a0c6f, 123015, ./DemoServer, 119 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
