timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:22.852, Tesla T4, 0, 62 %, 165 MiB, 57.95 W
2024/01/07 18:16:22.856, Tesla T4, 1, 60 %, 129 MiB, 56.25 W
2024/01/07 18:16:22.860, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:16:22.864, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:23.664, Tesla T4, 0, 67 %, 165 MiB, 70.47 W
2024/01/07 18:16:23.668, Tesla T4, 1, 65 %, 129 MiB, 72.34 W
2024/01/07 18:16:23.672, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:16:23.676, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:24.476, Tesla T4, 0, 62 %, 165 MiB, 55.41 W
2024/01/07 18:16:24.484, Tesla T4, 1, 61 %, 129 MiB, 58.02 W
2024/01/07 18:16:24.492, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:16:24.496, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:25.301, Tesla T4, 0, 67 %, 165 MiB, 66.86 W
2024/01/07 18:16:25.309, Tesla T4, 1, 63 %, 129 MiB, 76.00 W
2024/01/07 18:16:25.313, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:16:25.317, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:26.115, Tesla T4, 0, 64 %, 165 MiB, 59.75 W
2024/01/07 18:16:26.119, Tesla T4, 1, 65 %, 129 MiB, 66.46 W
2024/01/07 18:16:26.125, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:16:26.129, Tesla T4, 3, 0 %, 9 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:16:26.929, Tesla T4, 0, 64 %, 165 MiB, 69.40 W
2024/01/07 18:16:26.933, Tesla T4, 1, 61 %, 129 MiB, 55.80 W
2024/01/07 18:16:26.938, Tesla T4, 2, 0 %, 9 MiB, 34.87 W
2024/01/07 18:16:26.942, Tesla T4, 3, 0 %, 9 MiB, 36.50 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
