timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:01.971, Tesla T4, 0, 68 %, 175 MiB, 79.84 W
2024/01/07 18:19:01.978, Tesla T4, 1, 81 %, 173 MiB, 49.77 W
2024/01/07 18:19:01.983, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:19:01.987, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:02.789, Tesla T4, 0, 67 %, 175 MiB, 81.42 W
2024/01/07 18:19:02.794, Tesla T4, 1, 84 %, 173 MiB, 60.98 W
2024/01/07 18:19:02.799, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:19:02.803, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:03.610, Tesla T4, 0, 67 %, 175 MiB, 80.75 W
2024/01/07 18:19:03.615, Tesla T4, 1, 84 %, 173 MiB, 73.06 W
2024/01/07 18:19:03.621, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:03.625, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:04.429, Tesla T4, 0, 70 %, 175 MiB, 74.80 W
2024/01/07 18:19:04.434, Tesla T4, 1, 83 %, 173 MiB, 76.53 W
2024/01/07 18:19:04.439, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:19:04.443, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:05.244, Tesla T4, 0, 72 %, 175 MiB, 70.76 W
2024/01/07 18:19:05.253, Tesla T4, 1, 83 %, 173 MiB, 73.21 W
2024/01/07 18:19:05.259, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:19:05.264, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:06.063, Tesla T4, 0, 74 %, 175 MiB, 63.72 W
2024/01/07 18:19:06.068, Tesla T4, 1, 80 %, 173 MiB, 70.08 W
2024/01/07 18:19:06.073, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:06.078, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:06.882, Tesla T4, 0, 75 %, 175 MiB, 44.67 W
2024/01/07 18:19:06.892, Tesla T4, 1, 83 %, 173 MiB, 60.94 W
2024/01/07 18:19:06.899, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:06.903, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:07.707, Tesla T4, 0, 75 %, 175 MiB, 79.36 W
2024/01/07 18:19:07.712, Tesla T4, 1, 84 %, 173 MiB, 50.13 W
2024/01/07 18:19:07.717, Tesla T4, 2, 0 %, 9 MiB, 35.17 W
2024/01/07 18:19:07.721, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:08.524, Tesla T4, 0, 70 %, 175 MiB, 80.46 W
2024/01/07 18:19:08.531, Tesla T4, 1, 81 %, 173 MiB, 66.40 W
2024/01/07 18:19:08.538, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:08.542, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:09.346, Tesla T4, 0, 68 %, 175 MiB, 74.99 W
2024/01/07 18:19:09.351, Tesla T4, 1, 77 %, 173 MiB, 74.99 W
2024/01/07 18:19:09.356, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:09.360, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:10.164, Tesla T4, 0, 68 %, 175 MiB, 61.44 W
2024/01/07 18:19:10.172, Tesla T4, 1, 77 %, 173 MiB, 79.08 W
2024/01/07 18:19:10.178, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:19:10.182, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:10.984, Tesla T4, 0, 74 %, 175 MiB, 48.77 W
2024/01/07 18:19:10.989, Tesla T4, 1, 82 %, 173 MiB, 71.67 W
2024/01/07 18:19:10.994, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:10.999, Tesla T4, 3, 0 %, 9 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:11.801, Tesla T4, 0, 76 %, 175 MiB, 54.80 W
2024/01/07 18:19:11.809, Tesla T4, 1, 84 %, 173 MiB, 68.73 W
2024/01/07 18:19:11.817, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:19:11.821, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:12.631, Tesla T4, 0, 76 %, 175 MiB, 75.18 W
2024/01/07 18:19:12.642, Tesla T4, 1, 83 %, 173 MiB, 62.87 W
2024/01/07 18:19:12.649, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:12.653, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:13.455, Tesla T4, 0, 74 %, 175 MiB, 80.75 W
2024/01/07 18:19:13.460, Tesla T4, 1, 84 %, 173 MiB, 75.86 W
2024/01/07 18:19:13.465, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:13.469, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:14.274, Tesla T4, 0, 69 %, 175 MiB, 80.27 W
2024/01/07 18:19:14.282, Tesla T4, 1, 80 %, 173 MiB, 75.57 W
2024/01/07 18:19:14.289, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:14.293, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:15.096, Tesla T4, 0, 66 %, 175 MiB, 48.68 W
2024/01/07 18:19:15.109, Tesla T4, 1, 78 %, 173 MiB, 73.59 W
2024/01/07 18:19:15.118, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:15.122, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:15.922, Tesla T4, 0, 70 %, 175 MiB, 55.19 W
2024/01/07 18:19:15.927, Tesla T4, 1, 77 %, 173 MiB, 68.73 W
2024/01/07 18:19:15.932, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:19:15.936, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:16.740, Tesla T4, 0, 68 %, 175 MiB, 81.52 W
2024/01/07 18:19:16.749, Tesla T4, 1, 82 %, 173 MiB, 58.56 W
2024/01/07 18:19:16.759, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:16.763, Tesla T4, 3, 0 %, 9 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:17.565, Tesla T4, 0, 68 %, 175 MiB, 78.88 W
2024/01/07 18:19:17.570, Tesla T4, 1, 83 %, 173 MiB, 57.06 W
2024/01/07 18:19:17.575, Tesla T4, 2, 0 %, 9 MiB, 34.95 W
2024/01/07 18:19:17.579, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:18.384, Tesla T4, 0, 73 %, 175 MiB, 74.42 W
2024/01/07 18:19:18.390, Tesla T4, 1, 84 %, 173 MiB, 76.53 W
2024/01/07 18:19:18.399, Tesla T4, 2, 0 %, 9 MiB, 35.07 W
2024/01/07 18:19:18.403, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 18:19:19.204, Tesla T4, 0, 75 %, 175 MiB, 63.91 W
2024/01/07 18:19:19.209, Tesla T4, 1, 82 %, 173 MiB, 69.11 W
2024/01/07 18:19:19.214, Tesla T4, 2, 0 %, 9 MiB, 34.97 W
2024/01/07 18:19:19.219, Tesla T4, 3, 0 %, 9 MiB, 35.82 W
