timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:13.531, Tesla T4, 0, 58 %, 165 MiB, 62.35 W
2024/01/08 11:22:13.538, Tesla T4, 1, 41 %, 138 MiB, 68.73 W
2024/01/08 11:22:13.546, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 11:22:13.550, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:14.349, Tesla T4, 0, 59 %, 165 MiB, 58.34 W
2024/01/08 11:22:14.354, Tesla T4, 1, 78 %, 138 MiB, 69.21 W
2024/01/08 11:22:14.358, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 11:22:14.362, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:15.164, Tesla T4, 0, 57 %, 165 MiB, 64.97 W
2024/01/08 11:22:15.168, Tesla T4, 1, 78 %, 138 MiB, 67.42 W
2024/01/08 11:22:15.172, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 11:22:15.176, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:15.977, Tesla T4, 0, 58 %, 165 MiB, 66.61 W
2024/01/08 11:22:15.982, Tesla T4, 1, 74 %, 138 MiB, 62.93 W
2024/01/08 11:22:15.987, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 11:22:15.991, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:16.790, Tesla T4, 0, 55 %, 165 MiB, 67.09 W
2024/01/08 11:22:16.794, Tesla T4, 1, 77 %, 138 MiB, 67.32 W
2024/01/08 11:22:16.800, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 11:22:16.805, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:17.601, Tesla T4, 0, 59 %, 165 MiB, 66.22 W
2024/01/08 11:22:17.607, Tesla T4, 1, 78 %, 138 MiB, 68.82 W
2024/01/08 11:22:17.612, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 11:22:17.616, Tesla T4, 3, 0 %, 9 MiB, 38.03 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:18.413, Tesla T4, 0, 57 %, 165 MiB, 55.76 W
2024/01/08 11:22:18.418, Tesla T4, 1, 80 %, 138 MiB, 65.01 W
2024/01/08 11:22:18.422, Tesla T4, 2, 0 %, 9 MiB, 36.02 W
2024/01/08 11:22:18.426, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:19.223, Tesla T4, 0, 59 %, 165 MiB, 67.67 W
2024/01/08 11:22:19.227, Tesla T4, 1, 76 %, 138 MiB, 71.28 W
2024/01/08 11:22:19.237, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 11:22:19.241, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:22:20.038, Tesla T4, 0, 59 %, 165 MiB, 61.10 W
2024/01/08 11:22:20.042, Tesla T4, 1, 79 %, 138 MiB, 62.06 W
2024/01/08 11:22:20.047, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
