timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:12.809, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:12.809, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:12.809, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:13.629, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:13.629, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:13.630, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:14.457, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:14.457, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:14.458, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:15.287, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:15.287, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:15.288, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:16.108, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:16.108, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:16.109, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:16.930, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:16.930, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:16.931, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:17.755, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:17.755, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:17.757, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:18.584, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
2024/01/08 12:12:18.584, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43788, ./RayTracer, 22 MiB
2024/01/08 12:12:18.585, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 43742, ./DemoServer, 178 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 12:12:19.403, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 43742, ./DemoServer, 209 MiB
