timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:34.528, Tesla T4, 0, 100 %, 160 MiB, 69.74 W
2024/01/07 21:08:34.532, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:08:34.536, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:08:34.540, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:35.342, Tesla T4, 0, 100 %, 160 MiB, 68.92 W
2024/01/07 21:08:35.353, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:08:35.357, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:08:35.361, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:36.165, Tesla T4, 0, 100 %, 160 MiB, 70.71 W
2024/01/07 21:08:36.170, Tesla T4, 1, 0 %, 9 MiB, 36.60 W
2024/01/07 21:08:36.174, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:36.178, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:36.984, Tesla T4, 0, 100 %, 160 MiB, 71.86 W
2024/01/07 21:08:36.989, Tesla T4, 1, 0 %, 9 MiB, 36.62 W
2024/01/07 21:08:36.994, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:37.000, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:37.804, Tesla T4, 0, 100 %, 160 MiB, 71.62 W
2024/01/07 21:08:37.808, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:08:37.812, Tesla T4, 2, 0 %, 10 MiB, 34.97 W
2024/01/07 21:08:37.816, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:38.620, Tesla T4, 0, 100 %, 160 MiB, 70.03 W
2024/01/07 21:08:38.624, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:08:38.628, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:08:38.633, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:39.434, Tesla T4, 0, 100 %, 160 MiB, 68.20 W
2024/01/07 21:08:39.439, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:08:39.443, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:39.450, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:40.253, Tesla T4, 0, 100 %, 160 MiB, 71.24 W
2024/01/07 21:08:40.259, Tesla T4, 1, 0 %, 9 MiB, 36.62 W
2024/01/07 21:08:40.265, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:40.270, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:41.069, Tesla T4, 0, 100 %, 160 MiB, 68.97 W
2024/01/07 21:08:41.073, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:08:41.077, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:41.081, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:08:41.879, Tesla T4, 0, 100 %, 160 MiB, 70.03 W
2024/01/07 21:08:41.883, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:08:41.887, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 21:08:41.891, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
