timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:37.395, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:37.395, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:38.208, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:38.208, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:39.019, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:39.019, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:39.832, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:39.832, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:40.644, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:40.644, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:41.455, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:41.455, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 11:19:42.264, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30001, ./DemoServer, 132 MiB
2024/01/08 11:19:42.264, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 30033, ./RayTracer, 22 MiB
