timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:07.362, Tesla T4, 0, 89 %, 160 MiB, 69.50 W
2024/01/07 21:00:07.367, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:07.370, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:07.375, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:08.181, Tesla T4, 0, 90 %, 160 MiB, 71.19 W
2024/01/07 21:00:08.186, Tesla T4, 1, 0 %, 9 MiB, 36.99 W
2024/01/07 21:00:08.191, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:08.194, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:08.998, Tesla T4, 0, 87 %, 160 MiB, 70.03 W
2024/01/07 21:00:09.009, Tesla T4, 1, 0 %, 9 MiB, 36.89 W
2024/01/07 21:00:09.013, Tesla T4, 2, 0 %, 10 MiB, 35.46 W
2024/01/07 21:00:09.017, Tesla T4, 3, 0 %, 10 MiB, 36.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:09.822, Tesla T4, 0, 88 %, 160 MiB, 71.38 W
2024/01/07 21:00:09.827, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:09.831, Tesla T4, 2, 0 %, 10 MiB, 35.36 W
2024/01/07 21:00:09.835, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:10.642, Tesla T4, 0, 90 %, 160 MiB, 71.38 W
2024/01/07 21:00:10.646, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:10.650, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:10.655, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:11.460, Tesla T4, 0, 89 %, 160 MiB, 67.67 W
2024/01/07 21:00:11.466, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:11.471, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:11.475, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:12.279, Tesla T4, 0, 90 %, 160 MiB, 72.10 W
2024/01/07 21:00:12.283, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:12.287, Tesla T4, 2, 0 %, 10 MiB, 35.36 W
2024/01/07 21:00:12.293, Tesla T4, 3, 0 %, 10 MiB, 36.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:13.100, Tesla T4, 0, 90 %, 160 MiB, 67.43 W
2024/01/07 21:00:13.104, Tesla T4, 1, 0 %, 9 MiB, 36.89 W
2024/01/07 21:00:13.108, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:13.112, Tesla T4, 3, 0 %, 10 MiB, 36.21 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:13.917, Tesla T4, 0, 90 %, 160 MiB, 66.80 W
2024/01/07 21:00:13.928, Tesla T4, 1, 0 %, 9 MiB, 36.82 W
2024/01/07 21:00:13.932, Tesla T4, 2, 0 %, 10 MiB, 35.46 W
2024/01/07 21:00:13.937, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:14.742, Tesla T4, 0, 90 %, 160 MiB, 68.39 W
2024/01/07 21:00:14.747, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:14.751, Tesla T4, 2, 0 %, 10 MiB, 35.26 W
2024/01/07 21:00:14.755, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:15.558, Tesla T4, 0, 90 %, 160 MiB, 72.49 W
2024/01/07 21:00:15.564, Tesla T4, 1, 0 %, 9 MiB, 36.70 W
2024/01/07 21:00:15.568, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 21:00:15.572, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 21:00:16.379, Tesla T4, 0, 89 %, 160 MiB, 70.37 W
2024/01/07 21:00:16.390, Tesla T4, 1, 0 %, 9 MiB, 36.79 W
2024/01/07 21:00:16.395, Tesla T4, 2, 0 %, 10 MiB, 35.36 W
2024/01/07 21:00:16.399, Tesla T4, 3, 0 %, 10 MiB, 36.12 W
