timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:53:09.862, Tesla T4, 0, 0 %, 154 MiB, 40.07 W
2024/01/08 10:53:09.866, Tesla T4, 1, 0 %, 118 MiB, 36.70 W
2024/01/08 10:53:09.871, Tesla T4, 2, 0 %, 9 MiB, 35.75 W
2024/01/08 10:53:09.875, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:53:10.675, Tesla T4, 0, 57 %, 191 MiB, 65.30 W
2024/01/08 10:53:10.679, Tesla T4, 1, 79 %, 155 MiB, 71.28 W
2024/01/08 10:53:10.685, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:53:10.689, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:53:11.490, Tesla T4, 0, 58 %, 191 MiB, 69.93 W
2024/01/08 10:53:11.495, Tesla T4, 1, 80 %, 155 MiB, 73.35 W
2024/01/08 10:53:11.499, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:53:11.503, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:53:12.304, Tesla T4, 0, 59 %, 191 MiB, 68.39 W
2024/01/08 10:53:12.308, Tesla T4, 1, 80 %, 155 MiB, 72.68 W
2024/01/08 10:53:12.312, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:53:12.317, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:53:13.118, Tesla T4, 0, 57 %, 191 MiB, 72.54 W
2024/01/08 10:53:13.124, Tesla T4, 1, 81 %, 155 MiB, 68.49 W
