timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:02.549, Tesla T4, 0, 0 %, 154 MiB, 38.91 W
2024/01/08 10:13:02.553, Tesla T4, 1, 0 %, 118 MiB, 36.12 W
2024/01/08 10:13:02.557, Tesla T4, 2, 0 %, 9 MiB, 35.94 W
2024/01/08 10:13:02.562, Tesla T4, 3, 0 %, 9 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:03.357, Tesla T4, 0, 63 %, 191 MiB, 50.90 W
2024/01/08 10:13:03.366, Tesla T4, 1, 89 %, 155 MiB, 70.51 W
2024/01/08 10:13:03.370, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 10:13:03.376, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:04.174, Tesla T4, 0, 52 %, 191 MiB, 79.99 W
2024/01/08 10:13:04.181, Tesla T4, 1, 85 %, 155 MiB, 74.32 W
2024/01/08 10:13:04.186, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 10:13:04.190, Tesla T4, 3, 0 %, 9 MiB, 37.65 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:04.991, Tesla T4, 0, 51 %, 191 MiB, 68.15 W
2024/01/08 10:13:04.999, Tesla T4, 1, 84 %, 155 MiB, 65.01 W
2024/01/08 10:13:05.004, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 10:13:05.008, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:05.806, Tesla T4, 0, 66 %, 191 MiB, 57.21 W
2024/01/08 10:13:05.810, Tesla T4, 1, 90 %, 155 MiB, 64.57 W
2024/01/08 10:13:05.821, Tesla T4, 2, 0 %, 9 MiB, 35.82 W
2024/01/08 10:13:05.825, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:06.622, Tesla T4, 0, 51 %, 191 MiB, 51.74 W
2024/01/08 10:13:06.632, Tesla T4, 1, 84 %, 155 MiB, 68.92 W
2024/01/08 10:13:06.636, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:13:06.640, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:07.437, Tesla T4, 0, 56 %, 191 MiB, 77.87 W
2024/01/08 10:13:07.441, Tesla T4, 1, 85 %, 155 MiB, 74.51 W
2024/01/08 10:13:07.451, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:13:07.456, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:08.254, Tesla T4, 0, 67 %, 191 MiB, 59.01 W
2024/01/08 10:13:08.258, Tesla T4, 1, 90 %, 155 MiB, 72.48 W
2024/01/08 10:13:08.262, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:13:08.267, Tesla T4, 3, 0 %, 9 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:09.064, Tesla T4, 0, 52 %, 191 MiB, 54.61 W
2024/01/08 10:13:09.072, Tesla T4, 1, 84 %, 155 MiB, 69.02 W
2024/01/08 10:13:09.077, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:13:09.081, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:09.880, Tesla T4, 0, 59 %, 191 MiB, 79.31 W
2024/01/08 10:13:09.884, Tesla T4, 1, 88 %, 155 MiB, 74.03 W
2024/01/08 10:13:09.892, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:13:09.896, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:10.696, Tesla T4, 0, 58 %, 191 MiB, 43.05 W
2024/01/08 10:13:10.706, Tesla T4, 1, 84 %, 155 MiB, 53.87 W
2024/01/08 10:13:10.710, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:13:10.714, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:11.512, Tesla T4, 0, 52 %, 191 MiB, 70.90 W
2024/01/08 10:13:11.517, Tesla T4, 1, 83 %, 155 MiB, 74.51 W
2024/01/08 10:13:11.523, Tesla T4, 2, 0 %, 9 MiB, 35.55 W
2024/01/08 10:13:11.527, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:12.326, Tesla T4, 0, 66 %, 191 MiB, 56.25 W
2024/01/08 10:13:12.330, Tesla T4, 1, 89 %, 155 MiB, 66.55 W
2024/01/08 10:13:12.335, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:13:12.339, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:13.139, Tesla T4, 0, 53 %, 191 MiB, 45.80 W
2024/01/08 10:13:13.146, Tesla T4, 1, 84 %, 155 MiB, 67.28 W
2024/01/08 10:13:13.150, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:13:13.156, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:13.954, Tesla T4, 0, 59 %, 191 MiB, 79.46 W
2024/01/08 10:13:13.958, Tesla T4, 1, 87 %, 155 MiB, 74.03 W
2024/01/08 10:13:13.966, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:13:13.970, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:14.770, Tesla T4, 0, 61 %, 191 MiB, 59.01 W
2024/01/08 10:13:14.779, Tesla T4, 1, 87 %, 155 MiB, 70.03 W
2024/01/08 10:13:14.784, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:13:14.788, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:15.588, Tesla T4, 0, 47 %, 191 MiB, 77.39 W
2024/01/08 10:13:15.592, Tesla T4, 1, 78 %, 155 MiB, 74.94 W
2024/01/08 10:13:15.599, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:13:15.603, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:16.401, Tesla T4, 0, 56 %, 191 MiB, 55.76 W
2024/01/08 10:13:16.406, Tesla T4, 1, 84 %, 155 MiB, 69.59 W
2024/01/08 10:13:16.410, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:13:16.414, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:13:17.225, Tesla T4, 0, 63 %, 191 MiB, 52.42 W
