timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:04.779, Tesla T4, 0, 0 %, 154 MiB, 39.78 W
2024/01/08 10:58:04.783, Tesla T4, 1, 0 %, 118 MiB, 36.31 W
2024/01/08 10:58:04.787, Tesla T4, 2, 0 %, 9 MiB, 35.55 W
2024/01/08 10:58:04.791, Tesla T4, 3, 0 %, 9 MiB, 37.08 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:05.594, Tesla T4, 0, 61 %, 191 MiB, 38.81 W
2024/01/08 10:58:05.601, Tesla T4, 1, 96 %, 155 MiB, 73.21 W
2024/01/08 10:58:05.605, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:58:05.609, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:06.412, Tesla T4, 0, 76 %, 191 MiB, 47.74 W
2024/01/08 10:58:06.416, Tesla T4, 1, 98 %, 155 MiB, 69.31 W
2024/01/08 10:58:06.424, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:58:06.428, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:07.234, Tesla T4, 0, 71 %, 191 MiB, 76.10 W
2024/01/08 10:58:07.238, Tesla T4, 1, 97 %, 155 MiB, 70.90 W
2024/01/08 10:58:07.243, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:58:07.247, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:08.052, Tesla T4, 0, 50 %, 191 MiB, 65.93 W
2024/01/08 10:58:08.061, Tesla T4, 1, 94 %, 155 MiB, 74.80 W
2024/01/08 10:58:08.066, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:58:08.070, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:08.871, Tesla T4, 0, 65 %, 191 MiB, 40.24 W
2024/01/08 10:58:08.875, Tesla T4, 1, 98 %, 155 MiB, 62.83 W
2024/01/08 10:58:08.883, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:58:08.887, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:09.691, Tesla T4, 0, 75 %, 191 MiB, 72.49 W
2024/01/08 10:58:09.697, Tesla T4, 1, 97 %, 155 MiB, 70.22 W
2024/01/08 10:58:09.704, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:58:09.708, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:10.512, Tesla T4, 0, 64 %, 191 MiB, 77.30 W
2024/01/08 10:58:10.522, Tesla T4, 1, 96 %, 155 MiB, 72.78 W
2024/01/08 10:58:10.532, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:58:10.537, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:58:11.341, Tesla T4, 0, 52 %, 191 MiB, 43.02 W
2024/01/08 10:58:11.350, Tesla T4, 1, 96 %, 155 MiB, 69.79 W
