timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:58:04.839, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23786, ./DemoServer, 120 MiB
2024/01/08 10:58:04.839, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23821, ./RayTracer, 22 MiB
2024/01/08 10:58:04.840, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 23786, ./DemoServer, 108 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:58:05.657, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23786, ./DemoServer, 158 MiB
2024/01/08 10:58:05.657, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23821, ./RayTracer, 22 MiB
2024/01/08 10:58:05.659, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 23786, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:58:06.476, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23786, ./DemoServer, 158 MiB
2024/01/08 10:58:06.476, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23821, ./RayTracer, 22 MiB
2024/01/08 10:58:06.477, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 23786, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:58:07.296, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23786, ./DemoServer, 158 MiB
2024/01/08 10:58:07.296, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23821, ./RayTracer, 22 MiB
2024/01/08 10:58:07.297, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 23786, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:58:08.116, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 23786, ./DemoServer, 158 MiB
