timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:04.476, Tesla T4, 0, 53 %, 191 MiB, 71.19 W
2024/01/08 10:20:04.481, Tesla T4, 1, 94 %, 155 MiB, 69.79 W
2024/01/08 10:20:04.486, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:20:04.490, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:05.292, Tesla T4, 0, 53 %, 191 MiB, 70.42 W
2024/01/08 10:20:05.297, Tesla T4, 1, 95 %, 155 MiB, 71.47 W
2024/01/08 10:20:05.301, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:20:05.305, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:06.103, Tesla T4, 0, 53 %, 191 MiB, 71.19 W
2024/01/08 10:20:06.112, Tesla T4, 1, 100 %, 155 MiB, 69.69 W
2024/01/08 10:20:06.117, Tesla T4, 2, 0 %, 9 MiB, 35.73 W
2024/01/08 10:20:06.121, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:06.921, Tesla T4, 0, 55 %, 191 MiB, 75.61 W
2024/01/08 10:20:06.925, Tesla T4, 1, 100 %, 155 MiB, 69.69 W
2024/01/08 10:20:06.930, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:20:06.934, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:07.735, Tesla T4, 0, 73 %, 191 MiB, 73.16 W
2024/01/08 10:20:07.741, Tesla T4, 1, 94 %, 155 MiB, 74.12 W
2024/01/08 10:20:07.746, Tesla T4, 2, 0 %, 9 MiB, 35.55 W
2024/01/08 10:20:07.750, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:08.548, Tesla T4, 0, 91 %, 191 MiB, 39.20 W
2024/01/08 10:20:08.552, Tesla T4, 1, 94 %, 155 MiB, 65.49 W
2024/01/08 10:20:08.556, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:20:08.560, Tesla T4, 3, 0 %, 9 MiB, 37.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:09.361, Tesla T4, 0, 81 %, 191 MiB, 39.00 W
2024/01/08 10:20:09.365, Tesla T4, 1, 94 %, 155 MiB, 71.57 W
2024/01/08 10:20:09.370, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:20:09.374, Tesla T4, 3, 0 %, 9 MiB, 37.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:20:10.175, Tesla T4, 0, 61 %, 191 MiB, 46.48 W
2024/01/08 10:20:10.179, Tesla T4, 1, 100 %, 155 MiB, 70.08 W
2024/01/08 10:20:10.184, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:20:10.188, Tesla T4, 3, 0 %, 9 MiB, 37.45 W
