timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:35.720, Tesla T4, 3, 0 %, 9 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:36.519, Tesla T4, 0, 60 %, 191 MiB, 79.94 W
2024/01/08 10:56:36.523, Tesla T4, 1, 94 %, 155 MiB, 72.63 W
2024/01/08 10:56:36.528, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:36.533, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:37.333, Tesla T4, 0, 60 %, 191 MiB, 43.02 W
2024/01/08 10:56:37.344, Tesla T4, 1, 94 %, 155 MiB, 65.88 W
2024/01/08 10:56:37.349, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:37.353, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:38.154, Tesla T4, 0, 59 %, 191 MiB, 56.79 W
2024/01/08 10:56:38.158, Tesla T4, 1, 93 %, 155 MiB, 59.65 W
2024/01/08 10:56:38.163, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:38.167, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:38.969, Tesla T4, 0, 59 %, 191 MiB, 71.14 W
2024/01/08 10:56:38.978, Tesla T4, 1, 93 %, 155 MiB, 74.12 W
2024/01/08 10:56:38.983, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:38.988, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:39.787, Tesla T4, 0, 61 %, 191 MiB, 77.49 W
2024/01/08 10:56:39.792, Tesla T4, 1, 96 %, 155 MiB, 72.25 W
2024/01/08 10:56:39.796, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:56:39.802, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:40.600, Tesla T4, 0, 64 %, 191 MiB, 80.42 W
2024/01/08 10:56:40.610, Tesla T4, 1, 96 %, 155 MiB, 71.76 W
2024/01/08 10:56:40.617, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:40.621, Tesla T4, 3, 0 %, 9 MiB, 37.06 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:41.421, Tesla T4, 0, 67 %, 191 MiB, 80.03 W
2024/01/08 10:56:41.426, Tesla T4, 1, 95 %, 155 MiB, 71.33 W
2024/01/08 10:56:41.430, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:56:41.434, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:42.233, Tesla T4, 0, 67 %, 191 MiB, 64.63 W
2024/01/08 10:56:42.238, Tesla T4, 1, 94 %, 155 MiB, 59.11 W
2024/01/08 10:56:42.249, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 10:56:42.253, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:43.057, Tesla T4, 0, 66 %, 191 MiB, 55.86 W
2024/01/08 10:56:43.061, Tesla T4, 1, 93 %, 155 MiB, 61.39 W
2024/01/08 10:56:43.066, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 10:56:43.070, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:43.876, Tesla T4, 0, 62 %, 191 MiB, 47.16 W
2024/01/08 10:56:43.881, Tesla T4, 1, 93 %, 155 MiB, 67.67 W
2024/01/08 10:56:43.885, Tesla T4, 2, 0 %, 9 MiB, 35.63 W
2024/01/08 10:56:43.889, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:44.688, Tesla T4, 0, 60 %, 191 MiB, 43.80 W
2024/01/08 10:56:44.692, Tesla T4, 1, 94 %, 155 MiB, 70.90 W
2024/01/08 10:56:44.697, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 10:56:44.701, Tesla T4, 3, 0 %, 9 MiB, 36.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:45.499, Tesla T4, 0, 59 %, 191 MiB, 78.88 W
2024/01/08 10:56:45.504, Tesla T4, 1, 94 %, 155 MiB, 69.65 W
2024/01/08 10:56:45.514, Tesla T4, 2, 0 %, 9 MiB, 35.53 W
2024/01/08 10:56:45.518, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:56:46.323, Tesla T4, 0, 59 %, 191 MiB, 80.32 W
2024/01/08 10:56:46.327, Tesla T4, 1, 94 %, 155 MiB, 72.15 W
2024/01/08 10:56:46.332, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 10:56:46.336, Tesla T4, 3, 0 %, 9 MiB, 36.97 W
