timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:25.015, Tesla T4, 0, 12 %, 191 MiB, 46.58 W
2024/01/08 09:58:25.019, Tesla T4, 1, 13 %, 155 MiB, 50.32 W
2024/01/08 09:58:25.024, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:25.028, Tesla T4, 3, 0 %, 9 MiB, 36.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:25.827, Tesla T4, 0, 26 %, 191 MiB, 43.80 W
2024/01/08 09:58:25.833, Tesla T4, 1, 30 %, 155 MiB, 46.32 W
2024/01/08 09:58:25.837, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:25.841, Tesla T4, 3, 0 %, 9 MiB, 36.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:26.644, Tesla T4, 0, 25 %, 191 MiB, 45.80 W
2024/01/08 09:58:26.648, Tesla T4, 1, 31 %, 155 MiB, 50.32 W
2024/01/08 09:58:26.653, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:26.657, Tesla T4, 3, 0 %, 9 MiB, 36.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:27.463, Tesla T4, 0, 25 %, 191 MiB, 44.77 W
2024/01/08 09:58:27.474, Tesla T4, 1, 30 %, 155 MiB, 49.58 W
2024/01/08 09:58:27.478, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:27.482, Tesla T4, 3, 0 %, 9 MiB, 36.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:28.284, Tesla T4, 0, 26 %, 191 MiB, 50.22 W
2024/01/08 09:58:28.289, Tesla T4, 1, 30 %, 155 MiB, 57.02 W
2024/01/08 09:58:28.293, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:28.297, Tesla T4, 3, 0 %, 9 MiB, 36.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:29.102, Tesla T4, 0, 26 %, 191 MiB, 50.81 W
2024/01/08 09:58:29.108, Tesla T4, 1, 30 %, 155 MiB, 53.67 W
2024/01/08 09:58:29.113, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 09:58:29.117, Tesla T4, 3, 0 %, 9 MiB, 36.68 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:29.922, Tesla T4, 0, 27 %, 191 MiB, 45.15 W
2024/01/08 09:58:29.926, Tesla T4, 1, 31 %, 155 MiB, 49.55 W
2024/01/08 09:58:29.930, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 09:58:29.936, Tesla T4, 3, 0 %, 9 MiB, 36.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:30.739, Tesla T4, 0, 25 %, 191 MiB, 45.35 W
2024/01/08 09:58:30.743, Tesla T4, 1, 30 %, 155 MiB, 52.93 W
2024/01/08 09:58:30.747, Tesla T4, 2, 0 %, 9 MiB, 35.34 W
2024/01/08 09:58:30.751, Tesla T4, 3, 0 %, 9 MiB, 36.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:31.554, Tesla T4, 0, 25 %, 191 MiB, 44.48 W
2024/01/08 09:58:31.558, Tesla T4, 1, 30 %, 155 MiB, 50.42 W
2024/01/08 09:58:31.563, Tesla T4, 2, 0 %, 9 MiB, 35.44 W
2024/01/08 09:58:31.567, Tesla T4, 3, 0 %, 9 MiB, 36.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 09:58:32.368, Tesla T4, 0, 25 %, 191 MiB, 45.54 W
2024/01/08 09:58:32.372, Tesla T4, 1, 32 %, 155 MiB, 49.55 W
2024/01/08 09:58:32.378, Tesla T4, 2, 0 %, 9 MiB, 35.46 W
