timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:27.869, Tesla T4, 0, 0 %, 74 MiB, 36.60 W
2024/01/07 22:22:27.873, Tesla T4, 1, 0 %, 51 MiB, 36.62 W
2024/01/07 22:22:27.881, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:27.885, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:28.687, Tesla T4, 0, 0 %, 154 MiB, 36.50 W
2024/01/07 22:22:28.693, Tesla T4, 1, 0 %, 118 MiB, 36.52 W
2024/01/07 22:22:28.697, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:28.701, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:29.505, Tesla T4, 0, 97 %, 191 MiB, 70.13 W
2024/01/07 22:22:29.509, Tesla T4, 1, 100 %, 155 MiB, 69.54 W
2024/01/07 22:22:29.514, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:29.518, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:30.325, Tesla T4, 0, 96 %, 191 MiB, 70.47 W
2024/01/07 22:22:30.330, Tesla T4, 1, 100 %, 155 MiB, 70.02 W
2024/01/07 22:22:30.334, Tesla T4, 2, 0 %, 10 MiB, 35.15 W
2024/01/07 22:22:30.339, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:31.146, Tesla T4, 0, 96 %, 191 MiB, 68.97 W
2024/01/07 22:22:31.151, Tesla T4, 1, 100 %, 155 MiB, 68.77 W
2024/01/07 22:22:31.156, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:22:31.160, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:31.965, Tesla T4, 0, 96 %, 191 MiB, 69.55 W
2024/01/07 22:22:31.973, Tesla T4, 1, 100 %, 155 MiB, 70.27 W
2024/01/07 22:22:31.980, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:31.984, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:32.794, Tesla T4, 0, 96 %, 191 MiB, 69.45 W
2024/01/07 22:22:32.800, Tesla T4, 1, 100 %, 155 MiB, 68.96 W
2024/01/07 22:22:32.805, Tesla T4, 2, 0 %, 10 MiB, 35.17 W
2024/01/07 22:22:32.810, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:33.621, Tesla T4, 0, 96 %, 191 MiB, 69.79 W
2024/01/07 22:22:33.625, Tesla T4, 1, 100 %, 155 MiB, 69.44 W
2024/01/07 22:22:33.630, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:33.634, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:34.443, Tesla T4, 0, 96 %, 191 MiB, 69.74 W
2024/01/07 22:22:34.449, Tesla T4, 1, 100 %, 155 MiB, 70.85 W
2024/01/07 22:22:34.457, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:34.461, Tesla T4, 3, 0 %, 10 MiB, 35.92 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:35.269, Tesla T4, 0, 97 %, 191 MiB, 70.18 W
2024/01/07 22:22:35.273, Tesla T4, 1, 100 %, 155 MiB, 69.64 W
2024/01/07 22:22:35.278, Tesla T4, 2, 0 %, 10 MiB, 35.07 W
2024/01/07 22:22:35.282, Tesla T4, 3, 0 %, 10 MiB, 36.02 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:22:36.092, Tesla T4, 0, 96 %, 191 MiB, 69.93 W
