timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:43.145, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:43.145, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:43.146, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:43.960, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:43.960, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:43.961, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:44.782, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:44.782, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:44.784, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:45.593, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:45.593, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:45.594, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:46.401, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:46.401, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:46.403, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:47.230, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:47.230, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:47.231, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:48.044, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:48.044, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:48.045, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:48.853, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:48.853, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
2024/01/08 10:17:48.854, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 10235, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:17:49.662, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10235, ./DemoServer, 158 MiB
2024/01/08 10:17:49.662, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 10260, ./RayTracer, 22 MiB
