latency,time,GPU1,GPU2
27.6914,25766.3027,25.9766,26.1504
27.5957,25793.8984,25.8399,26.0899
28.7383,25822.6367,26.1953,26.1386
27.4395,25850.0762,25.9961,25.8105
27.9511,25878.0273,26.084,26.373
27.8301,25905.8574,26.0566,26.2617
27.8457,25933.7031,25.9004,26.2851
27.6836,25961.3867,26.4043,26.0801
27.5996,25988.9863,26.166,26.0312
27.7793,26016.7656,26.2441,26.1172
27.9688,26044.7344,26.664,25.795
27.8965,26072.6309,26.6075,25.7617
28.0468,26100.6777,26.7442,25.6738
27.9121,26128.5898,26.6328,25.5411
28.1348,26156.7246,26.8379,25.539
28.1895,26184.9141,26.9102,25.4395
27.8984,26212.8125,26.627,25.1348
28.0957,26240.9082,26.8184,25.7773
27.9609,26268.8691,26.7285,25.7852
27.9512,26296.8203,26.6093,25.5625
27.8301,26324.6504,26.4883,25.5899
27.9004,26352.5508,26.6015,25.543
28.0742,26380.625,26.795,25.3359
27.8457,26408.4707,26.5567,25.7852
27.8984,26436.3691,26.6231,25.7715
28.1719,26464.541,26.8848,25.6582
27.9942,26492.5352,26.7011,25.545
28.2343,26520.7695,26.8906,25.5938
27.9688,26548.7383,26.6269,25.4257
27.8379,26576.5762,26.5371,25.1719
28.1015,26604.6777,26.793,25.7871
28.7012,26633.3789,26.6348,25.8477
27.7051,26661.084,26.0762,26.0996
27.5937,26688.6777,26.1191,26.0351
27.6075,26716.2852,25.9903,26.039
27.6484,26743.9336,26.375,25.7832
27.9062,26771.8398,26.1445,26.3379
27.9571,26799.7969,26.0429,26.3946
27.7285,26827.5254,26.0332,26.2089
29.0937,26856.6191,25.9004,26.1348
28.3164,26884.9355,25.9024,26.1524
27.9688,26912.9043,25.9083,26.3926
27.9121,26940.8164,25.8789,26.3691
27.6875,26968.5039,26.3008,26.1464
27.709,26996.2129,26.1602,26.0312
27.8203,27024.0332,26.3672,26.164
27.8652,27051.8984,26.1953,26.293
27.959,27079.8574,26.0801,26.3613
27.7949,27107.6523,26.375,26.2519
27.584,27135.2363,26.2149,26.0391
27.6133,27162.8496,26.043,26.0449
27.5938,27190.4434,26,26
27.4707,27217.9141,25.9238,25.7617
28.5273,27246.4414,25.4551,26.9179
28.3262,27274.7676,25.8144,26.7793
28.2422,27303.0098,25.6504,26.6875
28.2285,27331.2383,25.584,26.6562
28.25,27359.4883,25.457,26.6563
28.0293,27387.5176,25.5821,26.4395
28.4219,27415.9395,25.5761,26.8925
28.4277,27444.3672,25.5899,26.8691
28.2695,27472.6367,25.375,26.6933
28.2539,27500.8906,25.2968,26.6426
28.2129,27529.1035,25.5976,26.6368
27.9199,27557.0234,25.6661,26.3926
27.8868,27584.9102,25.4375,26.336
28.3125,27613.2227,25.5683,26.7579
28.3418,27641.5645,25.6503,26.7929
28.5,27670.0645,25.5899,26.8984
28.0839,27698.1484,25.4238,26.5625
28.0625,27726.2109,25.4551,26.5215
28.0762,27754.2871,25.5371,26.5254
28.2774,27782.5645,25.6152,26.7597
28.3886,27810.9531,25.4395,26.8477
28.4805,27839.4336,25.6075,26.7539
27.9726,27867.4062,26.0449,26.4238
27.8731,27895.2793,26.0898,26.3476
27.6953,27922.9746,25.8926,26.1543
27.5762,27950.5508,25.7813,26.0449
27.6269,27978.1777,26.2715,26.0391
27.9746,28006.1523,26.0918,26.3828
27.9786,28034.1309,26.0703,26.3887
27.789,28061.9199,26.1856,26.1973
27.7227,28089.6426,25.8985,26.1563
27.6914,28117.334,26.3457,26.0488
27.9805,28145.3145,26.2558,26.4062
27.9179,28173.2324,26.0215,26.3613
27.8321,28201.0645,26.0801,26.252
27.6699,28228.7344,25.875,26.1113
27.6211,28256.3555,26.0957,26.0625
27.8867,28284.2422,26.1132,26.3497
27.9473,28312.1895,26.2793,26.3926
27.7324,28339.9219,26.0625,26.1914
27.5937,28367.5156,26.0293,26.0312
27.6426,28395.1582,26.3809,26.0332
27.8555,28423.0137,26.1094,26.3086
28.0019,28451.0156,26.1035,26.3242
27.9903,28479.0059,26.6308,25.6563
27.705,28506.7109,26.4239,25.6406
28.3321,28535.043,27.0664,25.5977
29.7539,28564.7969,26.9258,25.3457
27.9433,28592.7402,26.5917,25.0742
28.1328,28620.873,26.8105,25.1953
27.9102,28648.7832,26.6016,25.7637
27.9199,28676.7031,26.6055,25.7871
27.9707,28704.6738,26.6523,25.6152
27.7383,28732.4121,26.4473,25.5898
28.1856,28760.5977,26.875,25.539
27.875,28788.4727,26.5957,25.3457
28.0293,28816.502,26.7422,25.1973
28.1152,28844.6172,26.8301,25.8047
27.9785,28872.5957,26.6797,25.7539
28.3848,28900.9805,26.9942,25.6445
27.9297,28928.9102,26.6152,25.5117
27.8261,28956.7363,26.5625,25.5313
28.1758,28984.9121,26.8809,25.3066
28.0078,29012.9199,26.7246,25.8184
27.9434,29040.8633,26.6699,25.793
28.0117,29068.875,26.6153,25.5977
27.6484,29096.5234,25.9317,26.0312
27.7364,29124.2598,26.4336,26.1348
27.5566,29151.8164,26.1055,25.8946
27.7266,29179.543,26.3965,25.7246
27.9082,29207.4512,26.1914,26.3242
28.7441,29236.1953,26.1035,26.3145
27.8496,29264.0449,26.1015,26.248
27.6211,29291.666,25.875,26.0761
27.709,29319.375,26.2148,26.1093
27.6562,29347.0312,26.1074,26.039
27.8614,29374.8926,26.1563,26.3027
27.8847,29402.7773,26.2246,26.3086
27.8438,29430.6211,26.2579,26.2285
27.6699,29458.291,26.084,26.041
27.6348,29485.9258,26.0586,26.0332
27.9101,29513.8359,25.9277,26.3067
27.8516,29541.6875,26.4434,26.2558
27.707,29569.3945,26.1153,26.1269
27.6114,29597.0059,26.1836,26.0449
27.7129,29624.7188,26.2363,26.1328
28.0351,29652.7539,25.9961,26.3125
28.5352,29681.2891,26.2285,26.9121
28.3711,29709.6602,26.0039,26.7344
28.039,29737.6992,25.7012,26.459
28.2754,29765.9746,25.666,26.5762
28.4434,29794.418,25.5527,26.8378
28.3261,29822.7441,25.5215,26.7793
28.2227,29850.9668,25.3418,26.6836
28.1191,29879.0859,25.3047,26.5449
28.2344,29907.3203,25.7949,26.6796
27.8809,29935.2012,25.5625,26.3144
28.8222,29964.0234,25.5606,27.2305
28.3907,29992.4141,25.6289,26.8046
28.4023,30020.8164,25.3008,26.8184
28.4375,30049.2539,25.5644,26.7929
28.1016,30077.3555,25.5293,26.5508
28.1465,30105.502,25.4473,26.6015
28.2929,30133.7949,25.5898,26.67
28.1739,30161.9688,25.5703,26.6054
28.1874,30190.1562,25.6153,26.6016
29.3926,30219.5488,25.4473,26.668
28.0547,30247.6035,25.4219,26.5059
28.1563,30275.7598,25.3886,26.5703
28.1836,30303.9434,25.371,26.6211
28.1816,30332.125,25.3242,26.6308
28.2207,30360.3457,25.6758,26.5683
28.918,30389.2637,26.0664,26.1368
27.6972,30416.9609,26.1289,26.1406
27.67,30444.6309,25.9199,26.0312
27.6543,30472.2852,25.9746,26.043
27.7304,30500.0156,26.4141,26.0547
27.7461,30527.7617,26.1796,26.0898
27.7344,30555.4961,26.1367,26.045
27.6504,30583.1465,26.0059,26.0371
27.6367,30610.7832,25.9824,25.9883
27.7832,30638.5664,26.3106,26.0839
27.75,30666.3164,26.1543,26.0508
27.7598,30694.0762,26.0703,26.0938
27.6972,30721.7734,26.2441,26.0332
27.8223,30749.5957,26.1348,26.0312
27.6152,30777.2109,26.1543,26.0332
27.6055,30804.8164,26.0449,26.0371
28.0801,30832.8965,26.0234,26.4629
27.9297,30860.8262,26.3848,26.2715
27.9297,30888.7559,26.1582,26.2558
27.9062,30916.6621,26.2851,26.2559
27.6543,30944.3164,26.0957,25.9981
34.3086,30978.625,26.1035,26.1699
27.9785,31006.6035,26.5938,25.5957
28.2227,31034.8262,26.9336,25.5743
29.5547,31064.3809,26.7344,25.5859
27.9121,31092.293,26.5977,25.5566
28.1211,31120.4141,26.834,25.3809
28.0058,31148.4199,26.7031,25.8145
28.0528,31176.4727,26.7226,25.8086
28.0312,31204.5039,26.6738,25.7285
27.7246,31232.2285,26.3652,25.5547
28.1953,31260.4238,26.8867,25.5899
27.9883,31288.4121,26.6816,25.3535
27.9375,31316.3496,26.6465,25.8047
27.9043,31344.2539,26.6113,25.75
27.6602,31371.9141,26.4082,25.6269
28.1718,31400.0859,26.8828,25.4766
28.0528,31428.1387,26.7304,25.5527
27.9629,31456.1016,26.6425,25.3887
27.8711,31483.9727,26.6153,25.1562
27.7285,31511.7012,26.457,25.879
28.1543,31539.8555,26.9023,25.7558
27.9062,31567.7617,26.6582,25.7481
27.9434,31595.7051,26.5957,25.5606
27.6523,31623.3574,26.2696,26.0762
27.5781,31650.9355,26.1504,26.0918
27.8536,31678.7891,26.207,26.3672
27.7168,31706.5059,26.1699,26.1992
29.0625,31735.5684,26.4883,26.2617
27.8984,31763.4668,26.6133,26.1269
27.7422,31791.209,26.4414,26.0352
27.9394,31819.1484,26.666,26.0234
27.7344,31846.8828,26.416,26.0293
27.836,31874.7188,26.375,26.2207
27.7265,31902.4453,26.4258,26.0488
27.541,31929.9863,26.1464,26.0215
27.8223,31957.8086,26.4473,26.0391
27.5586,31985.3672,26.2676,26.043
27.5488,32012.916,26.084,26.0332
27.6621,32040.5781,26.2988,26.0566
27.625,32068.2031,26.3281,26.0625
27.5137,32095.7168,26.2734,26.0195
27.5312,32123.248,26.2285,26.0058
27.5098,32150.7578,26.0019,26.002
27.7461,32178.5039,26.1426,26.1367
28.1328,32206.6367,25.5528,26.5312
28.5391,32235.1758,25.8536,26.9688
28.2871,32263.4629,25.668,26.7168
28.4551,32291.918,25.6484,26.8047
28.3164,32320.2344,25.6465,26.8086
28.3008,32348.5352,25.4297,26.6133
28.5878,32377.123,25.7402,26.9434
28.4141,32405.5371,25.7383,26.7832
28.4336,32433.9707,25.3632,26.8399
28.2637,32462.2344,25.6426,26.6855
28.209,32490.4434,25.5996,26.5801
28.0625,32518.5059,25.4785,26.5273
28.6289,32547.1348,25.7714,26.9492
28.3144,32575.4492,25.6367,26.7715
28.2949,32603.7441,25.6386,26.7735
28.3497,32632.0938,25.5508,26.7676
27.9902,32660.084,25.3868,26.4785
28.1797,32688.2637,25.6601,26.5997
28.0703,32716.334,25.6074,26.5195
27.9941,32744.3281,25.5801,26.5136
27.9844,32772.3125,25.7285,26.4804
28.293,32800.6055,25.6523,26.5196
27.6718,32828.2773,26.0312,26.1211
27.5743,32855.8516,26.082,26.0938
27.6093,32883.4609,25.8164,26.0351
28.1211,32911.582,26.332,26.4883
27.8633,32939.4453,26.2032,26.1875
27.8242,32967.2695,26.0781,26.293
27.5625,32994.832,26.082,26.0547
27.6055,33022.4375,26.0234,26.1211
27.8281,33050.2656,26.3398,26.2774
27.7891,33078.0547,26.1953,26.2813
27.8672,33105.9219,26.0743,26.3398
27.5937,33133.5156,26.0195,26.0547
27.6836,33161.1992,25.9765,26.1446
27.9844,33189.1836,26.2696,26.4492
27.707,33216.8906,26.0899,26.1953
27.7774,33244.668,26.3008,26.2421
27.7187,33272.3867,26.1563,26.1914
27.4844,33299.8711,26.1406,25.9727
28.0078,33327.8789,26.3593,26.5234
28.8086,33356.6875,26.2305,26.4062
27.9609,33384.6484,26.3281,26.3554
27.9649,33412.6133,26.6367,25.7188
27.8476,33440.4609,26.5937,25.6875
28.0782,33468.5391,26.8164,25.5586
27.8554,33496.3945,26.6289,25.5469
28.1719,33524.5664,26.8945,25.5821
28.0664,33552.6328,26.789,25.5039
28.2969,33580.9297,26.6055,25.5
28.082,33609.0117,26.8282,25.543
27.8985,33636.9102,26.6718,25.5469
28.0898,33665,26.5977,25.5235
28.2109,33693.2109,26.8359,25.5586
28.0938,33721.3047,26.7344,25.625
28.3047,33749.6094,26.957,25.5078
27.9765,33777.5859,26.6679,25.543
28.1719,33805.7578,26.6133,25.5859
28.1016,33833.8594,26.8008,25.5625
28,33861.8594,26.6524,25.5859
28.1914,33890.0508,26.8399,25.625
28.2695,33918.3203,26.9297,25.7774
28.1406,33946.4609,26.7734,25.7461
29.4961,33975.957,26.5586,25.6758
28.0508,34004.0078,26.6523,25.4922
27.6289,34031.6367,26.0743,26.0117
27.8086,34059.4453,26.4258,25.8711
27.4141,34086.8594,26.1016,25.7461
29.7461,34116.6055,26.1054,26.3359
27.9687,34144.5742,26.25,26.3633
27.7617,34172.3359,26.0742,26.1132
27.7266,34200.0625,26.3086,26.0703
28.0156,34228.0781,26.2617,26.3672
27.9102,34255.9883,26.1836,26.2579
27.9883,34283.9766,26.3359,26.3047
27.6836,34311.6602,26.1836,26.0313
28.9062,34340.5664,26.2851,26
27.7031,34368.2695,26.1133,26.0625
27.711,34395.9805,26.1601,26.0625
27.7031,34423.6836,26.2227,26.0664
27.7148,34451.3984,26.1992,26.0195
27.7461,34479.1445,26.1406,26.0703
28.0586,34507.2031,26.0899,26.4023
27.9571,34535.1602,26.2812,26.293
27.996,34563.1562,26.3242,26.3633
27.8243,34590.9805,26.2773,26.1953
27.7422,34618.7227,26.2852,26.1641
28.6562,34647.3789,25.7266,26.9766
28.3945,34675.7734,25.5508,26.7734
28.3828,34704.1562,25.8867,26.6914
28.3399,34732.4961,25.6523,26.6953
28.2344,34760.7305,25.6211,26.5937
28.4179,34789.1484,25.4844,26.5117
28.6719,34817.8203,25.3165,27.0508
28.6406,34846.4609,25.5469,26.9804
28.7422,34875.2031,25.5703,27.0821
28.5117,34903.7148,25.4218,26.8985
28.1758,34931.8906,25.5274,26.582
29.668,34961.5586,25.7187,26.9102
28.4648,34990.0234,25.4766,26.8554
28.2813,35018.3047,25.7383,26.6407
28.5078,35046.8125,25.6719,26.8945
28.3906,35075.2031,25.5859,26.7812
28.3281,35103.5312,25.8008,26.625
28.5118,35132.043,25.6172,26.8321
28.5,35160.543,25.543,26.8789
28.4492,35188.9922,25.543,26.8164
28.0586,35217.0508,25.3008,26.4688
28.0156,35245.0664,25.6992,26.3946
29.043,35274.1094,25.6367,26.9844
27.8984,35302.0078,26.0664,26.3281
27.8047,35329.8125,25.7812,26.2382
27.6719,35357.4844,25.957,26.1328
27.7304,35385.2148,26.4492,25.875
27.9766,35413.1914,26.1523,26.4297
27.8477,35441.0391,26.1328,26.3047
27.875,35468.9141,26.3125,26.336
27.7851,35496.6992,26.0664,26.1718
28.6133,35525.3125,25.9766,25.8672
27.9805,35553.293,26.082,26.3985
27.9765,35581.2695,25.8789,26.3672
27.8828,35609.1523,26.0742,26.3203
27.6172,35636.7695,26.164,26.0508
27.5274,35664.2969,26.1406,25.9922
27.9375,35692.2344,26.0234,26.4102
27.8398,35720.0742,26.3555,26.2383
27.957,35748.0312,26.3164,26.4102
27.8438,35775.875,26.0039,26.3242
27.8633,35803.7383,26.2578,26.3555
27.6797,35831.418,26.2461,26.1445
27.4726,35858.8906,26.1915,25.7969
27.6289,35886.5195,26.332,25.8164
27.961,35914.4805,26.6914,26.043
28.0468,35942.5273,26.8399,25.8007
28.5,35971.0273,27.2344,25.7344
28.2579,35999.2852,27.0234,25.8164
28.1523,36027.4375,26.8945,25.5898
28.0078,36055.4453,26.7421,25.5469
28.1211,36083.5664,26.8789,25.5547
28.1211,36111.6875,26.8789,25.4727
27.8984,36139.5859,26.6602,25.7968
28.9688,36168.5547,26.9101,25.8281
28.0937,36196.6484,26.8203,25.6523
27.9063,36224.5547,26.625,25.6094
28.1758,36252.7305,26.9219,25.5508
27.957,36280.6875,26.707,25.8321
27.8398,36308.5273,26.6094,25.7539
28.1055,36336.6328,26.832,25.621
27.9531,36364.5859,26.7071,25.5625
28.3164,36392.9023,26.8906,25.6407
27.961,36420.8633,26.7188,25.4922
27.7383,36448.6016,26.4844,25.3906
28.1093,36476.7109,26.8516,25.8164
28.1172,36504.8281,26.8008,25.7696
27.875,36532.7031,26.1211,26.2812
27.4766,36560.1797,26.0976,25.9179
27.8359,36588.0156,25.8828,26.3203
28.4532,36616.4688,26.5,26.3399
27.8828,36644.3516,26.2578,26.3437
27.5898,36671.9414,26.336,25.9726
27.3867,36699.3281,26.1055,25.8282
27.9531,36727.2812,26.0976,26.457
27.9493,36755.2305,26.293,26.3672
27.9336,36783.1641,26.0859,26.336
27.914,36811.0781,26.2969,26.3125
27.6094,36838.6875,26.3515,26.0391
28.0234,36866.7109,26.2578,26.4922
27.9375,36894.6484,26.0586,26.336
29.6094,36924.2578,26.1641,26.3672
27.957,36952.2148,26.0781,26.3633
27.6954,36979.9102,26.2344,26.0937
28.0859,37007.9961,26.1132,26.3477
27.9844,37035.9805,26.2266,26.3789
27.9531,37063.9336,26.0859,26.25
27.4492,37091.3828,26.1875,25.8633
27.6016,37118.9844,26.2617,25.9218
28.5117,37147.4961,25.6914,26.9492
28.3477,37175.8438,25.6836,26.7696
28.4843,37204.3281,25.6289,26.8086
28.2852,37232.6133,25.6094,26.6836
27.9648,37260.5781,25.4726,26.3945
28.6211,37289.1992,25.4219,26.9961
28.4883,37317.6875,25.7852,26.8633
28.4844,37346.1719,25.6953,26.8516
28.7617,37374.9336,25.539,26.6562
28.0117,37402.9453,25.5273,26.4258
28.5859,37431.5312,25.3789,26.9883
28.3555,37459.8867,25.336,26.7461
28.4649,37488.3516,25.6992,26.8633
28.0976,37516.4492,25.5391,26.5156
28.7266,37545.1758,25.664,27.0312
28.5273,37573.7031,25.5352,26.7696
28.3946,37602.0977,25.4883,26.7734
29.6328,37631.7305,25.6914,26.7188
28.0078,37659.7383,25.6211,26.457
28.5312,37688.2695,25.5468,26.914
29.9571,37718.2266,25.5156,26.8867
28.582,37746.8086,25.9141,26.8242
28.6953,37775.5039,25.1719,27.0781
29.0938,37804.5977,25.0899,27.4961
28.875,37833.4727,25.0976,27.2813
28.9414,37862.4141,24.875,27.2578
29.0351,37891.4492,24.8359,27.3477
28.6797,37920.1289,25.3086,26.9453
28.5625,37948.6914,25.1133,26.8164
29.2266,37977.918,25.1367,27.5586
28.9687,38006.8867,25.0235,27.3321
28.8828,38035.7695,24.8789,27.3164
28.8594,38064.6289,24.8906,27.2344
28.5664,38093.1953,25.2343,27.0429
29,38122.1953,25.0899,27.4023
29.0117,38151.207,25.1523,27.25
28.8907,38180.0977,25.1055,27.3047
28.664,38208.7617,24.8789,27.0547
29.1289,38237.8906,24.8633,27.5508
28.9258,38266.8164,24.8282,27.3125
28.793,38295.6094,24.8008,27.1914
29.0117,38324.6211,25.0468,27.2617
28.5586,38353.1797,25.1484,26.9453
28.6015,38381.7812,25.5625,27.0273
28.4219,38410.2031,25.332,26.8281
28.4258,38438.6289,25.3828,26.8282
28.3125,38466.9414,25.3438,26.6797
29.2148,38496.1562,25.7382,26.3359
27.9649,38524.1211,25.711,26.3672
28.8047,38552.9258,25.5235,27.1289
28.4609,38581.3867,25.4961,26.8632
28.4844,38609.8711,25.5313,26.8711
28.5391,38638.4102,25.3984,26.9648
28.207,38666.6172,25.8399,26.5781
28.3906,38695.0078,25.7579,26.8515
28.5117,38723.5195,25.5664,26.8984
28.3789,38751.8984,25.7735,26.8399
28.3008,38780.1992,25.5859,26.6562
28.0156,38808.2148,25.6133,26.4062
28.4688,38836.6836,25.5391,26.8555
28.4453,38865.1289,25.4883,26.8789
28.3633,38893.4922,25.7382,26.7109
28.207,38921.6992,25.5157,26.5586
28.5899,38950.2891,25.5859,27.0547
28.8632,38979.1523,25.836,26.8907
27.9024,39007.0547,26.0781,26.2735
27.793,39034.8477,26.0859,26.2226
29.1914,39064.0391,26.3359,25.8828
28.0781,39092.1172,26.0547,26.4141
27.9922,39120.1094,26.3399,26.2578
27.9179,39148.0273,26.1484,26.2968
27.8399,39175.8672,26.0899,26.2148
27.7383,39203.6055,26.3633,25.8907
28.1406,39231.7461,26.125,26.4453
28.0508,39259.7969,26.0742,26.3438
29.1328,39288.9297,26.0469,26.2773
27.5781,39316.5078,25.9648,26.0312
27.6328,39344.1406,26.0782,26.0274
27.8867,39372.0273,26.1211,26.3359
27.9336,39399.9609,25.9922,26.3047
27.9844,39427.9453,26.3594,26.3555
27.5469,39455.4922,26.1836,25.8828
27.6562,39483.1484,26.2774,25.9336
29.3868,39512.5352,26.1407,26.418
27.9257,39540.4609,26.0078,26.3828
28.043,39568.5039,26.3203,26.3281
28.1953,39596.6992,26.7617,25.5585
27.9219,39624.6211,26.5391,25.3164
28.1562,39652.7773,26.7617,25.293
28.2461,39681.0234,26.9219,25.9101
28.1954,39709.2188,26.8438,25.789
28.0507,39737.2695,26.7032,25.8789
28.2032,39765.4727,26.832,25.6445
28.4453,39793.918,27.0586,25.3477
28.7851,39822.7031,26.9375,25.918
28.1953,39850.8984,26.8555,25.8476
28.211,39879.1094,26.8438,25.8438
27.9883,39907.0977,26.6328,25.6992
28.2539,39935.3516,26.8555,25.4218
27.9961,39963.3477,26.6171,25.8321
28.0039,39991.3516,26.6289,25.7656
28.1015,40019.4531,26.8086,25.7773
28.0821,40047.5352,26.6836,25.5704
28.0742,40075.6094,26.8242,25.3515
27.9687,40103.5781,26.7226,25.3476
27.8907,40131.4688,26.6367,25.8789
28.0195,40159.4883,26.7695,25.7695
28.0781,40187.5664,26.75,25.793
27.6641,40215.2305,26.1094,26.1563
27.3984,40242.6289,26.1953,25.9063
27.832,40270.4609,26.4102,26.3867
27.9727,40298.4336,26.6289,26.4609
27.8008,40326.2344,26.4843,26.3086
27.5586,40353.793,26.3437,26.1563
27.3672,40381.1602,26.0351,25.8671
27.9492,40409.1094,26.0859,26.5039
27.8359,40436.9453,26.3476,26.3437
27.9766,40464.9219,26.2344,26.4454
27.7812,40492.7031,26.2969,26.3437
27.3867,40520.0898,26.1407,25.9023
28.0352,40548.125,26.0508,26.5117
27.9297,40576.0547,26.6406,26.2657
27.8633,40603.918,26.418,26.2969
27.8984,40631.8164,26.418,26.3633
27.582,40659.3984,26.1523,26.0352
27.9141,40687.3125,26.4101,26.332
28.1367,40715.4492,26.6758,26.289
27.8516,40743.3008,26.3984,26.3046
27.9375,40771.2383,26.2656,26.1406
28.25,40799.4883,25.6289,26.4375
28.4922,40827.9805,25.7187,26.8711
28.3007,40856.2812,25.7695,26.7656
28.5352,40884.8164,25.7188,26.9336
28.2188,40913.0352,25.6797,26.5976
28.1171,40941.1523,25.7656,26.4727
28.5313,40969.6836,25.8125,26.918
28.4258,40998.1094,25.7305,26.8321
29.7695,41027.8789,25.5352,26.875
28.2227,41056.1016,25.5078,26.5898
28.5156,41084.6172,25.6836,26.7344
29.5859,41114.2031,25.5898,26.7383
28.1953,41142.3984,25.5039,26.5938
28.3633,41170.7617,25.5313,26.789
29.8711,41200.6328,25.7422,26.9141
28.332,41228.9648,25.3555,26.7266
28.4063,41257.3711,25.6484,26.7422
28.957,41286.3281,25.6289,26.875
28.4336,41314.7617,25.5899,26.8125
28.086,41342.8477,25.8203,26.4414
28.9453,41371.793,25.6836,26.2852
28.6328,41400.4258,25.6211,26.8476
27.8554,41428.2812,26.25,26.2305
28.0196,41456.3008,26.1914,26.2852
27.8984,41484.1992,26.2851,26.1523
27.9492,41512.1484,26.2852,25.875
28.1407,41540.2891,26.1016,26.4375
27.8632,41568.1523,26.289,26.2539
27.9961,41596.1484,26.2383,26.4492
27.8868,41624.0352,26.039,26.1523
27.6757,41651.7109,26.1719,25.8829
28.1953,41679.9062,26.0156,26.4882
27.879,41707.7852,26.4101,26.2539
27.7929,41735.5781,26.0938,26.254
27.6485,41763.2266,26.1953,26.1211
27.6015,41790.8281,26.2617,25.8867
28.0703,41818.8984,26.3203,26.4687
27.9532,41846.8516,26.375,26.3516
28.0117,41874.8633,26.0937,26.4101
27.7265,41902.5898,26.086,26.1992
27.8282,41930.418,26.4883,25.9766
27.9101,41958.3281,26.4023,26.4062
27.9844,41986.3125,26.4454,26.375
28.0703,42014.3828,26.3008,26.293
28.3047,42042.6875,26.8711,25.5898
28.2969,42070.9844,26.9648,25.3047
28.0976,42099.082,26.7657,25.3398
28.2227,42127.3047,26.8789,25.8633
28.5781,42155.8828,27.2031,25.754
29.4766,42185.3594,26.9336,25.7578
28.164,42213.5234,26.8281,25.7461
28.0274,42241.5508,26.6289,25.3555
28.2851,42269.8359,26.8711,25.8672
28.2071,42298.043,26.8203,25.7813
28.0117,42326.0547,26.6367,25.6914
28.207,42354.2617,26.8164,25.6446
28.2383,42382.5,26.8906,25.3828
28.0703,42410.5703,26.6211,25.3945
28.0195,42438.5898,26.6054,26.0117
28.0196,42466.6094,26.6055,25.7344
28.1406,42494.75,26.7891,25.8945
28.3672,42523.1172,26.9688,25.7344
28.0195,42551.1367,26.6406,25.6289
28.2422,42579.3789,26.8672,25.7578
28.0625,42607.4414,26.6758,25.7187
28.2813,42635.7227,26.7109,25.6055
29.2265,42664.9492,26.3555,26.3594
27.875,42692.8242,26.1054,26.2422
27.875,42720.6992,26.1563,26.2656
27.6094,42748.3086,26.2539,25.9531
27.5937,42775.9023,26.2422,25.8242
28.2266,42804.1289,26.375,26.6797
27.8594,42831.9883,26.1563,26.2422
31.5625,42863.5508,26.2773,26.2969
28.0117,42891.5625,26.043,26.2656
27.875,42919.4375,26.1992,26.1055
28.6563,42948.0938,26.1953,26.3476
27.9257,42976.0195,26.4297,26.2578
27.8516,43003.8711,26.2891,26.2461
27.8672,43031.7383,26.4296,25.8242
27.6914,43059.4297,26.2735,25.9453
28.043,43087.4727,26.2383,26.375
28.7734,43116.2461,26.3203,26.3399
28.332,43144.5781,26.1171,26.6797
27.6446,43172.2227,26.1797,25.9844
28.1523,43200.375,26.3711,26.4453
28.0547,43228.4297,26.2851,26.2773
28.5859,43257.0156,25.625,26.7695
28.5664,43285.582,25.6015,26.7734
28.2813,43313.8633,25.5547,26.6055
28.4805,43342.3438,25.6563,26.7383
29.2109,43371.5547,25.7344,26.6367
28.3281,43399.8828,25.5625,26.7148
28.5977,43428.4805,25.664,26.8165
28.4687,43456.9492,25.7461,26.7187
28.3828,43485.332,25.6484,26.7188
28.0703,43513.4023,25.9336,26.3554
27.9688,43541.3711,25.7031,26.3321
28.6211,43569.9922,25.5507,26.9531
29.2461,43599.2383,25.7461,26.8555
28.414,43627.6523,25.5704,26.7813
28.2969,43655.9492,25.6406,26.6406
28.1719,43684.1211,25.6641,26.4375
28.5859,43712.707,25.6016,26.9101
47.1953,43759.9023,25.8985,45.5469
60.336,43820.2383,25.7305,58.7383
60.5586,43880.7969,25.4179,58.7539
59.457,43940.2539,25.7266,57.7968
59.4922,43999.7461,25.6601,57.8086
59.8555,44059.6016,25.6796,57.9141
59.582,44119.1836,25.6133,57.832
60.0195,44179.2031,25.7813,57.75
59.375,44238.5781,25.6875,57.7187
59.2539,44297.832,25.8711,57.6016
59.4571,44357.2891,25.793,57.7734
59.457,44416.7461,25.7383,57.7852
59.5625,44476.3086,25.8554,57.6563
38.3203,44514.6289,35.2148,36.707
38.0664,44552.6953,35.8438,36.3633
37.9649,44590.6602,35.8906,36.2187
38.289,44628.9492,35.6914,36.5547
38.1328,44667.082,35.9218,36.3789
38.0391,44705.1211,35.7891,36.3671
38.1523,44743.2734,35.9374,36.4297
38.0118,44781.2852,35.7773,36.3829
38.0703,44819.3555,35.6875,36.4882
38.0039,44857.3594,35.5312,36.4101
37.9258,44895.2852,35.9844,36.3906
37.957,44933.2422,35.8046,36.3633
37.9453,44971.1875,35.8437,36.3789
38.0234,45009.2109,35.711,36.4258
38.1211,45047.332,35.6406,36.5352
37.8907,45085.2227,36.1719,36.3242
44.1875,45129.4102,42.7696,21.3281
43.9336,45173.3438,42.5468,21.4766
44.2265,45217.5703,42.8555,21.332
44.7539,45262.3242,43.3711,21.3047
45.2461,45307.5703,43.8281,21.5742
44.9258,45352.4961,43.5586,21.4883
44.3906,45396.8867,43.0117,21.3633
44.7188,45441.6055,43.3164,21.3984
44.3125,45485.918,42.9414,21.4297
44.6718,45530.5898,42.7539,21.4297
