timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:47:09.692, Tesla T4, 0, 0 %, 154 MiB, 36.99 W
2024/01/07 22:47:09.696, Tesla T4, 1, 0 %, 118 MiB, 37.38 W
2024/01/07 22:47:09.700, Tesla T4, 2, 0 %, 118 MiB, 35.65 W
2024/01/07 22:47:09.704, Tesla T4, 3, 0 %, 118 MiB, 36.60 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:47:10.507, Tesla T4, 0, 0 %, 191 MiB, 38.81 W
2024/01/07 22:47:10.513, Tesla T4, 1, 0 %, 155 MiB, 37.30 W
2024/01/07 22:47:10.517, Tesla T4, 2, 16 %, 155 MiB, 54.00 W
2024/01/07 22:47:10.523, Tesla T4, 3, 0 %, 155 MiB, 72.58 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:47:11.326, Tesla T4, 0, 100 %, 191 MiB, 70.85 W
2024/01/07 22:47:11.330, Tesla T4, 1, 100 %, 155 MiB, 77.20 W
2024/01/07 22:47:11.334, Tesla T4, 2, 100 %, 155 MiB, 73.79 W
2024/01/07 22:47:11.339, Tesla T4, 3, 100 %, 155 MiB, 72.73 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:47:12.149, Tesla T4, 0, 100 %, 191 MiB, 71.43 W
2024/01/07 22:47:12.153, Tesla T4, 1, 100 %, 155 MiB, 60.36 W
2024/01/07 22:47:12.159, Tesla T4, 2, 100 %, 155 MiB, 73.79 W
2024/01/07 22:47:12.163, Tesla T4, 3, 100 %, 155 MiB, 71.24 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/07 22:47:12.965, Tesla T4, 0, 100 %, 191 MiB, 72.83 W
2024/01/07 22:47:12.972, Tesla T4, 1, 100 %, 155 MiB, 69.98 W
