timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:46.203, Tesla T4, 0, 0 %, 154 MiB, 39.10 W
2024/01/08 11:12:46.207, Tesla T4, 1, 0 %, 118 MiB, 36.60 W
2024/01/08 11:12:46.212, Tesla T4, 2, 0 %, 118 MiB, 36.89 W
2024/01/08 11:12:46.217, Tesla T4, 3, 0 %, 118 MiB, 38.52 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:47.019, Tesla T4, 0, 0 %, 154 MiB, 39.10 W
2024/01/08 11:12:47.024, Tesla T4, 1, 0 %, 118 MiB, 36.50 W
2024/01/08 11:12:47.028, Tesla T4, 2, 0 %, 118 MiB, 36.79 W
2024/01/08 11:12:47.032, Tesla T4, 3, 0 %, 118 MiB, 38.42 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:47.840, Tesla T4, 0, 37 %, 191 MiB, 38.71 W
2024/01/08 11:12:47.844, Tesla T4, 1, 69 %, 155 MiB, 57.70 W
2024/01/08 11:12:47.848, Tesla T4, 2, 98 %, 155 MiB, 69.50 W
2024/01/08 11:12:47.858, Tesla T4, 3, 63 %, 155 MiB, 71.72 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:48.665, Tesla T4, 0, 49 %, 191 MiB, 42.44 W
2024/01/08 11:12:48.670, Tesla T4, 1, 78 %, 155 MiB, 72.78 W
2024/01/08 11:12:48.674, Tesla T4, 2, 98 %, 155 MiB, 74.99 W
2024/01/08 11:12:48.681, Tesla T4, 3, 73 %, 155 MiB, 43.31 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:49.486, Tesla T4, 0, 33 %, 191 MiB, 74.46 W
2024/01/08 11:12:49.491, Tesla T4, 1, 79 %, 155 MiB, 69.26 W
2024/01/08 11:12:49.500, Tesla T4, 2, 97 %, 155 MiB, 49.58 W
2024/01/08 11:12:49.508, Tesla T4, 3, 71 %, 155 MiB, 71.14 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:50.313, Tesla T4, 0, 34 %, 191 MiB, 38.91 W
2024/01/08 11:12:50.317, Tesla T4, 1, 75 %, 155 MiB, 42.37 W
2024/01/08 11:12:50.324, Tesla T4, 2, 96 %, 155 MiB, 77.15 W
2024/01/08 11:12:50.334, Tesla T4, 3, 58 %, 155 MiB, 69.99 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:12:51.141, Tesla T4, 0, 48 %, 191 MiB, 43.12 W
2024/01/08 11:12:51.145, Tesla T4, 1, 74 %, 155 MiB, 42.73 W
2024/01/08 11:12:51.152, Tesla T4, 2, 97 %, 155 MiB, 69.88 W
