timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:03:58.166, Tesla T4, 0, 0 %, 154 MiB, 39.68 W
2024/01/08 11:03:58.170, Tesla T4, 1, 0 %, 118 MiB, 36.60 W
2024/01/08 11:03:58.174, Tesla T4, 2, 0 %, 118 MiB, 36.12 W
2024/01/08 11:03:58.180, Tesla T4, 3, 0 %, 118 MiB, 37.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:03:58.982, Tesla T4, 0, 23 %, 191 MiB, 47.35 W
2024/01/08 11:03:58.987, Tesla T4, 1, 41 %, 155 MiB, 50.39 W
2024/01/08 11:03:58.991, Tesla T4, 2, 41 %, 155 MiB, 62.97 W
2024/01/08 11:03:58.995, Tesla T4, 3, 37 %, 155 MiB, 51.26 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:03:59.807, Tesla T4, 0, 31 %, 191 MiB, 46.29 W
2024/01/08 11:03:59.812, Tesla T4, 1, 42 %, 155 MiB, 57.91 W
2024/01/08 11:03:59.817, Tesla T4, 2, 53 %, 155 MiB, 63.47 W
2024/01/08 11:03:59.821, Tesla T4, 3, 39 %, 155 MiB, 52.32 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:00.629, Tesla T4, 0, 29 %, 191 MiB, 45.83 W
2024/01/08 11:04:00.634, Tesla T4, 1, 40 %, 155 MiB, 50.97 W
2024/01/08 11:04:00.638, Tesla T4, 2, 51 %, 155 MiB, 59.78 W
2024/01/08 11:04:00.643, Tesla T4, 3, 37 %, 155 MiB, 50.10 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:01.451, Tesla T4, 0, 29 %, 191 MiB, 47.55 W
2024/01/08 11:04:01.456, Tesla T4, 1, 41 %, 155 MiB, 56.63 W
2024/01/08 11:04:01.460, Tesla T4, 2, 50 %, 155 MiB, 62.58 W
2024/01/08 11:04:01.464, Tesla T4, 3, 37 %, 155 MiB, 49.55 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:02.290, Tesla T4, 0, 27 %, 191 MiB, 49.06 W
2024/01/08 11:04:02.294, Tesla T4, 1, 39 %, 155 MiB, 55.54 W
2024/01/08 11:04:02.298, Tesla T4, 2, 50 %, 155 MiB, 58.66 W
2024/01/08 11:04:02.303, Tesla T4, 3, 35 %, 155 MiB, 50.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:03.127, Tesla T4, 0, 29 %, 191 MiB, 50.03 W
2024/01/08 11:04:03.132, Tesla T4, 1, 40 %, 155 MiB, 59.11 W
2024/01/08 11:04:03.138, Tesla T4, 2, 51 %, 155 MiB, 61.04 W
2024/01/08 11:04:03.143, Tesla T4, 3, 37 %, 155 MiB, 50.00 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:03.950, Tesla T4, 0, 29 %, 191 MiB, 48.58 W
2024/01/08 11:04:03.955, Tesla T4, 1, 41 %, 155 MiB, 57.95 W
2024/01/08 11:04:03.961, Tesla T4, 2, 51 %, 155 MiB, 57.25 W
2024/01/08 11:04:03.965, Tesla T4, 3, 37 %, 155 MiB, 55.54 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:04.775, Tesla T4, 0, 29 %, 191 MiB, 49.64 W
2024/01/08 11:04:04.780, Tesla T4, 1, 40 %, 155 MiB, 52.22 W
2024/01/08 11:04:04.784, Tesla T4, 2, 51 %, 155 MiB, 64.34 W
2024/01/08 11:04:04.788, Tesla T4, 3, 37 %, 155 MiB, 51.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:05.596, Tesla T4, 0, 29 %, 191 MiB, 49.64 W
2024/01/08 11:04:05.600, Tesla T4, 1, 40 %, 155 MiB, 57.18 W
2024/01/08 11:04:05.605, Tesla T4, 2, 51 %, 155 MiB, 62.54 W
2024/01/08 11:04:05.609, Tesla T4, 3, 37 %, 155 MiB, 52.32 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 11:04:06.422, Tesla T4, 0, 29 %, 191 MiB, 48.71 W
