timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:03.172, Tesla T4, 0, 0 %, 154 MiB, 39.10 W
2024/01/08 10:27:03.176, Tesla T4, 1, 0 %, 118 MiB, 36.21 W
2024/01/08 10:27:03.181, Tesla T4, 2, 0 %, 118 MiB, 36.21 W
2024/01/08 10:27:03.185, Tesla T4, 3, 0 %, 118 MiB, 37.74 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:03.990, Tesla T4, 0, 0 %, 191 MiB, 47.55 W
2024/01/08 10:27:03.994, Tesla T4, 1, 0 %, 155 MiB, 36.21 W
2024/01/08 10:27:03.999, Tesla T4, 2, 0 %, 155 MiB, 36.50 W
2024/01/08 10:27:04.003, Tesla T4, 3, 4 %, 155 MiB, 58.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:04.812, Tesla T4, 0, 24 %, 191 MiB, 49.06 W
2024/01/08 10:27:04.817, Tesla T4, 1, 39 %, 155 MiB, 51.58 W
2024/01/08 10:27:04.821, Tesla T4, 2, 49 %, 155 MiB, 66.50 W
2024/01/08 10:27:04.826, Tesla T4, 3, 35 %, 155 MiB, 53.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:05.634, Tesla T4, 0, 24 %, 191 MiB, 50.48 W
2024/01/08 10:27:05.639, Tesla T4, 1, 40 %, 155 MiB, 49.64 W
2024/01/08 10:27:05.644, Tesla T4, 2, 50 %, 155 MiB, 63.70 W
2024/01/08 10:27:05.648, Tesla T4, 3, 35 %, 155 MiB, 58.97 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:06.456, Tesla T4, 0, 24 %, 191 MiB, 50.71 W
2024/01/08 10:27:06.462, Tesla T4, 1, 40 %, 155 MiB, 48.87 W
2024/01/08 10:27:06.466, Tesla T4, 2, 49 %, 155 MiB, 64.86 W
2024/01/08 10:27:06.470, Tesla T4, 3, 35 %, 155 MiB, 60.42 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:07.278, Tesla T4, 0, 24 %, 191 MiB, 47.16 W
2024/01/08 10:27:07.282, Tesla T4, 1, 40 %, 155 MiB, 48.39 W
2024/01/08 10:27:07.288, Tesla T4, 2, 49 %, 155 MiB, 59.15 W
2024/01/08 10:27:07.292, Tesla T4, 3, 35 %, 155 MiB, 56.79 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:27:08.102, Tesla T4, 0, 24 %, 191 MiB, 46.38 W
