timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:24.613, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 120 MiB
2024/01/08 10:29:24.613, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:24.614, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 108 MiB
2024/01/08 10:29:24.615, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 108 MiB
2024/01/08 10:29:24.616, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 108 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:25.437, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:25.437, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:25.438, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:25.439, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:25.441, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:26.261, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:26.261, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:26.263, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:26.264, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:26.265, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:27.084, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:27.084, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:27.085, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:27.086, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:27.087, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:27.901, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:27.901, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:27.902, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:27.903, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:27.904, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:28.723, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:28.723, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:28.725, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:28.726, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:28.727, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 14112, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:29:29.544, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14112, ./DemoServer, 158 MiB
2024/01/08 10:29:29.544, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 14144, ./RayTracer, 22 MiB
2024/01/08 10:29:29.545, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 14112, ./DemoServer, 145 MiB
2024/01/08 10:29:29.546, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 14112, ./DemoServer, 145 MiB
