timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:32:58.376, Tesla T4, 0, 0 %, 154 MiB, 39.10 W
2024/01/08 10:32:58.380, Tesla T4, 1, 0 %, 118 MiB, 36.60 W
2024/01/08 10:32:58.385, Tesla T4, 2, 0 %, 118 MiB, 36.60 W
2024/01/08 10:32:58.389, Tesla T4, 3, 0 %, 118 MiB, 38.52 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:32:59.193, Tesla T4, 0, 0 %, 154 MiB, 39.20 W
2024/01/08 10:32:59.197, Tesla T4, 1, 0 %, 118 MiB, 36.60 W
2024/01/08 10:32:59.201, Tesla T4, 2, 0 %, 118 MiB, 36.79 W
2024/01/08 10:32:59.207, Tesla T4, 3, 0 %, 118 MiB, 38.23 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:33:00.008, Tesla T4, 0, 45 %, 191 MiB, 38.62 W
2024/01/08 10:33:00.012, Tesla T4, 1, 72 %, 155 MiB, 53.19 W
2024/01/08 10:33:00.016, Tesla T4, 2, 94 %, 155 MiB, 69.25 W
2024/01/08 10:33:00.020, Tesla T4, 3, 66 %, 155 MiB, 41.47 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:33:00.826, Tesla T4, 0, 33 %, 191 MiB, 39.00 W
2024/01/08 10:33:00.831, Tesla T4, 1, 75 %, 155 MiB, 79.41 W
2024/01/08 10:33:00.835, Tesla T4, 2, 94 %, 155 MiB, 73.11 W
2024/01/08 10:33:00.844, Tesla T4, 3, 68 %, 155 MiB, 71.24 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:33:01.646, Tesla T4, 0, 46 %, 191 MiB, 68.30 W
2024/01/08 10:33:01.651, Tesla T4, 1, 63 %, 155 MiB, 72.49 W
2024/01/08 10:33:01.656, Tesla T4, 2, 89 %, 155 MiB, 54.00 W
2024/01/08 10:33:01.661, Tesla T4, 3, 69 %, 155 MiB, 71.87 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:33:02.467, Tesla T4, 0, 33 %, 191 MiB, 38.91 W
