timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:23.565, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 120 MiB
2024/01/08 10:22:23.565, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:23.566, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 108 MiB
2024/01/08 10:22:23.567, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 108 MiB
2024/01/08 10:22:23.568, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 108 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:24.386, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:24.386, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:24.388, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:24.389, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:24.390, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:25.207, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:25.207, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:25.208, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:25.209, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:25.211, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:26.031, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:26.031, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:26.032, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:26.033, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:26.034, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:26.853, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:26.853, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:26.854, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:26.855, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:26.857, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:27.676, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:27.676, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:27.678, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:27.678, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:27.680, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:28.500, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:28.500, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:28.501, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:28.502, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:28.503, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:29.320, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:29.320, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:29.321, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:29.322, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:29.323, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:30.141, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:30.141, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:30.142, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:30.143, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:30.145, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:30.963, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:30.963, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:30.965, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:30.966, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:30.967, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2024/01/08 10:22:31.784, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11804, ./DemoServer, 158 MiB
2024/01/08 10:22:31.784, Tesla T4, GPU-87d919c9-d4e2-db8e-3691-f5b47426987d, 11851, ./RayTracer, 22 MiB
2024/01/08 10:22:31.785, Tesla T4, GPU-fc7bc37f-29bb-3276-910f-540f9c559c26, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:31.786, Tesla T4, GPU-4fc8bf83-32a8-a2d3-8347-53dd19683720, 11804, ./DemoServer, 145 MiB
2024/01/08 10:22:31.787, Tesla T4, GPU-6d291f29-3f44-1d44-f5ed-564c7debaf10, 11804, ./DemoServer, 145 MiB
timestamp, gpu_name, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
