timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:23.507, Tesla T4, 0, 0 %, 154 MiB, 39.58 W
2024/01/08 10:22:23.511, Tesla T4, 1, 0 %, 118 MiB, 36.60 W
2024/01/08 10:22:23.515, Tesla T4, 2, 0 %, 118 MiB, 35.65 W
2024/01/08 10:22:23.519, Tesla T4, 3, 0 %, 118 MiB, 37.16 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:24.322, Tesla T4, 0, 15 %, 191 MiB, 44.48 W
2024/01/08 10:22:24.327, Tesla T4, 1, 17 %, 155 MiB, 41.38 W
2024/01/08 10:22:24.333, Tesla T4, 2, 18 %, 155 MiB, 45.74 W
2024/01/08 10:22:24.337, Tesla T4, 3, 14 %, 155 MiB, 43.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:25.146, Tesla T4, 0, 16 %, 191 MiB, 43.53 W
2024/01/08 10:22:25.150, Tesla T4, 1, 19 %, 155 MiB, 46.77 W
2024/01/08 10:22:25.155, Tesla T4, 2, 23 %, 155 MiB, 48.83 W
2024/01/08 10:22:25.159, Tesla T4, 3, 17 %, 155 MiB, 47.64 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:25.968, Tesla T4, 0, 15 %, 191 MiB, 44.38 W
2024/01/08 10:22:25.972, Tesla T4, 1, 17 %, 155 MiB, 41.31 W
2024/01/08 10:22:25.977, Tesla T4, 2, 23 %, 155 MiB, 46.41 W
2024/01/08 10:22:25.982, Tesla T4, 3, 16 %, 155 MiB, 43.90 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:26.791, Tesla T4, 0, 15 %, 191 MiB, 42.47 W
2024/01/08 10:22:26.796, Tesla T4, 1, 18 %, 155 MiB, 44.12 W
2024/01/08 10:22:26.800, Tesla T4, 2, 23 %, 155 MiB, 46.22 W
2024/01/08 10:22:26.804, Tesla T4, 3, 17 %, 155 MiB, 46.77 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:27.615, Tesla T4, 0, 15 %, 191 MiB, 43.02 W
2024/01/08 10:22:27.619, Tesla T4, 1, 18 %, 155 MiB, 44.57 W
2024/01/08 10:22:27.623, Tesla T4, 2, 21 %, 155 MiB, 42.56 W
2024/01/08 10:22:27.627, Tesla T4, 3, 16 %, 155 MiB, 43.70 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:28.437, Tesla T4, 0, 15 %, 191 MiB, 43.70 W
2024/01/08 10:22:28.443, Tesla T4, 1, 17 %, 155 MiB, 48.22 W
2024/01/08 10:22:28.447, Tesla T4, 2, 22 %, 155 MiB, 46.03 W
2024/01/08 10:22:28.451, Tesla T4, 3, 17 %, 155 MiB, 46.09 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:29.259, Tesla T4, 0, 15 %, 191 MiB, 42.47 W
2024/01/08 10:22:29.264, Tesla T4, 1, 18 %, 155 MiB, 43.80 W
2024/01/08 10:22:29.268, Tesla T4, 2, 21 %, 155 MiB, 49.38 W
2024/01/08 10:22:29.272, Tesla T4, 3, 16 %, 155 MiB, 43.22 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:30.080, Tesla T4, 0, 15 %, 191 MiB, 41.98 W
2024/01/08 10:22:30.084, Tesla T4, 1, 18 %, 155 MiB, 43.12 W
2024/01/08 10:22:30.088, Tesla T4, 2, 22 %, 155 MiB, 47.48 W
2024/01/08 10:22:30.093, Tesla T4, 3, 17 %, 155 MiB, 47.35 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:30.902, Tesla T4, 0, 15 %, 191 MiB, 44.77 W
2024/01/08 10:22:30.906, Tesla T4, 1, 18 %, 155 MiB, 43.02 W
2024/01/08 10:22:30.910, Tesla T4, 2, 22 %, 155 MiB, 44.99 W
2024/01/08 10:22:30.915, Tesla T4, 3, 16 %, 155 MiB, 45.03 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:31.724, Tesla T4, 0, 15 %, 191 MiB, 42.56 W
2024/01/08 10:22:31.728, Tesla T4, 1, 18 %, 155 MiB, 43.34 W
2024/01/08 10:22:31.732, Tesla T4, 2, 23 %, 155 MiB, 49.58 W
2024/01/08 10:22:31.737, Tesla T4, 3, 17 %, 155 MiB, 42.64 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
2024/01/08 10:22:32.542, Tesla T4, 0, 15 %, 191 MiB, 43.15 W
2024/01/08 10:22:32.546, Tesla T4, 1, 18 %, 155 MiB, 46.16 W
2024/01/08 10:22:32.550, Tesla T4, 2, 22 %, 155 MiB, 44.50 W
2024/01/08 10:22:32.554, Tesla T4, 3, 16 %, 155 MiB, 45.61 W
timestamp, name, index, utilization.gpu [%], memory.used [MiB], power.draw [W]
